Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,ec19_actafec,ec19_dadinsu,ec19_dconmob,ec19_dtraterre,ec19_dofretrab,ec19_pveprfalt,ec19_pveprausc,ec19_accecred,ec19_recayamag,ec19_recayusgr,ec19_recayugc,ec19_recayugadm,ec19_recayugadp,ec19_recayuong,ec19_recayuotro,ec19_recayudesc
2016001009860001,2,1,60,1,986,1,0,,,,,,,,,,,,,,,
13115102177000001,13,11,51,2,17700,1,0,,,,,,,,,,,,,,,
5045101215790001,5,4,51,1,21579,1,0,,,,,,,,,,,,,,,
6035201077190012,6,3,52,1,7719,12,0,,,,,,,,,,,,,,,
13035102105130002,13,3,51,2,10513,2,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21015502017870002,21,1,55,2,1787,2,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13045002052600003,13,4,50,2,5260,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5045001180600010,5,4,50,1,18060,10,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11015901038390001,11,1,59,1,3839,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13185002233820003,13,18,50,2,23382,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3035301003220001,3,3,53,1,322,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23015402010150001,23,1,54,2,1015,1,0,,,,,,,,,,,,,,,
1095601181200003,1,9,56,1,18120,3,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17035201254860006,17,3,52,1,25486,6,0,,,,,,,,,,,,,,,
12015002141850001,12,1,50,2,14185,1,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17025601089490021,17,2,56,1,8949,21,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21025201010730002,21,2,52,1,1073,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
13035002135820006,13,3,50,2,13582,6,0,,,,,,,,,,,,,,,
1016001083850002,1,1,60,1,8385,2,0,,,,,,,,,,,,,,,
12015302146160011,12,1,53,2,14616,11,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13035002136470002,13,3,50,2,13647,2,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12075002074730009,12,7,50,2,7473,9,0,,,,,,,,,,,,,,,
18016101039810008,18,1,61,1,3981,8,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4045203000860003,4,4,52,3,86,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11105401090990001,11,10,54,1,9099,1,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13035002153000009,13,3,50,2,15300,9,0,,,,,,,,,,,,,,,
12135002040730005,12,13,50,2,4073,5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12105003000610007,12,10,50,3,61,7,0,,,,,,,,,,,,,,,
1016801122660006,1,1,68,1,12266,6,0,,,,,,,,,,,,,,,
5025003004630011,5,2,50,3,463,11,0,,,,,,,,,,,,,,,
6075601020640010,6,7,56,1,2064,10,0,,,,,,,,,,,,,,,
18085001009010003,18,8,50,1,901,3,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5045001163020005,5,4,50,1,16302,5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13055002081560014,13,5,50,2,8156,14,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9065202063020013,9,6,52,2,6302,13,0,,,,,,,,,,,,,,,
10035601109350003,10,3,56,1,10935,3,0,,,,,,,,,,,,,,,
5025002001800003,5,2,50,2,180,3,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9235002095740003,9,23,50,2,9574,3,0,,,,,,,,,,,,,,,
13155102175540002,13,15,51,2,17554,2,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3035301004550004,3,3,53,1,455,4,0,,,,,,,,,,,,,,,
1016801120220019,1,1,68,1,12022,19,0,,,,,,,,,,,,,,,
24015403000380002,24,1,54,3,38,2,0,,,,,,,,,,,,,,,
2075002000040028,2,7,50,2,4,28,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12035002136390003,12,3,50,2,13639,3,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6035001067900003,6,3,50,1,6790,3,0,,,,,,,,,,,,,,,
5016201044020004,5,1,62,1,4402,4,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11145301125060005,11,14,53,1,12506,5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16015501010790002,16,1,55,1,1079,2,0,,,,,,,,,,,,,,,
10035701055070002,10,3,57,1,5507,2,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18085701019840001,18,8,57,1,1984,1,0,,,,,,,,,,,,,,,
10035201132060001,10,3,52,1,13206,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23015403000360010,23,1,54,3,36,10,0,,,,,,,,,,,,,,,
13035302051520003,13,3,53,2,5152,3,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18016101039050018,18,1,61,1,3905,18,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9025002074100003,9,2,50,2,7410,3,0,,,,,,,,,,,,,,,
13045002080900005,13,4,50,2,8090,5,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13225102071550006,13,22,51,2,7155,6,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1095001130990001,1,9,50,1,13099,1,0,,,,,,,,,,,,,,,
23015402006710004,23,1,54,2,671,4,0,,,,,,,,,,,,,,,
13175202033540004,13,17,52,2,3354,4,0,,,,,,,,,,,,,,,
14065201054750001,14,6,52,1,5475,1,0,,,,,,,,,,,,,,,
12105002009340014,12,10,50,2,934,14,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16016301033760003,16,1,63,1,3376,3,0,,,,,,,,,,,,,,,
5015001117050003,5,1,50,1,11705,3,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13145304001350006,13,14,53,4,135,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5025002000850004,5,2,50,2,85,4,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17018101033370001,17,1,81,1,3337,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6026001126010013,6,2,60,1,12601,13,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9125002088510002,9,12,50,2,8851,2,0,,,,,,,,,,,,,,,
14016202005680001,14,1,62,2,568,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18075001054140002,18,7,50,1,5414,2,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13105202255600001,13,10,52,2,25560,1,0,,,,,,,,,,,,,,,
18055101044640001,18,5,51,1,4464,1,0,,,,,,,,,,,,,,,
1017001102200016,1,1,70,1,10220,16,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5015604000450014,5,1,56,4,45,14,0,,,,,,,,,,,,,,,
4055101048220003,4,5,51,1,4822,3,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5045501133290009,5,4,55,1,13329,9,0,,,,,,,,,,,,,,,
6035001052900021,6,3,50,1,5290,21,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13025104001500016,13,2,51,4,150,16,0,,,,,,,,,,,,,,,
23015302016110008,23,1,53,2,1611,8,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7055001047990003,7,5,50,1,4799,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21015502024010003,21,1,55,2,2401,3,0,,,,,,,,,,,,,,,
17035001254350003,17,3,50,1,25435,3,0,,,,,,,,,,,,,,,
11095003006800001,11,9,50,3,680,1,0,,,,,,,,,,,,,,,
22035604000120010,22,3,56,4,12,10,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9125002090680003,9,12,50,2,9068,3,0,,,,,,,,,,,,,,,
6075401005530008,6,7,54,1,553,8,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11145101113700002,11,14,51,1,11370,2,0,,,,,,,,,,,,,,,
16015602003290004,16,1,56,2,329,4,0,,,,,,,,,,,,,,,
23025302006310005,23,2,53,2,631,5,0,,,,,,,,,,,,,,,
15015103010880001,15,1,51,3,1088,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9145003005580002,9,14,50,3,558,2,0,,,,,,,,,,,,,,,
5075101072420006,5,7,51,1,7242,6,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10065201019490001,10,6,52,1,1949,1,0,,,,,,,,,,,,,,,
1016801122660028,1,1,68,1,12266,28,0,,,,,,,,,,,,,,,
6015601062920007,6,1,56,1,6292,7,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4015801012740002,4,1,58,1,1274,2,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21045003015610001,21,4,50,3,1561,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9045002035770008,9,4,50,2,3577,8,0,,,,,,,,,,,,,,,
18095004000290025,18,9,50,4,29,25,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11145301124810005,11,14,53,1,12481,5,0,,,,,,,,,,,,,,,
14025002023050002,14,2,50,2,2305,2,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22035502000490008,22,3,55,2,49,8,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12065102098940003,12,6,51,2,9894,3,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19045204000180003,19,4,52,4,18,3,0,,,,,,,,,,,,,,,
10065204000190003,10,6,52,4,19,3,0,,,,,,,,,,,,,,,
11025001166280001,11,2,50,1,16628,1,0,,,,,,,,,,,,,,,
11025001189370001,11,2,50,1,18937,1,0,,,,,,,,,,,,,,,
11095201117560001,11,9,52,1,11756,1,0,,,,,,,,,,,,,,,
4035301040040003,4,3,53,1,4004,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10045301143150023,10,4,53,1,14315,23,0,,,,,,,,,,,,,,,
9195102055390003,9,19,51,2,5539,3,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2015001058250005,2,1,50,1,5825,5,0,,,,,,,,,,,,,,,
13025003018010014,13,2,50,3,1801,14,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13185002236510001,13,18,50,2,23651,1,0,,,,,,,,,,,,,,,
5055201211120010,5,5,52,1,21112,10,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18025001082130008,18,2,50,1,8213,8,0,,,,,,,,,,,,,,,
6026001124300008,6,2,60,1,12430,8,0,,,,,,,,,,,,,,,
4015001017720003,4,1,50,1,1772,3,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1065201252140003,1,6,52,1,25214,3,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,KIT ALIMENTICIO
12125002047760001,12,12,50,2,4776,1,0,,,,,,,,,,,,,,,
23015603002400010,23,1,56,3,240,10,0,,,,,,,,,,,,,,,
2015501026050001,2,1,55,1,2605,1,0,,,,,,,,,,,,,,,
12105102001630002,12,10,51,2,163,2,0,,,,,,,,,,,,,,,
5015601089760009,5,1,56,1,8976,9,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5015101111390007,5,1,51,1,11139,7,0,,,,,,,,,,,,,,,
18095101066880008,18,9,51,1,6688,8,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21015303002700002,21,1,53,3,270,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11105101055150001,11,10,51,1,5515,1,0,,,,,,,,,,,,,,,
12075203002130013,12,7,52,3,213,13,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7055001015740001,7,5,50,1,1574,1,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7055001019810001,7,5,50,1,1981,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2035101098580009,2,3,51,1,9858,9,0,,,,,,,,,,,,,,,
23015201086690002,23,1,52,1,8669,2,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13155202181360004,13,15,52,2,18136,4,0,,,,,,,,,,,,,,,
13115002191810001,13,11,50,2,19181,1,0,,,,,,,,,,,,,,,
19025004001580003,19,2,50,4,158,3,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15015102001090006,15,1,51,2,109,6,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1045001247710006,1,4,50,1,24771,6,0,,,,,,,,,,,,,,,
21045502037440002,21,4,55,2,3744,2,0,,,,,,,,,,,,,,,
1045001269960009,1,4,50,1,26996,9,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12075202056410014,12,7,52,2,5641,14,0,,,,,,,,,,,,,,,
17025301009160001,17,2,53,1,916,1,0,,,,,,,,,,,,,,,
8045502161450003,8,4,55,2,16145,3,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7045104000750031,7,4,51,4,75,31,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12075202056410007,12,7,52,2,5641,7,0,,,,,,,,,,,,,,,
13045002070290010,13,4,50,2,7029,10,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13035102126220002,13,3,51,2,12622,2,0,,,,,,,,,,,,,,,
7135101014410003,7,13,51,1,1441,3,0,,,,,,,,,,,,,,,
13115002205250004,13,11,50,2,20525,4,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10045301143810003,10,4,53,1,14381,3,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7135301036570003,7,13,53,1,3657,3,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10065201020780001,10,6,52,1,2078,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1155002001790004,1,15,50,2,179,4,0,,,,,,,,,,,,,,,
21045302046440003,21,4,53,2,4644,3,0,,,,,,,,,,,,,,,
2015901023420001,2,1,59,1,2342,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5015701138040007,5,1,57,1,13804,7,0,,,,,,,,,,,,,,,
9195102045040006,9,19,51,2,4504,6,0,,,,,,,,,,,,,,,
11145101117050002,11,14,51,1,11705,2,0,,,,,,,,,,,,,,,
17017601222530003,17,1,76,1,22253,3,0,,,,,,,,,,,,,,,
8045502161450002,8,4,55,2,16145,2,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13105102250880025,13,10,51,2,25088,25,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2025001163240001,2,2,50,1,16324,1,0,,,,,,,,,,,,,,,
9185002051950013,9,18,50,2,5195,13,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21025401003000001,21,2,54,1,300,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11095003007840005,11,9,50,3,784,5,0,,,,,,,,,,,,,,,
7135301034440002,7,13,53,1,3444,2,0,,,,,,,,,,,,,,,
3045003000500001,3,4,50,3,50,1,0,,,,,,,,,,,,,,,
6065101083470003,6,6,51,1,8347,3,0,,,,,,,,,,,,,,,
2015901030410004,2,1,59,1,3041,4,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9115402128180001,9,11,54,2,12818,1,0,,,,,,,,,,,,,,,
9235002097750002,9,23,50,2,9775,2,0,,,,,,,,,,,,,,,
17016104000660008,17,1,61,4,66,8,0,,,,,,,,,,,,,,,
13155002180760004,13,15,50,2,18076,4,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8055602009510001,8,5,56,2,951,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2075003000760002,2,7,50,3,76,2,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3055003001840005,3,5,50,3,184,5,0,,,,,,,,,,,,,,,
1025001182830007,1,2,50,1,18283,7,0,,,,,,,,,,,,,,,
18075201077910013,18,7,52,1,7791,13,0,,,,,,,,,,,,,,,
18016101035560003,18,1,61,1,3556,3,0,,,,,,,,,,,,,,,
21015604001620005,21,1,56,4,162,5,0,,,,,,,,,,,,,,,
7035001075010002,7,3,50,1,7501,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2035101098580005,2,3,51,1,9858,5,0,,,,,,,,,,,,,,,
18016101037540001,18,1,61,1,3754,1,0,,,,,,,,,,,,,,,
6035001065680005,6,3,50,1,6568,5,0,,,,,,,,,,,,,,,
3035804000660002,3,3,58,4,66,2,0,,,,,,,,,,,,,,,
4015903000260011,4,1,59,3,26,11,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17017101159230005,17,1,71,1,15923,5,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9015604002720005,9,1,56,4,272,5,0,,,,,,,,,,,,,,,
11115003002920029,11,11,50,3,292,29,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18055101046410008,18,5,51,1,4641,8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23015202010740006,23,1,52,2,1074,6,0,,,,,,,,,,,,,,,
1095201189990001,1,9,52,1,18999,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2015701086270001,2,1,57,1,8627,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17017601238190004,17,1,76,1,23819,4,0,,,,,,,,,,,,,,,
5055301211390001,5,5,53,1,21139,1,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14015702007730001,14,1,57,2,773,1,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13055002078760002,13,5,50,2,7876,2,0,,,,,,,,,,,,,,,
10045301143150003,10,4,53,1,14315,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3065001084420002,3,6,50,1,8442,2,0,,,,,,,,,,,,,,,
13155002188100011,13,15,50,2,18810,11,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,BAN ECUADOR
12015302145960004,12,1,53,2,14596,4,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5015604000480003,5,1,56,4,48,3,0,,,,,,,,,,,,,,,
1016801122660033,1,1,68,1,12266,33,0,,,,,,,,,,,,,,,
15015601061250009,15,1,56,1,6125,9,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
17035101240350002,17,3,51,1,24035,2,0,,,,,,,,,,,,,,,
15015103010880002,15,1,51,3,1088,2,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13115002211210001,13,11,50,2,21121,1,0,,,,,,,,,,,,,,,
2015301076830003,2,1,53,1,7683,3,0,,,,,,,,,,,,,,,
2025001149880002,2,2,50,1,14988,2,0,,,,,,,,,,,,,,,
12015302145960006,12,1,53,2,14596,6,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4055001073900007,4,5,50,1,7390,7,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5045301136530001,5,4,53,1,13653,1,0,,,,,,,,,,,,,,,
2055501112500007,2,5,55,1,11250,7,0,,,,,,,,,,,,,,,
1085301193510002,1,8,53,1,19351,2,0,,,,,,,,,,,,,,,
12095002054210007,12,9,50,2,5421,7,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8045002133210004,8,4,50,2,13321,4,0,,,,,,,,,,,,,,,
18085501001160036,18,8,55,1,116,36,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17017501204390005,17,1,75,1,20439,5,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13095004002390009,13,9,50,4,239,9,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23015001049470002,23,1,50,1,4947,2,0,,,,,,,,,,,,,,,
5045001161810017,5,4,50,1,16181,17,0,,,,,,,,,,,,,,,
13175102010280003,13,17,51,2,1028,3,0,,,,,,,,,,,,,,,
17015001168560002,17,1,50,1,16856,2,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15035601029630002,15,3,56,1,2963,2,0,,,,,,,,,,,,,,,
3025404000750001,3,2,54,4,75,1,0,,,,,,,,,,,,,,,
13035202171370009,13,3,52,2,17137,9,0,,,,,,,,,,,,,,,
18055001050130009,18,5,50,1,5013,9,0,,,,,,,,,,,,,,,
9025002074100002,9,2,50,2,7410,2,0,,,,,,,,,,,,,,,
23015503000210006,23,1,55,3,21,6,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13065202246630005,13,6,52,2,24663,5,0,,,,,,,,,,,,,,,
6075301018790005,6,7,53,1,1879,5,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7045104000750028,7,4,51,4,75,28,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2015501037450001,2,1,55,1,3745,1,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13035702143610007,13,3,57,2,14361,7,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9205002087850005,9,20,50,2,8785,5,0,,,,,,,,,,,,,,,
2055301147960001,2,5,53,1,14796,1,0,,,,,,,,,,,,,,,
12075202036970006,12,7,52,2,3697,6,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14015301034620003,14,1,53,1,3462,3,0,,,,,,,,,,,,,,,
10055001084840002,10,5,50,1,8484,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11065404002660004,11,6,54,4,266,4,0,,,,,,,,,,,,,,,
