identificador,pa_arealm,pa_areempa,eq_earado,eq_semman,eq_emotoguadana,eq_ebmanual,eq_ebestaciona,eq_ecosgranfigr
1017001106250010,0,0,,,0,0,0,
1017001107440001,0,0,,0.0,0,0,0,0.0
1017001107440003,0,0,0.0,0.0,0,0,0,0.0
1017001107440004,0,0,0.0,0.0,0,0,0,0.0
1017001107440005,0,0,0.0,0.0,0,0,0,0.0
1017001107440006,0,0,1.0,0.0,0,0,0,0.0
1017001107440007,0,0,0.0,0.0,0,0,0,0.0
1017001107440008,0,0,,0.0,0,0,0,0.0
1017001107440009,0,0,,0.0,0,0,0,0.0
1017001110920001,0,0,0.0,0.0,0,0,0,0.0
1017001110920002,0,0,,,0,0,0,
1017001110920003,0,0,,,0,0,0,
1017001110920005,0,0,1.0,0.0,0,0,0,0.0
1017001110920006,0,0,0.0,0.0,0,0,0,0.0
1017101140580001,0,0,,,0,0,0,
1017101140580002,0,0,,,0,0,0,
1017101140580003,0,0,,0.0,0,0,0,0.0
1017101140580004,0,0,,,0,0,0,
1017101145120001,0,0,,,1,0,0,
1017101145120002,0,0,1.0,0.0,0,0,0,0.0
1017101145120004,0,0,,,0,0,0,
1017101145120006,0,0,,,0,0,0,
1017101145120007,0,0,,,0,0,0,
1017101165060001,0,0,,,0,0,0,
1017101165060002,0,0,,,0,0,0,
1017101165060003,0,0,,,0,0,0,
1017103006530001,0,0,,,0,0,0,
1017103006530002,0,0,,,0,0,0,
1017103006530003,0,0,,,0,0,0,
1017103006530004,0,0,,,0,0,0,
1017103006530005,0,0,0.0,0.0,0,0,0,0.0
1017103006530006,0,0,,0.0,0,0,0,0.0
1017103006530007,0,0,,,0,0,0,
1017103006530008,0,0,,,0,0,0,
1017103006530009,0,0,,,0,0,0,
1017103006530011,0,0,,,0,0,0,
1017103006530012,0,0,,,0,0,0,
1017104001130001,0,0,,,0,0,0,
1017104001130002,0,0,1.0,,1,0,0,
1017104001130003,0,0,,,0,0,0,
1017104001130004,0,0,,,0,0,0,
1017104001130005,0,0,0.0,0.0,0,0,0,0.0
1017104001130006,0,0,,,0,0,0,
1017104001130007,0,0,,,0,0,0,
1017104001130015,0,0,,,0,0,0,
1017104001130017,0,0,,,0,0,0,
1017104001310001,0,0,,,0,0,0,
1017104001310002,0,0,,,0,0,0,
1017104001310004,0,0,,,0,0,0,
1017104001310010,0,0,,,0,0,0,
1025001175110001,0,0,,,0,0,0,
1025001175110002,0,0,,,0,0,0,
1025001175110003,0,0,,,0,0,0,
1025001175110004,0,0,,,0,0,0,
1025001175110005,0,0,,,0,0,0,
1025001175110006,0,0,,,0,0,0,
1025001178310001,0,0,,,0,0,0,
1025001178310002,0,0,,,0,0,0,
1025001182830001,0,0,,0.0,0,0,0,0.0
1025001182830002,0,0,,0.0,0,0,0,0.0
1025001182830005,0,0,,0.0,0,0,0,0.0
1025001182830006,0,0,,,0,0,0,
1025001182830007,0,0,,0.0,0,0,0,
1025001185960001,0,0,,,0,0,0,
1025001187260001,0,0,,,0,0,0,
1025001187260002,0,0,,,0,0,0,
1025001190520001,0,0,,,0,0,0,
1025001190520002,0,0,,,0,0,0,
1025001191620001,0,0,,0.0,0,0,0,0.0
1025001191620002,0,0,,0.0,0,1,0,0.0
1025001191620003,0,0,,,0,0,0,
1025001194390001,0,0,,,0,0,0,
1025001194390002,0,0,,,0,0,0,
1025001194390003,0,0,,,0,0,0,
1025001199040001,0,0,,,0,0,0,
1025001199060001,0,0,,0.0,0,0,0,0.0
1025001199060002,0,0,,,0,0,0,
1025001199240001,0,0,0.0,0.0,0,0,0,0.0
1025001199240002,0,0,0.0,0.0,0,0,0,0.0
1025001201670001,0,0,,,0,0,0,
1025001201670002,0,0,,,0,0,0,
1025001202450001,0,0,0.0,0.0,0,0,0,0.0
1025001202450003,0,0,0.0,0.0,0,0,0,0.0
1025001202450004,0,0,,0.0,0,0,0,0.0
1025001204890001,0,0,,,0,0,0,
1025001204890002,0,0,,,0,0,0,
1025001205050002,0,0,,0.0,0,0,0,0.0
1025001205050003,0,0,0.0,0.0,0,0,0,0.0
1025001205090001,0,0,,0.0,0,0,0,0.0
1025001207230001,0,0,0.0,0.0,0,0,0,0.0
1025001207230002,0,0,0.0,,0,0,0,
1025001210280001,0,0,0.0,0.0,0,0,0,0.0
1025001210280002,0,0,0.0,0.0,0,0,0,0.0
1025001210280003,0,0,0.0,0.0,0,0,0,0.0
1025001210280004,0,0,0.0,0.0,0,0,0,0.0
1025001211000001,0,0,0.0,0.0,0,0,0,0.0
1025001213230001,0,0,,,0,0,0,
1025001213230002,0,0,,,0,0,0,
1025001213230004,0,0,,,0,0,0,
1025001213520001,0,0,,,0,0,0,
1025001218330001,0,0,,,0,0,0,
1025001220910001,0,0,,,0,0,0,
1025001220910002,0,0,,0.0,0,0,0,0.0
1025004001650002,0,0,,,0,0,0,
1025101202620001,0,0,,,0,0,0,
1025101202620002,0,0,,,0,0,0,
1025101202620003,0,0,,,0,0,0,
1025101202620004,0,0,,,0,0,0,
1025101202620005,0,0,,,0,0,0,
1025101202620006,0,0,,,0,0,0,
1025101213130001,0,0,0.0,0.0,0,0,0,0.0
1025101216290001,0,0,,0.0,0,0,0,0.0
1025101216290002,0,0,,0.0,0,0,0,0.0
1025101216290003,0,0,,0.0,0,0,0,0.0
1025101216290004,0,0,,0.0,0,0,0,0.0
1025101216290005,0,0,,0.0,0,0,0,0.0
1025101216290006,0,0,,0.0,0,0,0,0.0
1025101220450003,0,0,,0.0,0,0,0,0.0
1025101220450004,0,0,,0.0,0,0,0,0.0
1025101220450006,0,0,,,0,0,0,
1025101223210001,0,0,0.0,0.0,0,0,0,0.0
1025101223210002,0,0,,0.0,0,0,0,0.0
1025101223700001,0,0,,0.0,0,0,0,0.0
1025101223700002,0,0,,0.0,0,0,0,0.0
1025101223700003,0,0,,,0,0,0,
1025101223700005,0,0,0.0,0.0,0,0,0,0.0
1025101223700006,0,0,,,0,0,0,
1025101223700008,0,0,,0.0,0,0,0,0.0
1025101228540001,0,0,,,0,0,0,
1025101228540003,0,0,,0.0,0,0,0,0.0
1025101228540005,0,0,,,0,0,0,
1025101228540006,0,0,0.0,0.0,0,1,0,0.0
1025101228890001,0,0,1.0,0.0,0,0,0,0.0
1025101231650001,0,0,0.0,0.0,0,0,0,0.0
1025101231650002,0,0,,,0,0,0,
1025101231650005,0,0,,,0,0,0,
1025101231650006,0,0,,,0,0,0,
1025101231650007,1,0,1.0,0.0,0,0,0,0.0
1025101231680001,0,0,0.0,0.0,0,0,0,0.0
1025101233910001,0,0,,,0,0,0,
1025101236960001,0,0,,0.0,0,0,0,0.0
1025101236960002,1,0,,,0,1,0,
1025101236960004,0,0,,0.0,0,0,0,0.0
1025101236960005,0,0,,,0,0,0,
1025101236960006,0,0,,0.0,0,0,0,0.0
1025201171450001,0,0,,,0,0,0,
1025201171450002,0,0,,,0,0,0,
1025201178200001,0,0,,,0,0,0,
1025201178200002,0,0,,,0,0,0,
1025201178200003,0,0,,,0,0,0,
1025201182610001,0,0,,,0,0,0,
1025201184090001,1,0,,,0,0,0,
1025201184690001,0,0,,,0,0,0,
1025201184690002,0,0,,,0,0,0,
1025201190880001,1,0,,,0,0,0,
1035001064000001,0,0,1.0,0.0,0,1,0,0.0
1035001072530001,1,0,0.0,0.0,0,1,0,0.0
1035001072530002,0,0,0.0,0.0,0,0,0,0.0
1035001072530003,0,0,0.0,0.0,0,0,0,0.0
1035001072530004,0,0,1.0,0.0,0,0,0,0.0
1035001072530005,0,0,0.0,0.0,0,0,0,0.0
1035001081130001,0,0,0.0,0.0,0,1,0,0.0
1035001081130002,0,0,0.0,0.0,0,0,0,0.0
1035001081130003,0,0,0.0,0.0,0,0,0,0.0
1035001081130004,0,0,1.0,0.0,0,0,0,0.0
1035001081130005,0,0,1.0,0.0,0,0,0,0.0
1035001083080001,0,0,,0.0,0,0,0,0.0
1035001083080002,0,0,,0.0,0,0,0,0.0
1035001083080003,0,0,1.0,0.0,0,1,0,0.0
1035001083080004,0,0,1.0,0.0,0,0,0,0.0
1035001083080005,0,0,0.0,0.0,0,0,0,0.0
1035001083080006,0,0,,0.0,0,0,0,0.0
1035001083080007,0,0,,0.0,0,0,0,0.0
1035001083080009,0,0,,,0,0,0,
1035001083080010,0,0,,0.0,0,0,0,0.0
1035001083080011,0,0,,0.0,0,0,0,0.0
1035001083080012,0,0,,0.0,0,0,0,0.0
1035001083080013,0,0,,0.0,0,0,0,0.0
1035001083080014,0,0,0.0,0.0,0,0,0,0.0
1035001083080015,0,0,,0.0,0,0,0,0.0
1035001083080016,0,0,,0.0,0,0,0,0.0
1035001085870001,0,0,,0.0,0,0,0,0.0
1035001085870002,0,0,0.0,0.0,0,0,0,0.0
1035001085870003,0,0,0.0,0.0,0,0,0,0.0
1035001085870004,0,0,0.0,0.0,0,0,0,0.0
1035001085870005,0,0,,0.0,0,0,0,0.0
1035001085870006,0,0,1.0,0.0,0,0,0,0.0
1035001085870008,0,0,1.0,0.0,0,0,0,0.0
1035001085870009,0,0,0.0,0.0,0,0,0,0.0
1035001087930001,0,0,0.0,0.0,0,0,0,0.0
1035001087930002,0,0,0.0,0.0,0,0,0,0.0
1035001087930003,0,0,,0.0,0,0,0,0.0
1035001087930005,0,0,0.0,0.0,0,0,0,0.0
1035001087930006,0,0,0.0,0.0,0,0,0,0.0
1035001087930008,0,0,0.0,0.0,0,0,0,0.0
1035001087930009,0,0,,0.0,0,0,0,0.0
1035001087930010,0,0,,0.0,0,0,0,0.0
1035001087930011,0,0,0.0,0.0,0,0,0,0.0
1035001087930012,0,0,,0.0,0,0,0,0.0
1035001087930013,0,0,0.0,0.0,0,0,0,0.0
1035001095820001,0,0,1.0,0.0,0,0,0,0.0
1035001095820002,0,0,1.0,0.0,0,0,0,0.0
1035001095820003,0,0,1.0,0.0,0,0,0,0.0
1035001095820006,0,0,0.0,0.0,0,0,0,0.0
1035001095820007,0,0,0.0,0.0,0,0,0,0.0
1035001095820008,0,0,,0.0,0,0,0,0.0
1035001095820009,0,0,1.0,0.0,0,0,0,0.0
1035001095820010,0,0,1.0,0.0,0,0,0,0.0
1035001095820012,0,0,1.0,0.0,0,0,0,0.0
1035001095820013,0,0,0.0,0.0,0,0,0,
1035001095820014,0,0,,0.0,0,0,0,0.0
1035063000993807,0,0,,,0,0,1,
1035201073860001,0,0,1.0,0.0,0,0,0,0.0
1035201073860002,0,0,1.0,0.0,0,0,0,0.0
1035201073860004,0,0,,0.0,0,0,0,0.0
1035201073860006,0,0,,0.0,0,0,0,0.0
1035201073860007,0,0,,0.0,0,0,0,0.0
1035201073860008,0,0,,0.0,0,0,0,
1035201073860009,0,0,1.0,0.0,0,0,0,0.0
1035201073860010,0,0,,0.0,0,0,0,0.0
1035201073860011,0,0,0.0,0.0,0,0,0,0.0
1035201075840001,0,0,,0.0,0,0,0,0.0
1035201075840002,0,0,0.0,0.0,0,0,0,0.0
1035201075840003,0,0,,0.0,0,0,0,0.0
1035201075840004,0,0,0.0,0.0,0,0,0,0.0
1035201075840006,0,0,,0.0,0,0,0,0.0
1035201075840008,0,0,,,0,0,0,
1035201076510001,0,0,0.0,0.0,0,0,0,0.0
1035201076510002,0,0,1.0,0.0,0,0,0,
1035201076510003,0,0,0.0,0.0,0,0,0,0.0
1035201076510004,1,0,1.0,0.0,0,0,0,0.0
1035201076510006,0,0,1.0,0.0,0,0,0,0.0
1035201076510007,1,0,1.0,0.0,0,0,0,0.0
1035201076510008,0,0,1.0,0.0,0,0,0,0.0
1035201076510009,0,0,1.0,0.0,0,0,0,0.0
1035201076510010,0,0,,,0,0,0,
1035201076510012,0,0,1.0,0.0,0,0,0,0.0
1035364000991199,0,0,,,0,0,0,
1035364000991205,0,0,0.0,0.0,0,0,0,0.0
1035364000991208,0,0,,,0,0,0,
1035401062410001,0,0,0.0,0.0,0,0,0,0.0
1035401064190001,0,0,0.0,0.0,0,0,0,0.0
1035401064190002,0,0,0.0,0.0,0,0,0,0.0
1035401064190004,0,0,,0.0,0,0,0,0.0
1035401064190005,0,0,,0.0,0,0,0,0.0
1035401064190006,0,0,,0.0,0,0,0,0.0
1035401064190007,0,0,,0.0,0,0,0,0.0
1035401064190011,0,0,0.0,0.0,0,0,0,0.0
1035401067700001,0,0,1.0,0.0,0,0,0,0.0
1035401067700003,0,0,1.0,0.0,0,0,0,0.0
1035401067700007,0,0,,0.0,0,0,0,0.0
1035401067700008,0,0,1.0,0.0,0,0,0,0.0
1035401067760003,1,0,1.0,0.0,0,1,0,0.0
1035401067760005,0,0,0.0,,0,0,0,
1035601090290001,0,0,,,0,0,0,
1035601090290002,0,0,,,0,0,0,
1035601090290004,0,0,,,0,0,0,
1035601092390005,0,0,,0.0,0,0,0,0.0
1035701097500001,0,0,0.0,0.0,0,0,0,0.0
1035701097500002,0,0,,,0,0,0,
1035701097500003,0,0,,,0,0,0,
1035701097500005,0,0,,,0,0,0,
1035701098180003,0,0,0.0,0.0,0,0,0,0.0
1035701098180004,0,0,0.0,0.0,0,0,0,0.0
1035701100530001,1,0,1.0,0.0,0,0,0,0.0
1035701100530002,0,0,1.0,0.0,0,0,0,0.0
1035701100530004,0,0,,,0,0,0,
1035701100530005,0,0,0.0,0.0,0,0,0,0.0
1035701100530006,0,0,0.0,0.0,0,0,0,0.0
1035701100530008,0,0,0.0,0.0,0,0,0,0.0
1035701100530009,0,0,0.0,0.0,0,0,0,0.0
1035701100530011,0,0,1.0,0.0,0,0,0,0.0
1035701105340001,0,0,,0.0,0,0,0,0.0
1035701105340002,0,0,0.0,0.0,0,0,0,0.0
1035701105340003,1,0,1.0,0.0,0,0,0,0.0
1035701105340004,0,0,,,0,0,0,
1035701105340005,0,0,1.0,0.0,0,0,0,0.0
1035701105340006,0,0,1.0,0.0,0,0,0,0.0
1035701105340007,0,0,1.0,0.0,0,0,0,0.0
1035701105340008,0,0,1.0,0.0,0,0,0,0.0
1035701105340009,0,0,1.0,0.0,0,0,0,0.0
1035701105340010,0,0,,,0,0,0,
1035701105340012,0,0,1.0,0.0,0,0,0,0.0
1035701105340014,0,0,1.0,0.0,0,0,0,0.0
1035701105340015,0,0,,,0,0,0,
1035701105340016,0,0,1.0,0.0,0,0,0,0.0
1035701105340018,0,0,,,0,0,0,
1035701105340019,0,0,0.0,0.0,0,0,0,0.0
1035701105340021,0,0,1.0,0.0,0,0,0,0.0
1035701105340022,0,0,,,0,0,0,
1035701105340023,0,0,,0.0,0,0,0,0.0
1035701105340024,0,0,1.0,0.0,0,0,0,0.0
1035801090540001,0,0,,0.0,0,0,0,0.0
1035801090540002,0,0,,0.0,0,0,0,0.0
1035801103430001,0,0,,0.0,0,0,0,0.0
1035801103430002,0,0,,,0,0,0,
1035801103430003,0,0,,0.0,0,0,0,0.0
1035801103430004,0,0,,,0,0,0,
1035801103430005,0,0,0.0,0.0,0,0,0,0.0
1045001239370001,0,0,1.0,0.0,0,0,0,0.0
1045001239370003,0,0,0.0,0.0,0,0,0,0.0
1045001239370004,0,0,0.0,0.0,0,0,0,0.0
1045001239370005,0,0,1.0,0.0,0,0,0,0.0
1045001244620008,0,0,,,0,0,0,
1045001244620009,0,0,1.0,0.0,0,0,0,0.0
1045001244620010,0,0,,,0,0,0,
1045001244620012,0,0,,,0,0,0,
1045001244620017,0,0,,0.0,0,0,0,0.0
1045001247710001,0,0,1.0,0.0,0,0,0,0.0
1045001247710002,0,0,,0.0,0,0,0,0.0
1045001247710003,0,0,1.0,0.0,0,1,0,0.0
1045001247710004,0,0,1.0,0.0,0,0,0,0.0
1045001247710006,0,0,,0.0,0,0,0,0.0
1045001247710007,0,0,1.0,0.0,0,0,0,0.0
1045001247710008,0,0,,,0,0,0,
1045001247710009,0,0,,0.0,0,0,0,0.0
1045001250480001,0,0,1.0,0.0,0,0,0,0.0
1045001268070001,0,0,,0.0,0,0,0,0.0
1045001268070002,0,0,1.0,0.0,0,1,0,0.0
1045001268090001,0,0,1.0,0.0,0,1,0,0.0
1045001268090002,0,0,,0.0,0,0,0,0.0
1045001268090003,0,0,,,0,0,0,
1045001268390001,0,0,,0.0,0,0,0,0.0
1045001268390002,0,0,0.0,0.0,0,0,0,0.0
1045001268390003,0,0,,0.0,0,0,0,0.0
1045001268390004,0,0,1.0,0.0,0,0,0,0.0
1045001268390005,0,0,1.0,0.0,0,0,0,0.0
1045001268390006,0,0,,,0,0,0,
1045001268390007,0,0,1.0,0.0,0,0,0,0.0
1045001269720001,0,0,,,0,0,0,
1045001269720002,0,0,,,0,0,0,
1045001269720003,0,0,,,0,0,0,
1045001269870001,0,0,,,0,0,0,
1045001269870002,0,0,,,0,0,0,
1045001269870004,0,0,1.0,0.0,0,0,0,0.0
1045001269870005,0,0,,,0,0,0,
1045001269870006,0,0,,,0,0,0,
1045001269870007,0,0,,,0,0,0,
1045001269870008,0,0,,,0,0,0,
1045001269960001,0,0,1.0,0.0,0,0,0,0.0
1045001269960002,0,0,1.0,0.0,0,0,0,0.0
1045001269960003,0,0,,,0,0,0,
1045001269960004,0,0,1.0,0.0,0,0,0,0.0
1045001269960005,0,0,,,0,0,0,
1045001269960006,0,0,,,0,0,0,
1045001269960007,0,0,,,0,0,0,
1045001269960008,0,0,1.0,0.0,0,0,0,0.0
1045001269960009,0,0,1.0,0.0,0,0,0,0.0
1045001269960010,0,0,1.0,0.0,0,0,0,0.0
1045001269960011,0,0,1.0,0.0,0,0,0,0.0
1045001269960012,0,0,1.0,0.0,0,0,0,0.0
1045001269960013,0,0,1.0,0.0,0,0,0,0.0
1045001269960014,0,0,1.0,0.0,0,0,0,0.0
1045001271500001,0,0,1.0,0.0,0,0,0,0.0
1045001271500002,0,0,,,0,0,0,
1045001271500003,0,0,1.0,0.0,0,0,0,0.0
1045001271500004,0,0,1.0,0.0,0,0,0,0.0
1045001271500005,0,0,,0.0,0,0,0,0.0
1045001273900001,0,0,,,0,0,0,
1045001273900002,0,0,0.0,0.0,0,0,0,0.0
1045001273900003,0,0,0.0,0.0,0,0,0,0.0
1045001273900004,0,0,1.0,0.0,0,0,0,0.0
1045001273900005,0,0,1.0,0.0,0,0,0,0.0
1045101275150001,0,0,0.0,0.0,0,0,0,0.0
1045101275150002,0,0,1.0,0.0,0,0,0,0.0
1045101275200001,0,0,,,0,0,0,
1045101276510001,0,0,1.0,0.0,0,0,0,0.0
1045101277840001,0,0,1.0,0.0,0,0,0,0.0
1045101281650001,0,0,1.0,0.0,0,0,0,0.0
1045101281650002,0,0,1.0,0.0,0,0,0,0.0
1045101281650003,0,0,1.0,0.0,0,0,0,0.0
1045101281650004,0,0,1.0,0.0,0,0,0,0.0
1045101281730001,0,0,1.0,0.0,0,0,0,0.0
1045101281730002,0,0,,,0,0,0,
1045101281900001,0,0,1.0,0.0,0,1,0,0.0
1045101281900003,0,0,,,0,0,0,
1045101285550001,0,0,1.0,0.0,0,1,0,0.0
1045101285550002,0,0,0.0,0.0,0,0,0,0.0
1045101285550003,0,0,,,0,1,0,
1045101285550004,0,0,1.0,0.0,0,1,0,0.0
1045101285550005,0,0,1.0,0.0,0,0,0,0.0
1045101285550006,0,0,1.0,0.0,0,0,0,0.0
1045101285550007,0,0,,,0,0,0,
1045101285550009,0,0,1.0,0.0,0,0,0,0.0
1045101285630001,0,0,,,1,0,0,
1045101286730001,0,0,,,0,0,0,
1045101286730002,0,0,0.0,0.0,0,1,0,0.0
1045101286730003,0,0,,0.0,0,1,0,0.0
1045101286730004,0,0,1.0,0.0,0,0,0,0.0
1045101286730005,0,0,1.0,0.0,0,0,0,0.0
1045101286730006,0,0,0.0,0.0,0,0,0,0.0
1045101291140001,0,0,0.0,0.0,0,0,0,0.0
1045101291140002,0,0,0.0,0.0,0,0,0,0.0
1045103009680003,0,0,,,0,0,0,
1045103009680006,1,0,,,0,0,0,
1045103009680007,0,0,,,0,0,0,
1045103009680008,0,0,1.0,0.0,0,0,0,0.0
1045103009680011,0,0,,,0,0,0,
1045103009680012,0,0,1.0,0.0,0,0,0,0.0
1045103009680013,0,0,1.0,0.0,0,1,0,0.0
1045103009680015,0,0,,,0,0,0,
1045103009680016,1,0,,,0,0,0,
1045103009680017,0,0,,,0,0,0,
1045103009680018,0,0,1.0,0.0,0,0,0,0.0
1045103009680019,0,0,1.0,0.0,0,0,0,0.0
1045103009680020,0,0,1.0,0.0,0,0,0,0.0
1045103009680022,0,0,,,0,0,0,
1045201244800001,0,0,,,0,0,0,
1045201259240001,0,0,,,0,0,0,
1045201259390001,0,0,,,0,0,0,
1045201259390002,0,0,0.0,0.0,0,0,0,0.0
1045201259390005,0,0,,,0,0,0,
1045201265410001,0,0,,,0,0,0,
1045201265410003,0,0,1.0,0.0,0,0,0,0.0
1045201270260001,0,0,,,0,0,0,
1045201270260002,0,0,,,0,0,0,
1045201275440001,0,0,1.0,0.0,0,1,0,0.0
1045201275440002,0,0,0.0,0.0,0,1,0,0.0
1045201275440003,0,0,,,0,0,0,
1045201278080001,1,0,0.0,1.0,0,1,0,0.0
1045201278080002,0,0,1.0,0.0,0,0,0,0.0
1045201278080003,0,0,0.0,0.0,0,0,0,0.0
1045201282210001,0,0,,,0,0,0,
1045201288290001,0,0,,0.0,0,0,0,0.0
1045201291960001,0,0,1.0,0.0,0,0,0,0.0
1045201296140001,0,0,,0.0,0,0,0,0.0
1045201297060001,0,0,,0.0,0,0,0,0.0
1045301223390001,0,0,,,0,0,0,
1045301242070001,0,0,0.0,0.0,0,0,0,0.0
1045301254140001,0,0,,0.0,0,0,0,0.0
1045301254140002,0,0,1.0,0.0,0,0,0,0.0
1045301254140003,0,0,1.0,0.0,0,0,0,0.0
1045301257090001,0,0,,,0,0,0,
1045301257090002,0,0,,,0,0,0,
1045301257090003,0,0,,,0,0,0,
1045301262550002,0,0,,,0,0,0,
1045301262550003,0,0,,,0,0,0,
1045301262550004,0,0,,,0,0,0,
1045301263220001,0,0,,,0,0,0,
1045301263220002,0,0,,,0,0,0,
1045301263220003,0,0,,,0,0,0,
1045301263220004,0,0,,,0,0,0,
1055001021920001,0,0,1.0,0.0,0,1,0,0.0
1055001021920002,0,0,1.0,0.0,0,1,0,0.0
1055001021920003,0,0,,,0,0,0,
1055001025080001,0,0,,,0,0,0,
1055001025080002,0,0,0.0,0.0,0,1,0,0.0
1055001042150002,0,0,,,0,0,0,
1055064000991167,1,0,0.0,0.0,1,1,1,0.0
1055201017770001,0,0,0.0,0.0,0,1,0,0.0
1055201017770003,0,0,,,0,0,0,
1055201017770004,0,0,,0.0,0,1,0,0.0
1055201017770005,0,0,,0.0,0,0,0,0.0
1055201017770006,0,0,,0.0,0,1,0,0.0
1055201021260001,0,0,0.0,0.0,0,0,0,0.0
1055201021260002,0,0,,0.0,0,1,0,0.0
1055201021260003,0,0,,,0,1,0,
1055201021260004,0,0,,,0,0,0,
1055201029260001,0,0,,,0,0,0,
1055201029880001,0,0,1.0,0.0,0,0,0,0.0
1055201029880002,0,0,0.0,0.0,0,1,0,0.0
1055201029880003,0,0,0.0,0.0,0,0,0,0.0
1055201029880004,0,0,0.0,0.0,0,1,0,0.0
1055201029880005,0,0,1.0,0.0,0,1,0,0.0
1055201029880006,0,0,1.0,0.0,0,1,0,0.0
1055201029970001,0,0,0.0,0.0,1,1,0,0.0
1055201029970002,0,0,0.0,0.0,1,1,0,0.0
1055201029970003,0,0,0.0,0.0,0,0,0,0.0
1055201029970004,0,0,0.0,0.0,0,1,0,0.0
1055201030880001,0,0,0.0,0.0,0,0,0,0.0
1055201030880002,0,0,0.0,0.0,0,1,0,0.0
1055201030880003,0,0,0.0,0.0,0,0,0,0.0
1055201030880004,0,0,0.0,0.0,0,0,0,0.0
1055201030900001,0,0,,,0,0,0,
1055201030900002,0,0,1.0,0.0,0,1,0,0.0
1055201030900003,0,0,1.0,0.0,0,0,0,0.0
1055201030900004,0,0,,,0,0,0,
1055201032510001,0,0,,,0,0,0,
1055201032510002,0,0,,,0,0,0,
1055201032510003,0,0,0.0,0.0,0,0,0,0.0
1055201032510004,0,0,0.0,0.0,0,1,0,0.0
1055201032510005,0,0,0.0,0.0,0,0,0,0.0
1055201032510006,0,0,0.0,0.0,0,1,0,0.0
1055201032510007,0,0,0.0,,0,1,0,
1055201032510008,0,0,0.0,0.0,0,1,0,0.0
1055301042910001,0,0,1.0,,0,0,0,
1055301042910003,0,0,,0.0,0,0,0,0.0
1055301042910004,0,0,,,0,0,0,
1055301042910005,0,0,,0.0,0,0,0,0.0
1055301042910006,0,0,,0.0,0,0,0,0.0
1055301042910007,0,0,,0.0,0,0,0,
1055301045930001,0,0,1.0,0.0,0,0,0,0.0
1055301049190001,0,0,,0.0,0,1,0,0.0
1055301049190002,0,0,0.0,,0,0,0,
1055301049190003,0,0,,,0,0,0,
1055301049190004,0,0,,,0,0,0,
1055301050050001,0,0,0.0,,0,0,0,
1055301050050002,0,0,,,0,0,0,
1055301050050003,0,0,0.0,,0,0,0,
1055301050050004,0,0,,,0,0,0,
1055301052980001,0,0,,0.0,0,0,0,0.0
1055301052980002,0,0,1.0,0.0,0,0,0,0.0
1055301052980003,0,0,,0.0,0,0,0,0.0
1055301052980004,0,0,1.0,0.0,0,1,0,0.0
1055301052980005,0,0,1.0,0.0,0,1,0,0.0
1055301052980006,0,0,1.0,0.0,0,0,0,0.0
1055301059980002,0,0,,0.0,0,0,0,0.0
1055363000993795,0,0,0.0,,0,0,0,
1055401055600001,0,0,,,0,0,0,
1055401056250001,0,0,,,0,0,0,
1055401056250002,0,0,,,0,0,0,
1055401056250003,0,0,,0.0,0,0,0,0.0
1055401056250004,0,0,,0.0,0,0,0,0.0
1055401056250005,0,0,,0.0,0,0,0,0.0
1055401059890001,0,0,1.0,0.0,0,0,0,0.0
1055401059890002,0,0,0.0,0.0,0,0,0,0.0
1055401059890003,0,0,,,0,0,0,
1055401065080001,0,0,,,0,0,0,
1055401065080007,0,0,0.0,0.0,0,0,0,0.0
1055401065080008,0,0,,,0,0,0,
1055401065080010,0,0,,,0,0,0,
1055401065080012,0,0,0.0,0.0,0,0,0,0.0
1055401065080017,0,0,0.0,0.0,0,0,0,0.0
1055401065080018,0,0,,,0,0,0,
1055401065080019,0,0,,,0,0,0,
1055401065080020,0,0,0.0,0.0,0,1,0,0.0
1055401065080021,0,0,0.0,0.0,0,1,0,0.0
1055401065080022,0,0,0.0,0.0,0,1,0,0.0
1055401065080023,0,0,,,0,0,0,
1055401065080024,0,0,,0.0,0,0,0,0.0
1055401065080026,0,0,1.0,0.0,0,0,0,0.0
1055401065080027,0,0,,,0,0,0,
1055401065080028,0,0,,0.0,0,0,0,0.0
1055401065080029,0,0,,,0,0,0,
1055401065080030,0,0,,,0,0,0,
1055401065080031,0,0,,0.0,0,0,0,0.0
1055601005480001,0,0,0.0,0.0,0,0,0,0.0
1055601005480002,0,0,,,0,0,0,
1055601005480003,0,0,0.0,0.0,0,0,0,0.0
1055601005480004,0,0,0.0,0.0,0,0,0,0.0
1055601005480005,0,0,0.0,0.0,0,0,0,0.0
1055601005480006,0,0,0.0,0.0,0,0,0,0.0
1055601005480007,0,0,0.0,0.0,0,0,0,0.0
1055601005480008,0,0,0.0,0.0,0,0,0,0.0
1055601005480009,0,0,,,0,0,0,
1055601006320001,0,0,,,0,0,0,
1055601006320002,0,0,,0.0,0,0,0,0.0
1056101018860001,0,0,,,0,0,0,
1056101018860002,0,0,,,0,0,0,
1056101018860004,0,0,,0.0,0,0,0,0.0
1056101018860005,0,0,,0.0,0,0,0,0.0
1056101018860006,0,0,,0.0,0,0,0,0.0
1056101019320001,0,0,,0.0,0,0,0,0.0
1056101019320002,0,0,,,0,0,0,
1056101026560001,0,0,0.0,0.0,0,0,0,0.0
1056101026560002,0,0,,,0,0,0,
