Identificador,ual_parr,pa_arealm,pa_areempa,eq_earado,eq_semman,eq_emotoguadana,cg_k100,cg_k101,cg_k102,eu_k1301,cp_k409ha,cp_k411ha,cp_afecta_prod,cp_riego,cp_aferti,ventas,tratamiento_compra_insumos,tratamiento_ventas_transporte,tratamiento_ventas_demanda,cp_prod,cp_cantidad_npk_fq
13115002204890011,50,0.0,0.0,,0.0,0.0,1,47,5,4,1.0,1.0,7.0,0,1,1.3636363636363602,0.0,0.0,0.0,1.3636363636363602,150.0
21045003018760005,50,0.0,0.0,,,1.0,1,50,1,3,1.0,1.0,7.0,0,0,1.1363636363636398,0.0,0.0,0.0,1.1363636363636398,
9025002075560008,50,0.0,0.0,1.0,0.0,0.0,1,27,3,2,5.0,5.0,2.0,1,1,3.63636363636364,1.0,1.0,1.0,3.63636363636364,2.0
12125002051300003,50,0.0,0.0,,,0.0,1,75,7,1,3.0,3.0,7.0,0,1,2.0454545454545503,1.0,1.0,1.0,2.0454545454545503,150.0
12015302146160002,53,0.0,0.0,,,0.0,1,71,7,2,0.7,0.7,2.0,0,1,0.545454545454545,0.0,0.0,0.0,0.545454545454545,35.0
12125002055360009,50,0.0,0.0,,,0.0,0,47,1,2,1.49,1.49,7.0,1,1,1.3636363636363602,0.0,0.0,0.0,1.3636363636363602,75.0
12125002055360010,50,0.0,0.0,,,0.0,0,63,1,2,1.0,1.0,7.0,0,1,0.545454545454545,0.0,0.0,0.0,0.545454545454545,50.0
8045302119770011,53,0.0,0.0,,,1.0,0,34,3,2,3.5,3.5,7.0,0,0,2.95454545454545,0.0,0.0,0.0,2.95454545454545,
22035002003150003,50,0.0,0.0,0.0,0.0,1.0,1,46,2,2,1.0,0.75,2.0,0,1,0.0681818181818182,0.0,0.0,0.0,0.0681818181818182,1.0
22035002003150003,50,0.0,0.0,0.0,0.0,1.0,1,46,2,2,0.5,,,0,1,,0.0,0.0,0.0,,0.5
12075002086780009,50,0.0,0.0,,,1.0,1,45,1,2,1.0,0.2,7.0,1,1,0.31818181818181795,0.0,0.0,0.0,0.31818181818181795,100.0
13035003014310001,50,0.0,0.0,,,0.0,1,65,1,1,5.98,5.98,2.0,0,1,2.95454545454545,0.0,0.0,0.0,2.95454545454545,
9205002091330006,50,0.0,0.0,,0.0,0.0,1,50,1,2,1.5,1.5,2.0,1,1,0.363636363636364,,1.0,,0.363636363636364,
9145202063360004,52,0.0,0.0,,,0.0,0,74,7,2,0.86,0.86,5.0,1,0,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,
12135002046710001,50,0.0,0.0,,0.0,1.0,1,74,5,5,8.0,8.0,2.0,1,1,8.18181818181818,1.0,1.0,1.0,8.18181818181818,1200.0
9045002016430011,50,0.0,0.0,,0.0,0.0,1,68,1,1,2.0,2.0,7.0,1,1,3.6,1.0,1.0,1.0,3.6,8.0
9025004001020007,50,0.0,0.0,,,0.0,1,73,1,2,1.99,1.99,6.0,1,1,1.81818181818182,0.0,0.0,0.0,1.81818181818182,50.0
12105002009440005,50,0.0,0.0,,,1.0,1,34,2,2,0.5,0.5,7.0,0,1,0.136363636363636,0.0,0.0,0.0,0.136363636363636,100.0
12095002064280001,50,0.0,0.0,,0.0,0.0,1,50,2,5,5.0,5.0,7.0,1,1,1.3636363636363602,1.0,1.0,1.0,1.3636363636363602,250.0
15015103009380002,51,0.0,0.0,,0.0,0.0,1,50,1,6,1.0,,,0,0,,0.0,0.0,0.0,,
12085002079610002,50,0.0,0.0,,0.0,1.0,1,64,1,4,0.5292,0.5292,2.0,1,1,1.1363636363636398,0.0,0.0,0.0,1.1363636363636398,100.0
21045402030190002,54,0.0,0.0,,,1.0,1,54,1,3,2.0,1.5,2.0,0,0,1.6363636363636398,1.0,1.0,1.0,1.6363636363636398,
21045402030190002,54,0.0,0.0,,,1.0,1,54,1,3,3.0,2.5,2.0,0,0,2.7272727272727297,1.0,1.0,1.0,2.7272727272727297,
9085202012380016,52,0.0,0.0,,,0.0,0,61,1,5,4.99,4.99,6.0,1,1,6.81818181818182,0.0,0.0,0.0,6.81818181818182,750.0
9085202012380016,52,0.0,0.0,,,0.0,0,61,1,5,2.0,,,0,1,,0.0,0.0,0.0,,100.0
12065002102320003,50,0.0,0.0,0.0,0.0,0.0,1,77,1,4,0.3528,0.3528,7.0,1,1,0.6363636363636359,0.0,0.0,0.0,0.6363636363636359,
9125002090680001,50,0.0,0.0,,,0.0,1,60,1,4,1.0,1.0,7.0,1,1,1.3636363636363602,0.0,0.0,0.0,1.3636363636363602,150.0
12065102098940019,51,0.0,0.0,,,0.0,1,57,1,2,0.2,,,0,1,,0.0,0.0,0.0,,25.0
9115102138240006,51,0.0,0.0,,,1.0,1,65,1,5,1.0,,,1,1,,0.0,0.0,0.0,,3.0
9045002017400001,50,0.0,0.0,,,0.0,0,63,1,2,1.38,,,0,1,,0.0,0.0,0.0,,
12025002135820014,50,0.0,0.0,,,0.0,1,99,7,2,0.25,0.25,2.0,0,1,0.136363636363636,1.0,1.0,1.0,0.136363636363636,100.0
12085002079070004,50,0.0,0.0,,,1.0,1,78,1,6,10.584,10.584,7.0,1,1,12.272727272727304,0.0,0.0,0.0,12.272727272727304,750.0
12105002011770016,50,0.0,0.0,,,0.0,0,68,1,2,1.0,1.0,7.0,0,1,1.72727272727273,,1.0,1.0,1.72727272727273,100.0
12075302073210007,53,0.0,0.0,,,0.0,0,66,1,2,1.75,1.75,7.0,1,1,1.81818181818182,0.0,0.0,0.0,1.81818181818182,100.0
13175002013750001,50,0.0,0.0,,,0.0,1,66,1,7,2.0,2.0,7.0,0,0,4.36363636363636,0.0,0.0,0.0,4.36363636363636,
9125002088720001,50,0.0,0.0,,,0.0,0,68,1,6,2.48,2.48,2.0,0,1,0.181818181818182,0.0,0.0,0.0,0.181818181818182,4.0
12045002083840002,50,0.0,0.0,,,0.0,1,75,7,1,1.0,1.0,7.0,1,0,0.22727272727272704,0.0,0.0,0.0,0.22727272727272704,
12055502028520002,55,0.0,0.0,,,0.0,1,68,1,3,3.0,3.0,2.0,0,1,5.0,1.0,1.0,1.0,5.0,350.0
22045303005200003,53,0.0,0.0,,,0.0,1,32,1,2,8.0,8.0,6.0,0,0,7.27272727272727,0.0,0.0,0.0,7.27272727272727,
8045102104040001,51,0.0,0.0,,,1.0,1,40,1,1,1.0,1.0,2.0,0,0,0.31818181818181795,1.0,1.0,1.0,0.31818181818181795,
12055302036170004,53,0.0,0.0,,,0.0,0,57,7,3,0.4,0.4,5.0,1,0,0.272727272727273,,1.0,1.0,0.272727272727273,
12055302036170004,53,0.0,0.0,,,0.0,0,57,7,3,0.1,0.1,5.0,1,0,0.0909090909090909,,1.0,1.0,0.0909090909090909,
13055103004600003,51,0.0,0.0,,,0.0,1,47,1,2,2.0,2.0,2.0,0,0,1.81818181818182,1.0,,,1.81818181818182,
13025002202920002,50,0.0,0.0,,,0.0,1,78,1,2,1.0,0.9,2.0,0,1,1.81818181818182,0.0,0.0,0.0,1.81818181818182,100.0
9205302112240002,53,0.0,0.0,,,0.0,0,48,1,2,3.0,3.0,7.0,0,0,4.09090909090909,0.0,0.0,0.0,4.09090909090909,
13045002061590003,50,0.0,0.0,,,0.0,1,55,2,2,0.49,0.49,7.0,0,0,0.0454545454545455,0.0,0.0,0.0,0.0454545454545455,
12025202119690005,52,0.0,0.0,,,0.0,1,71,7,2,0.4,0.4,7.0,0,0,0.181818181818182,0.0,0.0,0.0,0.181818181818182,
12075401017060014,54,0.0,0.0,,,0.0,0,42,2,3,0.4939,,,0,1,,0.0,0.0,0.0,,25.0
9235002108970002,50,0.0,0.0,,,0.0,0,65,7,5,2.0,2.0,2.0,1,0,1.0,0.0,0.0,0.0,1.0,
9235002108970002,50,0.0,0.0,,,0.0,0,65,7,5,1.0,1.0,2.0,1,0,0.454545454545455,0.0,0.0,0.0,0.454545454545455,
13045302169440006,53,0.0,0.0,,,0.0,1,58,1,4,2.0,2.0,2.0,0,1,1.81818181818182,,1.0,1.0,1.81818181818182,600.0
13045302169440006,53,0.0,0.0,,,0.0,1,58,1,4,0.98,0.98,2.0,0,1,0.9090909090909092,,1.0,1.0,0.9090909090909092,400.0
12105002007390001,50,0.0,0.0,,,0.0,1,55,1,1,2.0,2.0,2.0,0,0,2.95454545454545,,1.0,1.0,2.95454545454545,
9115402128180005,54,0.0,0.0,0.0,0.0,0.0,1,72,7,7,0.5,,,1,1,,0.0,0.0,0.0,,50.0
12125002047760003,50,0.0,0.0,0.0,0.0,1.0,1,63,1,8,3.0,3.0,7.0,1,1,5.90909090909091,0.0,0.0,0.0,5.90909090909091,125.0
9045002017650004,50,0.0,0.0,,0.0,1.0,1,41,1,21,1.0,1.0,7.0,1,1,1.3636363636363602,1.0,1.0,1.0,1.3636363636363602,4.0
12105002011770015,50,0.0,0.0,,,0.0,0,44,2,2,3.0,3.0,7.0,0,1,3.2727272727272703,,1.0,1.0,3.2727272727272703,100.0
12085002101480004,50,0.0,0.0,,0.0,0.0,0,60,1,2,0.5,0.5,2.0,1,1,0.681818181818182,1.0,,1.0,0.681818181818182,100.0
12025002135820001,50,0.0,0.0,0.0,0.0,0.0,1,49,2,4,0.5,0.5,2.0,0,1,0.454545454545455,0.0,0.0,0.0,0.454545454545455,
22035302007530001,53,0.0,0.0,,,1.0,1,54,1,3,1.98,1.98,2.0,0,0,0.454545454545455,1.0,1.0,1.0,0.454545454545455,
12055302036170011,53,0.0,0.0,,,0.0,1,50,1,6,0.25,0.25,7.0,1,1,0.272727272727273,0.0,0.0,0.0,0.272727272727273,50.0
12055302036170011,53,0.0,0.0,,,0.0,1,50,1,6,5.75,5.75,7.0,1,1,6.36363636363636,0.0,0.0,0.0,6.36363636363636,250.0
23015001021330001,50,0.0,0.0,,0.0,0.0,1,42,1,2,1.0,1.0,1.0,0,0,0.0909090909090909,1.0,1.0,1.0,0.0909090909090909,
12055502028520006,55,0.0,0.0,,,0.0,1,69,1,2,3.0,3.0,7.0,1,1,5.454545454545452,1.0,1.0,1.0,5.454545454545452,150.0
9225103009760002,51,0.0,0.0,,,0.0,1,36,1,16,7.75,7.75,5.0,1,1,10.5454545454545,0.0,0.0,0.0,10.5454545454545,32.0
9225103009760002,51,0.0,0.0,,,0.0,1,36,1,16,6.0,6.0,5.0,1,1,8.18181818181818,0.0,0.0,0.0,8.18181818181818,24.0
13035102105130003,51,0.0,0.0,,0.0,0.0,1,42,1,11,5.0,5.0,1.0,1,1,1.5,,1.0,,1.59090909090909,50.0
13025104001500021,51,0.0,0.0,,,0.0,1,70,1,16,1.0,1.0,7.0,0,0,0.545454545454545,,1.0,,0.545454545454545,
9235002095740004,50,0.0,0.0,,,0.0,1,62,2,6,4.5,1.0,2.0,1,0,1.09090909090909,0.0,0.0,0.0,1.09090909090909,
13175002005940002,50,0.0,0.0,,,0.0,1,56,7,4,1.0,0.5,2.0,0,0,0.436363636363636,0.0,0.0,0.0,0.436363636363636,
13115002204890002,50,0.0,0.0,,0.0,1.0,0,48,7,2,0.5,0.5,7.0,0,1,0.272727272727273,1.0,1.0,1.0,0.272727272727273,50.0
8045302130500005,53,0.0,0.0,,,0.0,1,47,1,1,1.0,1.0,2.0,0,0,0.545454545454545,,1.0,1.0,0.545454545454545,
8045302130500005,53,0.0,0.0,,,0.0,1,47,1,1,1.0,1.0,2.0,0,0,0.545454545454545,,1.0,1.0,0.545454545454545,
12065102106640014,51,0.0,0.0,,,0.0,1,27,2,3,2.0,2.0,7.0,1,1,3.63636363636364,0.0,0.0,0.0,3.63636363636364,150.0
12125002052820003,50,0.0,0.0,,,0.0,1,31,2,2,2.0,2.0,7.0,1,1,0.9090909090909092,0.0,0.0,0.0,0.9090909090909092,250.0
8015902087020001,59,0.0,0.0,,,1.0,1,45,2,2,0.5,0.5,7.0,0,0,0.545454545454545,0.0,0.0,0.0,0.545454545454545,
8015902087020001,59,0.0,0.0,,,1.0,1,45,2,2,0.5,0.5,7.0,0,0,0.545454545454545,0.0,0.0,0.0,0.545454545454545,
12025102115640014,51,0.0,0.0,0.0,0.0,0.0,1,58,1,2,0.25,0.25,7.0,0,1,0.363636363636364,0.0,0.0,0.0,0.363636363636364,3.0
12025102083220001,51,0.0,0.0,0.0,0.0,0.0,1,42,2,3,3.98,,,1,1,,,1.0,1.0,,200.0
9095002116230003,50,0.0,0.0,,,0.0,0,68,7,2,0.99,0.99,1.0,0,0,1.1363636363636398,0.0,0.0,0.0,1.1363636363636398,
22035002004320009,50,0.0,0.0,,,0.0,1,82,7,1,1.5,1.5,2.0,0,1,0.136363636363636,,1.0,1.0,0.136363636363636,4.0
22035403001770007,54,0.0,0.0,,0.0,1.0,1,53,1,3,2.0,2.0,3.0,0,1,0.181818181818182,,1.0,1.0,0.181818181818182,
15015103010300002,51,0.0,0.0,,0.0,0.0,1,59,1,2,1.0,1.0,2.0,0,0,0.15909090909090898,,1.0,1.0,0.15909090909090898,
13165302241790002,53,0.0,0.0,,0.0,0.0,1,40,1,1,0.75,,,1,1,,0.0,0.0,0.0,,0.5
12105102000600005,51,0.0,0.0,,,0.0,0,41,3,5,1.0,1.0,1.0,0,0,0.9090909090909092,1.0,1.0,1.0,0.9090909090909092,
2016003000450015,60,0.0,0.0,,,1.0,0,66,2,2,3.5209,3.5209,5.0,0,0,2.0454545454545503,0.0,0.0,0.0,2.0454545454545503,
5035101224010002,51,0.0,0.0,,,0.0,1,57,3,2,2.0,2.0,7.0,0,1,0.454545454545455,,1.0,1.0,0.454545454545455,
9025002075560007,50,0.0,0.0,1.0,0.0,0.0,1,40,1,3,7.056,7.056,2.0,1,1,8.63636363636364,0.0,0.0,0.0,8.63636363636364,400.0
12025002135820023,50,0.0,0.0,1.0,0.0,0.0,0,80,7,4,2.5,2.5,2.0,0,0,1.59090909090909,0.0,0.0,0.0,1.59090909090909,
13055002105550005,50,0.0,0.0,,,0.0,0,50,1,1,2.0,2.0,5.0,0,0,0.272727272727273,0.0,0.0,0.0,0.272727272727273,
13165102238520003,51,0.0,0.0,,,0.0,1,37,1,1,0.49,,,0,1,,0.0,0.0,0.0,,
22035302007530007,53,0.0,0.0,,,1.0,1,42,1,1,1.48,1.48,2.0,0,0,0.136363636363636,1.0,1.0,1.0,0.136363636363636,
22035302007530007,53,0.0,0.0,,,1.0,1,42,1,1,0.1,0.1,6.0,0,0,0.00909090909090909,1.0,1.0,1.0,0.00909090909090909,
21045502034420007,55,0.0,0.0,,0.0,1.0,1,60,1,3,0.45,,,0,1,,0.0,0.0,0.0,,0.5
21045502034420007,55,0.0,0.0,,0.0,1.0,1,60,1,3,1.0,0.8,2.0,0,1,1.3636363636363602,0.0,0.0,0.0,1.3636363636363602,1.0
21045502034420007,55,0.0,0.0,,0.0,1.0,1,60,1,3,1.2,1.0,2.0,0,1,1.81818181818182,0.0,0.0,0.0,1.81818181818182,1.0
21045502034420007,55,0.0,0.0,,0.0,1.0,1,60,1,3,1.3,1.0,2.0,0,1,1.81818181818182,0.0,0.0,0.0,1.81818181818182,1.0
9115002148590006,50,0.0,0.0,,,1.0,0,60,1,2,0.97,0.97,6.0,0,1,0.454545454545455,0.0,0.0,0.0,0.454545454545455,
21045402034490002,54,0.0,0.0,,,0.0,1,47,3,3,0.5,0.2,6.0,0,1,0.181818181818182,0.0,0.0,0.0,0.181818181818182,1.0
21045402034490002,54,0.0,0.0,,,0.0,1,47,3,3,0.5,,,0,1,,0.0,0.0,0.0,,1.0
13035202181770007,52,0.0,0.0,,,0.0,1,72,1,3,0.25,0.25,7.0,0,1,0.454545454545455,0.0,0.0,0.0,0.454545454545455,1.0
12075202061080010,52,0.0,0.0,,,0.0,0,78,5,2,0.7056,0.3528,7.0,0,0,0.0454545454545455,1.0,1.0,1.0,0.0454545454545455,
13025002206450007,50,0.0,0.0,,,0.0,1,82,1,3,0.75,0.75,6.0,0,1,0.136363636363636,,1.0,1.0,0.136363636363636,50.0
15015303008750003,53,0.0,0.0,,,0.0,1,99,1,1,3.5,3.5,2.0,0,0,0.363636363636364,0.0,0.0,0.0,0.363636363636364,
12065102098940016,51,0.0,0.0,,,0.0,0,82,7,2,0.15,0.15,2.0,0,0,0.0454545454545455,0.0,0.0,0.0,0.0454545454545455,
12015002144330005,50,0.0,0.0,1.0,0.0,0.0,1,61,1,6,1.74,1.74,2.0,1,1,0.6363636363636359,1.0,1.0,1.0,0.6363636363636359,100.0
12085002097920011,50,0.0,0.0,,0.0,0.0,1,40,1,3,0.5,0.5,7.0,0,1,0.545454545454545,0.0,0.0,0.0,0.545454545454545,400.0
22045202013360012,52,0.0,0.0,,0.0,0.0,0,39,2,4,0.38,0.38,7.0,0,0,0.409090909090909,1.0,1.0,1.0,0.409090909090909,
13075002197320001,50,0.0,0.0,,0.0,0.0,1,69,1,9,0.5,0.5,1.0,0,0,0.22727272727272704,0.0,0.0,0.0,0.22727272727272704,
22045202013360006,52,0.0,0.0,,0.0,0.0,0,24,1,2,0.13,0.13,7.0,0,0,0.0454545454545455,1.0,1.0,1.0,0.0454545454545455,
12095002054210001,50,0.0,0.0,,0.0,1.0,0,74,1,3,1.0,1.0,1.0,0,1,0.136363636363636,1.0,1.0,1.0,0.136363636363636,
12085002069670016,50,0.0,0.0,,0.0,0.0,1,65,1,2,0.39,0.39,7.0,1,1,0.454545454545455,1.0,1.0,,0.454545454545455,0.5
13045302154530005,53,0.0,0.0,,,0.0,1,34,2,2,1.54,1.54,7.0,0,1,0.363636363636364,0.0,0.0,0.0,0.363636363636364,6.0
22035002004320012,50,0.0,0.0,,,1.0,1,50,2,2,1.4,1.4,2.0,0,1,0.272727272727273,,1.0,1.0,0.272727272727273,4.0
12075202036970003,52,0.0,0.0,,,0.0,0,80,1,2,2.95,2.75,2.0,1,1,0.5,0.0,0.0,0.0,0.5,100.0
9085002013700003,50,0.0,0.0,,,0.0,1,56,1,1,1.9,1.9,7.0,0,1,0.7272727272727271,0.0,0.0,0.0,0.7272727272727271,4.0
22035804000520001,58,0.0,0.0,,,0.0,0,42,1,4,3.0,3.0,2.0,0,1,0.5,0.0,0.0,0.0,0.5,36.0
9095002100990006,50,0.0,0.0,,,0.0,1,43,2,6,3.07,3.07,1.0,1,1,3.18181818181818,0.0,0.0,0.0,3.18181818181818,22.0
12095002072330011,50,0.0,0.0,,0.0,1.0,1,46,2,6,1.0,1.0,7.0,1,1,0.272727272727273,1.0,1.0,1.0,0.272727272727273,
12095002072330011,50,0.0,0.0,,0.0,1.0,1,46,2,6,1.0,,,1,0,,1.0,1.0,1.0,,
12065102106640016,51,0.0,0.0,0.0,0.0,0.0,1,37,2,6,0.7,0.7,7.0,0,1,1.1363636363636398,0.0,0.0,0.0,1.1363636363636398,160.0
9045002032290001,50,0.0,0.0,,0.0,0.0,0,68,1,4,0.1764,0.1764,7.0,1,1,0.136363636363636,1.0,1.0,1.0,0.136363636363636,
9025003008490010,50,0.0,0.0,,,0.0,0,65,1,2,1.0,1.0,7.0,1,1,0.181818181818182,0.0,0.0,0.0,0.181818181818182,2.0
9025003008490010,50,0.0,0.0,,,0.0,0,65,1,2,1.0,1.0,7.0,1,1,0.181818181818182,0.0,0.0,0.0,0.181818181818182,2.0
12105102004850005,51,0.0,0.0,,,0.0,1,52,1,4,4.0,4.0,7.0,0,1,6.36363636363636,0.0,0.0,0.0,6.36363636363636,600.0
9085002012920002,50,0.0,0.0,,,0.0,1,63,1,1,1.49,1.49,7.0,0,1,0.136363636363636,0.0,0.0,0.0,0.136363636363636,30.0
23015601105260001,56,0.0,0.0,,,1.0,0,48,1,3,0.49,0.49,2.0,0,0,0.409090909090909,0.0,0.0,0.0,0.409090909090909,
9115402120050001,54,0.0,0.0,1.0,0.0,1.0,1,69,1,7,1.0,1.0,2.0,1,1,0.545454545454545,0.0,0.0,0.0,0.545454545454545,150.0
9125002088510001,50,0.0,0.0,,,0.0,1,68,2,1,1.0,1.0,2.0,0,0,0.272727272727273,0.0,0.0,0.0,0.272727272727273,
12125002036670004,50,0.0,0.0,,,0.0,1,78,1,3,2.0,2.0,7.0,0,1,1.1363636363636398,1.0,1.0,1.0,1.1363636363636398,50.0
13115002205880004,50,0.0,0.0,,0.0,0.0,1,58,1,5,0.3528,0.247,1.0,0,1,0.363636363636364,1.0,1.0,1.0,0.363636363636364,50.0
9115202137030004,52,0.0,0.0,,,0.0,1,65,5,1,1.0,1.0,2.0,0,1,1.27272727272727,0.0,0.0,0.0,1.27272727272727,4.0
9045002017400006,50,0.0,0.0,,,0.0,1,61,1,5,0.75,0.5,5.0,1,0,0.454545454545455,,1.0,,0.454545454545455,
2016003000450004,60,0.0,0.0,,,0.0,1,57,2,4,7.0489,7.0489,7.0,0,0,3.81818181818182,,1.0,1.0,3.81818181818182,
13045202042190007,52,0.0,0.0,,,0.0,0,50,3,2,1.0,1.0,6.0,0,0,0.545454545454545,0.0,0.0,0.0,0.545454545454545,
8025902105330002,59,0.0,0.0,,,1.0,1,33,2,5,3.0,3.0,3.0,0,0,0.545454545454545,1.0,1.0,1.0,0.545454545454545,
12055502027530001,55,0.0,0.0,,,0.0,1,50,2,2,4.0,4.0,7.0,0,0,6.72727272727273,0.0,0.0,0.0,6.72727272727273,
12065103002960017,51,0.0,0.0,,,0.0,1,50,2,1,8.0,8.0,2.0,0,1,3.90909090909091,,,,3.90909090909091,
2016003000450007,60,0.0,0.0,,,0.0,1,63,1,1,1.4112,1.4112,7.0,0,1,1.04545454545455,,1.0,1.0,1.04545454545455,200.0
9085002013700002,50,0.0,0.0,,,0.0,1,48,1,1,0.5,0.5,2.0,0,1,0.9090909090909092,1.0,1.0,1.0,0.9090909090909092,2.0
9085002013700002,50,0.0,0.0,,,0.0,1,48,1,1,1.5,1.5,2.0,0,1,1.81818181818182,1.0,1.0,1.0,1.81818181818182,2.0
9095002100990002,50,0.0,0.0,,,0.0,0,32,2,2,3.5,3.5,1.0,1,1,4.77272727272727,0.0,0.0,0.0,4.77272727272727,20.0
22035002004320004,50,0.0,0.0,,,0.0,1,63,1,2,2.5,2.0,3.0,0,0,1.81818181818182,1.0,1.0,1.0,1.81818181818182,
22035002004320004,50,0.0,0.0,,,0.0,1,63,1,2,0.7,0.2,3.0,0,0,0.22727272727272704,1.0,1.0,1.0,0.22727272727272704,
12075202036970019,52,0.0,0.0,,,1.0,1,72,1,3,2.5,2.5,2.0,0,0,3.86363636363636,,1.0,,3.86363636363636,
13045302169440003,53,0.0,0.0,,0.0,0.0,1,47,2,7,0.99,0.99,7.0,0,0,0.363636363636364,0.0,0.0,0.0,0.363636363636364,
12105103000150015,51,0.0,0.0,,,0.0,1,57,1,1,3.0,3.0,7.0,0,0,5.454545454545452,0.0,0.0,0.0,5.454545454545452,
2065001093210007,50,0.0,0.0,,,0.0,0,47,2,2,1.0584,1.0584,7.0,0,0,0.681818181818182,0.0,0.0,0.0,0.681818181818182,
12065102106640020,51,0.0,0.0,,,0.0,0,43,2,2,0.74,0.74,2.0,0,1,1.09090909090909,1.0,,,1.09090909090909,100.0
12135002040730001,50,0.0,0.0,,0.0,0.0,0,78,7,4,0.1764,0.1764,2.0,0,0,0.31818181818181795,1.0,1.0,,0.31818181818181795,
9235002097750009,50,0.0,0.0,,,0.0,1,56,1,3,1.0,1.0,2.0,1,1,1.6363636363636398,0.0,0.0,0.0,1.6363636363636398,2.0
12115002017210006,50,0.0,0.0,,,0.0,1,29,1,2,0.5,0.5,7.0,0,1,0.681818181818182,0.0,0.0,0.0,0.681818181818182,100.0
12115002017210006,50,0.0,0.0,,,0.0,1,29,1,2,1.5,1.5,7.0,0,1,2.7272727272727297,0.0,0.0,0.0,2.7272727272727297,150.0
12115002017210006,50,0.0,0.0,,,0.0,1,29,1,2,1.0,1.0,7.0,0,1,1.45454545454545,0.0,0.0,0.0,1.45454545454545,100.0
12115002017210006,50,0.0,0.0,,,0.0,1,29,1,2,1.74,1.74,7.0,0,1,3.63636363636364,0.0,0.0,0.0,3.63636363636364,150.0
21045002041600006,50,0.0,0.0,,,0.0,1,35,1,1,1.0,,,0,0,,0.0,0.0,0.0,,
13035102130930011,51,0.0,0.0,,,0.0,1,37,1,2,0.5,0.5,1.0,0,1,,1.0,1.0,1.0,0.0909090909090909,
12105103000150011,51,0.0,0.0,,,0.0,0,49,2,2,0.99,0.99,7.0,0,0,1.45454545454545,0.0,0.0,0.0,1.45454545454545,
15015601061250012,56,0.0,0.0,,,1.0,1,57,1,2,0.61,0.61,2.0,0,0,0.0454545454545455,1.0,1.0,1.0,0.0454545454545455,
13045402125120004,54,0.0,0.0,,,0.0,0,50,1,2,0.99,0.99,7.0,0,1,0.454545454545455,0.0,0.0,0.0,0.454545454545455,100.0
2065001092930002,50,0.0,0.0,,,0.0,1,56,7,1,1.66,1.66,6.0,0,0,0.272727272727273,1.0,1.0,1.0,0.272727272727273,
12075202056410003,52,0.0,0.0,,,1.0,1,52,1,1,0.6985,0.6985,7.0,0,1,0.181818181818182,1.0,1.0,1.0,0.181818181818182,
12075002086780004,50,0.0,0.0,,0.0,0.0,0,35,2,2,0.7056,0.7056,7.0,1,1,1.09090909090909,0.0,0.0,0.0,1.09090909090909,150.0
12075002086780004,50,0.0,0.0,,0.0,0.0,0,35,2,2,0.2117,,,0,1,,0.0,0.0,0.0,,
12125002058330004,50,0.0,0.0,,0.0,0.0,0,52,2,6,1.5,1.5,7.0,1,1,0.681818181818182,0.0,0.0,0.0,0.681818181818182,150.0
9025003008490019,50,0.0,0.0,1.0,0.0,0.0,1,64,2,1,4.5,4.5,7.0,1,1,0.681818181818182,0.0,0.0,0.0,0.681818181818182,20.0
13035502101300001,55,0.0,0.0,,,0.0,1,67,1,12,1.0,1.0,1.0,0,0,1.90909090909091,,1.0,1.0,1.90909090909091,
9125002088510004,50,0.0,0.0,,,0.0,0,72,2,1,0.24,0.24,2.0,0,0,0.0454545454545455,0.0,0.0,0.0,0.0454545454545455,
12025002135820013,50,0.0,0.0,,,0.0,1,99,7,2,0.5,0.5,2.0,0,1,0.136363636363636,0.0,0.0,0.0,0.136363636363636,150.0
5035101164650001,51,0.0,1.0,,,0.0,1,40,1,2,0.5,0.5,7.0,0,1,0.545454545454545,,1.0,,0.545454545454545,1.0
12105103000150008,51,0.0,0.0,,,0.0,0,84,7,4,0.99,0.99,7.0,0,0,1.86363636363636,0.0,0.0,0.0,1.86363636363636,
12075202036970004,52,0.0,0.0,,,0.0,0,70,1,2,3.0,3.0,2.0,0,0,0.681818181818182,0.0,0.0,0.0,0.681818181818182,
5035101227890001,51,0.0,0.0,,,0.0,1,66,1,2,2.99,2.99,7.0,0,1,0.363636363636364,,1.0,,0.363636363636364,2.0
13155202181360029,52,0.0,0.0,,,0.0,1,75,7,2,0.75,0.75,1.0,1,0,0.181818181818182,0.0,0.0,0.0,0.181818181818182,
12085002069650002,50,0.0,0.0,0.0,0.0,0.0,1,36,1,1,0.2,0.2,7.0,1,1,0.0454545454545455,0.0,0.0,0.0,0.0454545454545455,50.0
13045002078310005,50,0.0,0.0,,0.0,0.0,0,50,1,2,1.98,1.58,2.0,0,1,1.3636363636363602,0.0,0.0,0.0,1.3636363636363602,100.0
12075202059360003,52,0.0,0.0,,0.0,0.0,1,63,7,1,0.25,0.25,1.0,0,0,0.22727272727272704,0.0,0.0,0.0,0.22727272727272704,
12125002044100002,50,0.0,0.0,,,0.0,1,48,1,2,1.0,1.0,7.0,1,1,0.9090909090909092,0.0,0.0,0.0,0.9090909090909092,150.0
12125002044100002,50,0.0,0.0,,,0.0,1,48,1,2,2.0,2.0,7.0,1,1,2.0454545454545503,0.0,0.0,0.0,2.0454545454545503,300.0
12085002068770004,50,0.0,0.0,0.0,0.0,0.0,1,52,1,2,1.4112,0.1764,2.0,1,1,0.22727272727272704,1.0,1.0,1.0,0.22727272727272704,100.0
