Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,cg_vive_predio_pr,cg_terredensm,cg_dista_pre_viv,cg_k100,cg_k101,cg_se_define,cg_k102,cg_segsoccam,cg_accesocomp,cg_accesointer,cg_superficie,cg_unidadmedida,grupo1,edad_rango
13035002146780002,13,3,50,2,14678,2,1,1,,2,88,3,7,1,2,2,.01,1,1,5
13035002146780003,13,3,50,2,14678,3,1,1,,1,67,3,2,2,2,2,3,1,4,4
13035002146780004,13,3,50,2,14678,4,2,,3,1,53,4,3,2,1,1,36,1,7,3
13035002146780005,13,3,50,2,14678,5,2,,8,1,99,3,1,2,1,1,32,1,7,6
13035002146780006,13,3,50,2,14678,6,1,1,,1,73,1,1,2,2,1,2,1,3,4
13035002146789999,13,3,50,2,14678,9999,1,1,,1,99,4,7,2,2,2,.48,1,1,6
13035002147270001,13,3,50,2,14727,1,2,,1,1,67,3,1,1,2,2,28,1,7,4
13035002147270002,13,3,50,2,14727,2,2,,1,1,58,3,1,1,2,2,26,1,7,3
13035002147279999,13,3,50,2,14727,9999,1,1,,1,99,6,7,2,2,2,1.25,1,2,6
13035002148250001,13,3,50,2,14825,1,1,1,,1,74,4,1,1,2,2,5,1,5,4
13035002148250002,13,3,50,2,14825,2,1,1,,2,60,4,3,2,2,1,20,1,7,3
13035002148250003,13,3,50,2,14825,3,1,1,,1,79,4,2,2,2,2,3.5,1,4,4
13035002148250004,13,3,50,2,14825,4,1,1,,1,58,4,3,2,2,1,80,1,8,3
13035002148250005,13,3,50,2,14825,5,1,1,,1,47,4,2,1,1,1,62,1,8,3
13035002148250006,13,3,50,2,14825,6,2,,99,2,68,4,2,2,1,1,1.25,1,2,4
13035002148250007,13,3,50,2,14825,7,2,,99,1,58,4,2,2,2,1,1.25,1,2,3
13035002148250008,13,3,50,2,14825,8,2,,99,1,58,4,2,2,2,2,1.25,1,2,3
13035002148250009,13,3,50,2,14825,9,2,,99,2,61,4,2,2,2,1,1.5,1,2,4
13035002148250010,13,3,50,2,14825,10,1,1,,1,48,4,2,2,2,2,2.5,1,3,3
13035002148250011,13,3,50,2,14825,11,1,1,,2,62,4,2,2,2,1,.2,1,1,4
13035002148250012,13,3,50,2,14825,12,1,1,,1,66,4,2,2,2,1,.3,1,1,4
13035002148250013,13,3,50,2,14825,13,1,1,,1,74,4,2,1,2,1,.2,1,1,4
13035002148250014,13,3,50,2,14825,14,1,1,,2,37,4,3,2,2,2,.15,1,1,2
13035002148250015,13,3,50,2,14825,15,1,1,,1,40,4,3,2,1,1,.3,1,1,2
13035002148250016,13,3,50,2,14825,16,1,1,,2,32,4,2,1,2,1,.25,1,1,2
13035002148259999,13,3,50,2,14825,9999,1,1,,1,99,6,7,2,2,2,.42,1,1,6
13035002150030001,13,3,50,2,15003,1,2,,1,1,75,3,1,1,2,2,36.01,1,7,4
13035002150030002,13,3,50,2,15003,2,2,,8,1,41,3,1,2,2,2,16.02,1,6,3
13035002150030003,13,3,50,2,15003,3,2,,1,1,68,3,1,1,2,2,28.01,1,7,4
13035002150030004,13,3,50,2,15003,4,2,,1.5,1,42,3,1,1,2,2,50,1,8,3
13035002150039999,13,3,50,2,15003,9999,1,1,,1,99,6,7,2,2,2,1.75,1,2,6
13035002150550001,13,3,50,2,15055,1,1,2,99,1,81,4,1,1,1,1,18,1,6,5
13035002150559999,13,3,50,2,15055,9999,1,1,,1,99,6,7,1,2,2,200.25,1,10,6
13035002151440001,13,3,50,2,15144,1,1,1,,1,52,3,1,1,2,1,3,1,4,3
13035002151440002,13,3,50,2,15144,2,1,1,,1,71,3,7,1,2,2,3,1,4,4
13035002151440003,13,3,50,2,15144,3,1,1,,1,77,3,1,1,2,2,2,1,3,4
13035002151440004,13,3,50,2,15144,4,1,1,,1,66,3,1,1,2,2,11,1,6,4
13035002151440005,13,3,50,2,15144,5,1,1,,1,74,3,1,2,2,2,23,1,7,4
13035002151440006,13,3,50,2,15144,6,1,1,,2,76,3,4,2,2,2,2.25,1,3,4
13035002151440007,13,3,50,2,15144,7,1,1,,2,63,3,4,2,2,2,2,1,3,4
13035002151440008,13,3,50,2,15144,8,1,1,,1,55,3,1,2,2,2,2,1,3,3
13035002151440009,13,3,50,2,15144,9,1,1,,1,52,3,2,1,1,1,3,1,4,3
13035002151440010,13,3,50,2,15144,10,1,1,,1,50,5,1,2,1,1,2,1,3,3
13035002151449999,13,3,50,2,15144,9999,1,1,,1,99,6,4,2,2,2,.48,1,1,6
13035002153000001,13,3,50,2,15300,1,1,1,,2,78,4,1,1,2,2,.1,1,1,4
13035002153000002,13,3,50,2,15300,2,1,1,,1,99,6,7,2,2,2,2,1,3,6
13035002153000003,13,3,50,2,15300,3,1,1,,2,59,4,2,1,1,1,1.5,1,2,3
13035002153000004,13,3,50,2,15300,4,1,1,,1,98,4,2,2,2,1,.1,1,1,5
13035002153000005,13,3,50,2,15300,5,1,1,,1,87,4,1,1,2,2,2.5,1,3,5
13035002153000006,13,3,50,2,15300,6,1,1,,1,76,4,2,2,2,1,.99,1,1,4
13035002153000007,13,3,50,2,15300,7,1,1,,1,85,4,2,2,2,1,1,1,2,5
13035002153000008,13,3,50,2,15300,8,1,1,,2,60,4,2,2,2,1,1,1,2,3
13035002153000009,13,3,50,2,15300,9,2,,99,2,71,4,1,1,2,2,1,1,2,4
13035002153000010,13,3,50,2,15300,10,1,1,,1,54,4,2,1,2,2,1,1,2,3
13035002153000011,13,3,50,2,15300,11,1,1,,1,67,4,1,1,2,2,1,1,2,4
13035002153000012,13,3,50,2,15300,12,2,,99,1,65,4,1,1,2,2,1,1,2,4
13035002153000013,13,3,50,2,15300,13,1,1,,1,75,4,2,2,2,1,1,1,2,4
13035002153000014,13,3,50,2,15300,14,1,1,,1,62,4,1,1,2,2,1,1,2,4
13035002153000015,13,3,50,2,15300,15,1,1,,1,69,4,1,2,2,2,4,1,4,4
13035002153000016,13,3,50,2,15300,16,1,1,,2,71,4,2,1,2,2,3,1,4,4
13035002153000017,13,3,50,2,15300,17,1,1,,1,37,4,2,1,2,1,2,1,3,2
13035002153000018,13,3,50,2,15300,18,1,1,,1,41,4,2,1,2,2,.25,1,1,3
13035002153000019,13,3,50,2,15300,19,1,1,,1,71,4,2,2,2,2,6,1,5,4
13035002153000020,13,3,50,2,15300,20,1,1,,1,24,4,3,2,1,1,3,1,4,2
13035002153000021,13,3,50,2,15300,21,1,1,,2,45,4,3,2,2,1,9,1,5,3
13035002153000022,13,3,50,2,15300,22,1,1,,2,83,4,2,1,2,2,2,1,3,5
13035002153000023,13,3,50,2,15300,23,1,2,99,1,83,2,1,2,2,2,141,1,9,5
13035002153000024,13,3,50,2,15300,24,1,2,99,2,61,4,2,1,2,2,7,1,5,4
13035002153009999,13,3,50,2,15300,9999,1,1,,1,99,6,7,2,2,2,.5,1,1,6
13035002162130001,13,3,50,2,16213,1,1,2,99,1,81,4,1,1,2,1,35,1,7,5
13035002162130002,13,3,50,2,16213,2,1,2,99,1,52,3,2,1,2,1,28,1,7,3
13035002162130003,13,3,50,2,16213,3,1,1,,1,75,4,1,2,2,2,25,1,7,4
13035002162130004,13,3,50,2,16213,4,1,2,99,2,71,4,1,2,2,2,22,1,7,4
13035002162130005,13,3,50,2,16213,5,1,2,99,1,58,4,2,1,2,2,25,1,7,3
13035002162139999,13,3,50,2,16213,9999,1,1,,1,99,6,7,1,2,2,.2,1,1,6
13035002163480001,13,3,50,2,16348,1,1,1,,1,67,4,2,2,2,2,23,1,7,4
13035002163480002,13,3,50,2,16348,2,1,1,,1,51,4,1,1,2,1,18,1,6,3
13035002163480003,13,3,50,2,16348,3,1,1,,1,80,4,7,1,2,1,21,1,7,4
13035002163480004,13,3,50,2,16348,4,1,1,,1,55,4,2,2,2,1,17,1,6,3
13035002163480005,13,3,50,2,16348,5,1,1,,1,99,6,7,2,2,2,9,1,5,6
13035002163489999,13,3,50,2,16348,9999,1,1,,1,99,6,7,1,2,2,.32,1,1,6
13035002163650001,13,3,50,2,16365,1,1,1,,1,80,5,7,1,2,2,60,1,8,4
13035002163659999,13,3,50,2,16365,9999,1,1,,2,99,6,7,2,2,2,.24,1,1,6
13035002171530001,13,3,50,2,17153,1,1,1,,2,65,3,7,2,2,2,50,1,8,4
13035002171530002,13,3,50,2,17153,2,1,1,,2,53,3,1,2,2,2,30,1,7,3
13035002171539999,13,3,50,2,17153,9999,1,1,,1,99,6,7,1,2,2,.2,1,1,6
13035002175050001,13,3,50,2,17505,1,1,1,,1,35,3,2,2,2,2,45.98,1,7,2
13035002175050002,13,3,50,2,17505,2,2,,99,1,55,4,2,2,2,2,60,1,8,3
13035002175059999,13,3,50,2,17505,9999,1,1,,1,99,6,7,2,2,2,1.5,1,2,6
13035003013540001,13,3,50,3,1354,1,1,2,100,1,56,4,1,2,2,2,6,1,5,3
13035003013540002,13,3,50,3,1354,2,2,,100,1,50,4,3,2,1,1,60,1,8,3
13035003013540003,13,3,50,3,1354,3,1,1,,1,52,4,3,1,2,2,55,1,8,3
13035003013540004,13,3,50,3,1354,4,1,1,,2,50,4,1,2,2,2,3.48,1,4,3
13035003013540005,13,3,50,3,1354,5,2,,2,1,42,4,1,2,2,1,3.5,1,4,3
13035003013540006,13,3,50,3,1354,6,1,1,,2,53,4,2,2,2,2,3.5,1,4,3
13035003013540007,13,3,50,3,1354,7,1,1,,1,58,4,1,1,2,2,15,2,6,3
13035003013540008,13,3,50,3,1354,8,2,,2,1,38,4,2,2,2,2,6,1,5,2
13035003013540009,13,3,50,3,1354,9,1,1,,1,30,4,1,2,2,2,2,2,2,2
13035003013540010,13,3,50,3,1354,10,1,2,99,1,35,3,1,2,2,2,6,2,4,2
13035003013540011,13,3,50,3,1354,11,1,1,,1,62,4,1,2,2,2,14,1,6,4
13035003013540012,13,3,50,3,1354,12,2,,99,1,60,4,1,2,2,2,60,1,8,3
13035003013549999,13,3,50,3,1354,9999,1,1,,1,99,6,7,2,2,2,1.1,1,2,6
13035003014310001,13,3,50,3,1431,1,2,,1,1,65,3,1,2,2,2,8,1,5,4
13035003014310002,13,3,50,3,1431,2,2,,100,1,61,4,7,2,1,1,80,1,8,4
13035003014310003,13,3,50,3,1431,3,1,1,,1,64,3,1,2,2,2,40,1,7,4
13035003014310004,13,3,50,3,1431,4,2,,99,2,57,4,3,2,1,1,23,1,7,3
13035003014310005,13,3,50,3,1431,5,2,,1,1,75,3,1,2,2,2,4,1,4,4
13035003014319999,13,3,50,3,1431,9999,1,1,,1,99,3,7,2,2,2,30,1,7,6
13035061000992476,13,3,50,61,99,2476,1,1,,1,63,4,1,2,2,2,600,1,10,4
13035061000992506,13,3,50,61,99,2506,2,,25,1,65,4,3,2,2,2,370,1,10,4
13035061000992627,13,3,50,61,99,2627,1,1,,1,48,4,2,2,2,2,593,1,10,3
13035061000992681,13,3,50,61,99,2681,2,,16,1,30,4,3,2,2,2,110,1,9,2
13035061000992774,13,3,50,61,99,2774,2,,99,1,38,4,3,2,2,2,400,1,10,2
13035061000992845,13,3,50,61,99,2845,2,,99,1,68,4,3,2,2,2,400,1,10,4
13035061000992867,13,3,50,61,99,2867,1,1,,1,52,4,2,2,2,2,250,1,10,3
13035061000992868,13,3,50,61,99,2868,2,,99,1,52,4,3,2,2,2,470,1,10,3
13035061000992876,13,3,50,61,99,2876,1,2,99,2,65,4,3,2,2,2,500,1,10,4
13035061000992889,13,3,50,61,99,2889,2,,7,1,60,4,3,2,2,2,1000,1,10,3
13035061000993054,13,3,50,61,99,3054,2,,30,1,50,4,2,2,2,2,351,1,10,3
13035061000993118,13,3,50,61,99,3118,2,,11,1,60,4,3,2,2,2,600,1,10,3
13035061000993127,13,3,50,61,99,3127,2,,20,1,56,4,2,2,2,2,300,1,10,3
13035061000993128,13,3,50,61,99,3128,2,,16,1,30,4,3,2,2,2,205,1,10,2
13035061000993226,13,3,50,61,99,3226,1,1,,1,56,4,1,1,2,1,120,1,9,3
13035061000993245,13,3,50,61,99,3245,2,,99,1,73,4,3,2,2,2,381,1,10,4
13035061000993267,13,3,50,61,99,3267,2,,20,1,67,4,3,2,2,2,700,1,10,4
13035061000993269,13,3,50,61,99,3269,2,,99,1,70,2,3,2,2,2,120,1,9,4
13035062000990566,13,3,50,62,99,566,2,,99,1,40,4,3,2,2,2,37,1,7,2
13035062000990894,13,3,50,62,99,894,1,1,,1,65,4,1,1,2,2,2,1,3,4
13035062000992109,13,3,50,62,99,2109,2,,99,2,32,4,3,2,2,2,2,1,3,2
13035064000990847,13,3,50,64,99,847,2,,5,1,58,4,2,2,2,2,1,1,2,3
13035064000990848,13,3,50,64,99,848,1,1,,2,58,4,3,2,2,2,7,1,5,3
13035064000990849,13,3,50,64,99,849,1,1,,2,56,4,4,2,1,1,3,1,4,3
13035064000990850,13,3,50,64,99,850,1,1,,1,83,4,1,2,1,1,40,1,7,5
13035064000990851,13,3,50,64,99,851,1,1,,1,83,4,1,2,2,2,3,1,4,5
13035064000990858,13,3,50,64,99,858,1,1,,1,40,4,2,2,2,2,5,1,5,2
13035064000990859,13,3,50,64,99,859,1,1,,1,70,4,3,2,2,1,7,1,5,4
13035064000990860,13,3,50,64,99,860,1,1,,1,55,4,2,2,2,2,5,1,5,3
13035064000990861,13,3,50,64,99,861,1,1,,1,57,4,2,1,2,1,3.5,1,4,3
13035064000990862,13,3,50,64,99,862,2,,99,1,75,4,1,2,2,2,10,1,6,4
13035064000990863,13,3,50,64,99,863,1,1,,1,88,4,1,1,2,2,40,1,7,5
13035064000990867,13,3,50,64,99,867,1,1,,2,62,4,2,2,2,1,42,1,7,4
13035064000990868,13,3,50,64,99,868,1,1,,1,68,4,1,1,2,2,3,1,4,4
13035064000990873,13,3,50,64,99,873,1,1,,1,52,4,1,1,1,1,.4,1,1,3
13035064000990874,13,3,50,64,99,874,1,1,,2,43,4,3,2,1,1,1,1,2,3
13035064000990875,13,3,50,64,99,875,1,1,,1,64,4,1,2,2,2,.2,1,1,4
13035064000990931,13,3,50,64,99,931,1,1,,1,42,4,2,1,2,2,.5,1,1,3
13035064000992110,13,3,50,64,99,2110,1,1,,1,54,4,2,2,1,1,31,1,7,3
13035064000994177,13,3,50,64,99,4177,1,1,,2,44,4,2,2,2,2,7,1,5,3
13035102105130001,13,3,51,2,10513,1,1,1,,1,28,4,2,2,2,2,13.5,1,6,2
13035102105130002,13,3,51,2,10513,2,1,1,,2,61,3,1,1,2,2,3.99,1,4,4
13035102105130003,13,3,51,2,10513,3,1,1,,1,42,3,1,2,2,2,23.85,1,7,3
13035102105130004,13,3,51,2,10513,4,1,1,,1,38,3,2,2,2,2,50,1,8,2
13035102105139999,13,3,51,2,10513,9999,1,1,,1,99,6,7,2,2,2,1,1,2,6
13035102113380001,13,3,51,2,11338,1,1,1,,1,27,4,1,2,2,2,3.5,1,4,2
13035102113380002,13,3,51,2,11338,2,1,1,,1,86,3,7,2,2,2,19,1,6,5
13035102113380003,13,3,51,2,11338,3,1,1,,1,57,3,7,1,2,2,8,1,5,3
13035102113380004,13,3,51,2,11338,4,2,,99,1,99,3,7,2,2,2,5,1,5,6
13035102113380005,13,3,51,2,11338,5,1,1,,1,49,3,1,2,2,2,7,1,5,3
13035102113380006,13,3,51,2,11338,6,1,1,,1,70,3,7,2,2,2,10,1,6,4
13035102113380007,13,3,51,2,11338,7,1,1,,1,70,3,7,2,2,2,2.5,1,3,4
13035102113389999,13,3,51,2,11338,9999,1,1,,1,99,6,7,2,2,2,.28,1,1,6
13035102119150001,13,3,51,2,11915,1,1,1,,2,53,3,1,2,2,2,17,1,6,3
13035102119150002,13,3,51,2,11915,2,2,,4,1,42,3,1,2,2,2,1.5,1,2,3
13035102119150003,13,3,51,2,11915,3,2,,7,1,61,3,7,2,2,2,1.5,1,2,4
13035102119150004,13,3,51,2,11915,4,2,,1,1,60,3,1,1,2,2,11,1,6,3
13035102119150005,13,3,51,2,11915,5,2,,1,1,54,3,1,2,2,2,7,1,5,3
13035102119150006,13,3,51,2,11915,6,2,,2,1,61,3,7,2,2,2,14,1,6,4
13035102119150007,13,3,51,2,11915,7,2,,20,1,40,3,1,2,2,2,17,1,6,2
13035102119159999,13,3,51,2,11915,9999,1,1,,1,99,6,7,2,2,2,.12,1,1,6
13035102121730001,13,3,51,2,12173,1,1,1,,1,50,4,2,2,1,1,100,1,9,3
13035102121739999,13,3,51,2,12173,9999,1,1,,1,99,6,7,2,2,2,1.35,1,2,6
13035102124110001,13,3,51,2,12411,1,2,,99,1,33,3,1,2,2,2,25.25,1,7,2
13035102124110002,13,3,51,2,12411,2,2,,10,1,55,3,2,1,1,1,80,1,8,3
13035102124110003,13,3,51,2,12411,3,2,,2,1,65,3,1,1,2,2,25.5,1,7,4
13035102124119999,13,3,51,2,12411,9999,1,1,,1,99,6,7,2,2,2,.15,1,1,6
13035102126220001,13,3,51,2,12622,1,1,1,,1,59,3,1,2,2,2,25,1,7,3
13035102126220002,13,3,51,2,12622,2,1,1,,1,52,3,7,1,2,2,90,1,8,3
13035102126220003,13,3,51,2,12622,3,1,1,,1,72,3,7,1,2,2,42.5,1,7,4
13035102126229999,13,3,51,2,12622,9999,1,1,,1,99,6,7,2,2,2,1,1,2,6
13035102130930001,13,3,51,2,13093,1,1,2,.5,2,26,4,2,2,2,2,2.5,1,3,2
13035102130930002,13,3,51,2,13093,2,1,1,,1,47,3,3,2,1,1,4.5,1,4,3
13035102130930003,13,3,51,2,13093,3,1,1,,1,43,4,2,2,2,2,4.5,1,4,3
13035102130930004,13,3,51,2,13093,4,2,,197,2,48,4,2,2,1,1,4.5,1,4,3
13035102130930005,13,3,51,2,13093,5,1,1,,2,95,4,7,1,2,2,5.5,1,5,5
13035102130930006,13,3,51,2,13093,6,1,1,,1,65,3,1,1,1,1,17.52,1,6,4
13035102130930007,13,3,51,2,13093,7,1,1,,1,61,3,2,1,2,2,3,1,4,4
13035102130930008,13,3,51,2,13093,8,1,1,,2,36,3,1,1,2,2,3,1,4,2
13035102130930009,13,3,51,2,13093,9,2,,.5,1,47,4,1,1,2,2,9,1,5,3
13035102130930010,13,3,51,2,13093,10,1,1,,1,54,4,2,1,2,2,22,1,7,3
13035102130930011,13,3,51,2,13093,11,1,1,,1,37,3,1,2,2,2,15,1,6,2
13035102130930012,13,3,51,2,13093,12,2,,.1,1,48,3,2,1,2,2,18,1,6,3
13035102130930013,13,3,51,2,13093,13,1,1,,2,57,3,7,2,2,2,1.5,1,2,3
13035102130939999,13,3,51,2,13093,9999,1,1,,1,99,6,7,2,2,2,.4,1,1,6
13035102133570001,13,3,51,2,13357,1,2,,1,1,51,3,1,1,2,2,44.6,1,7,3
13035102133570002,13,3,51,2,13357,2,2,,.02,1,74,3,7,2,2,2,57.6,1,8,4
13035102133570003,13,3,51,2,13357,3,2,,2,1,56,3,1,1,2,2,2.5,2,2,3
13035102133570004,13,3,51,2,13357,4,2,,3,1,67,3,1,1,2,2,2.5,2,2,4
13035102133570005,13,3,51,2,13357,5,1,1,,1,59,4,2,1,2,2,30,1,7,3
13035102133570006,13,3,51,2,13357,6,2,,1,1,54,3,1,2,2,2,14.01,2,5,3
13035102133570007,13,3,51,2,13357,7,1,1,,1,56,3,1,1,1,1,40,1,7,3
13035102133579999,13,3,51,2,13357,9999,1,1,,1,99,6,7,2,2,2,1.2,1,2,6
13035161000992345,13,3,51,61,99,2345,1,1,,1,94,4,1,2,2,1,900,1,10,5
13035161000992801,13,3,51,61,99,2801,2,,60,2,80,3,1,2,2,2,50,1,8,4
13035161000992843,13,3,51,61,99,2843,2,,40,1,66,3,1,2,2,2,700,2,10,4
13035161000992881,13,3,51,61,99,2881,2,,40,1,55,4,1,2,2,2,400,1,10,3
13035161000992984,13,3,51,61,99,2984,2,,50,1,99,4,1,2,2,2,340,1,10,6
13035161000993190,13,3,51,61,99,3190,2,,30,2,99,3,1,2,2,2,440,2,10,6
13035161000993315,13,3,51,61,99,3315,1,1,,1,62,4,2,1,2,2,400,1,10,4
13035202171370001,13,3,52,2,17137,1,1,1,,1,67,4,7,1,2,2,2,1,3,4
13035202171370002,13,3,52,2,17137,2,1,2,99,1,50,4,1,2,2,2,2,1,3,3
13035202171370003,13,3,52,2,17137,3,1,1,,2,64,4,7,1,2,1,2,1,3,4
13035202171370004,13,3,52,2,17137,4,1,2,99,1,48,4,1,1,2,2,1,1,2,3
13035202171370005,13,3,52,2,17137,5,1,1,,1,50,4,1,1,2,2,3.5,1,4,3
13035202171370006,13,3,52,2,17137,6,1,1,,2,53,4,1,1,2,2,8,1,5,3
13035202171370007,13,3,52,2,17137,7,1,1,,2,52,4,1,1,2,2,1.5,1,2,3
13035202171370008,13,3,52,2,17137,8,1,1,,1,56,4,1,1,2,2,.75,1,1,3
13035202171370009,13,3,52,2,17137,9,2,,99,1,59,3,2,1,2,1,65,1,8,3
13035202171370010,13,3,52,2,17137,10,1,1,,1,62,4,1,1,2,1,3.5,1,4,4
13035202171379999,13,3,52,2,17137,9999,1,1,,1,99,6,7,2,2,2,.34,1,1,6
13035202174070001,13,3,52,2,17407,1,1,1,,1,60,3,7,1,2,2,32,1,7,3
13035202174070002,13,3,52,2,17407,2,1,1,,1,52,3,7,1,2,2,24,1,7,3
13035202179260001,13,3,52,2,17926,1,1,1,,1,45,4,1,2,2,2,30,1,7,3
13035202179260002,13,3,52,2,17926,2,1,1,,1,63,4,1,2,2,2,30,2,7,4
13035202179269999,13,3,52,2,17926,9999,1,1,,1,99,6,7,2,2,2,.87,1,1,6
13035202181770001,13,3,52,2,18177,1,1,1,,1,51,3,1,1,2,2,8,1,5,3
13035202181770002,13,3,52,2,18177,2,1,2,99,1,66,4,2,1,2,2,2,1,3,4
13035202181770003,13,3,52,2,18177,3,1,1,,1,58,4,2,1,2,2,1,1,2,3
13035202181770004,13,3,52,2,18177,4,1,1,,2,87,4,7,1,2,2,4,1,4,5
13035202181770005,13,3,52,2,18177,5,1,1,,1,75,4,7,1,2,2,4.5,1,4,4
13035202181770006,13,3,52,2,18177,6,1,1,,1,56,4,1,1,2,2,7,1,5,3
13035202181770007,13,3,52,2,18177,7,1,1,,1,72,4,1,1,2,2,4,1,4,4
13035202181770008,13,3,52,2,18177,8,1,1,,1,58,4,1,1,2,1,7,1,5,3
13035202181770009,13,3,52,2,18177,9,1,1,,1,70,4,1,1,2,2,4,1,4,4
13035202181770010,13,3,52,2,18177,10,1,1,,1,60,4,1,1,2,2,5,1,5,3
13035202181770011,13,3,52,2,18177,11,1,1,,1,69,4,2,1,2,2,4,1,4,4
13035202181770012,13,3,52,2,18177,12,1,1,,1,45,4,2,1,2,1,3,1,4,3
13035202181770013,13,3,52,2,18177,13,1,1,,1,60,4,7,1,2,1,1.5,1,2,3
13035202181770014,13,3,52,2,18177,14,1,1,,1,40,1,2,1,2,2,10,1,6,2
13035202181770015,13,3,52,2,18177,15,1,1,,1,39,4,1,2,2,2,.25,1,1,2
13035202181779999,13,3,52,2,18177,9999,1,1,,1,99,6,7,2,2,2,.5,1,1,6
13035202187490001,13,3,52,2,18749,1,1,1,,1,53,4,1,1,2,2,.01,1,1,3
13035202187490002,13,3,52,2,18749,2,1,1,,1,82,4,7,1,2,2,.01,1,1,5
13035202187490003,13,3,52,2,18749,3,1,1,,1,43,4,1,1,2,2,.01,1,1,3
13035202187490004,13,3,52,2,18749,4,1,1,,1,72,3,7,1,2,2,.01,1,1,4
13035202187490005,13,3,52,2,18749,5,1,1,,1,62,4,1,1,2,2,1.25,1,2,4
13035202187490006,13,3,52,2,18749,6,1,1,,1,75,4,7,1,2,2,.01,1,1,4
13035202187490007,13,3,52,2,18749,7,2,,99,2,65,3,2,2,2,1,.01,1,1,4
13035202187490008,13,3,52,2,18749,8,1,1,,1,53,3,7,1,2,2,24,1,7,3
13035202187490009,13,3,52,2,18749,9,1,1,,2,69,3,1,1,2,2,30,1,7,4
13035202187490010,13,3,52,2,18749,10,1,1,,1,58,3,2,1,2,2,3.5,1,4,3
13035202187490011,13,3,52,2,18749,11,1,1,,1,70,3,2,1,2,2,10,1,6,4
13035202187490012,13,3,52,2,18749,12,1,1,,1,55,3,2,2,2,2,9,1,5,3
13035202187490013,13,3,52,2,18749,13,1,1,,1,60,3,1,1,2,2,3.5,1,4,3
13035202187499999,13,3,52,2,18749,9999,1,1,,1,99,6,7,2,2,2,.52,1,1,6
13035261000992750,13,3,52,61,99,2750,2,,7,1,57,4,2,2,1,1,60,1,8,3
13035261000992751,13,3,52,61,99,2751,1,1,,1,70,4,1,1,2,2,130,2,8,4
13035264000990864,13,3,52,64,99,864,1,1,,2,45,4,2,2,2,1,1,2,1,3
13035264000990869,13,3,52,64,99,869,2,,20,1,99,4,2,2,2,2,2,1,3,6
13035302037170001,13,3,53,2,3717,1,1,1,,1,43,3,1,1,2,2,34,1,7,3
13035302037170002,13,3,53,2,3717,2,2,,.5,1,52,4,1,1,1,1,20,1,7,3
13035302037170003,13,3,53,2,3717,3,1,1,,2,49,4,1,2,2,2,20,1,7,3
13035302037170004,13,3,53,2,3717,4,2,,1,2,86,3,1,1,2,2,100,1,9,5
13035302037179999,13,3,53,2,3717,9999,1,1,,1,99,6,7,2,2,2,1,1,2,6
13035302038000001,13,3,53,2,3800,1,2,,3,2,49,4,1,2,2,2,20,1,7,3
13035302038000002,13,3,53,2,3800,2,2,,4,1,63,3,1,1,2,2,60,1,8,4
13035302038000003,13,3,53,2,3800,3,2,,.5,1,58,3,1,1,2,2,200,1,10,3
13035302038000004,13,3,53,2,3800,4,2,,.5,1,43,4,1,1,2,2,28,1,7,3
13035302038000005,13,3,53,2,3800,5,1,1,,1,43,3,1,1,2,2,34,1,7,3
13035302038009999,13,3,53,2,3800,9999,1,1,,1,99,6,7,2,2,2,.75,1,1,6
13035302040260001,13,3,53,2,4026,1,2,,.1,1,40,3,1,1,2,1,50,1,8,2
13035302040260002,13,3,53,2,4026,2,2,,1,1,40,4,1,2,2,1,106,1,9,2
13035302040260003,13,3,53,2,4026,3,2,,20,1,62,3,3,2,2,2,360,1,10,4
13035302040269999,13,3,53,2,4026,9999,1,1,,1,99,6,7,2,2,2,.5,1,1,6
13035302045110001,13,3,53,2,4511,1,2,,.01,1,78,4,1,1,2,2,20,1,7,4
13035302045110002,13,3,53,2,4511,2,1,2,3,2,73,4,1,1,2,2,12,1,6,4
13035302045110003,13,3,53,2,4511,3,2,,14,1,74,3,1,1,2,1,140.1,1,9,4
13035302045110004,13,3,53,2,4511,4,1,2,.3,1,45,4,1,1,2,2,20,1,7,3
13035302045110005,13,3,53,2,4511,5,1,2,.01,1,89,3,1,2,1,2,30,1,7,5
13035302045110006,13,3,53,2,4511,6,1,1,,1,81,3,7,1,2,2,14,1,6,5
13035302045119999,13,3,53,2,4511,9999,1,1,,1,99,6,7,2,2,2,.1,1,1,6
13035302051520001,13,3,53,2,5152,1,1,1,,1,40,3,1,2,2,2,16.5,1,6,2
13035302051520002,13,3,53,2,5152,2,2,,.01,1,56,3,1,1,2,2,6,1,5,3
13035302051520003,13,3,53,2,5152,3,2,,2,1,51,3,3,2,1,1,90,1,8,3
13035302051529999,13,3,53,2,5152,9999,1,1,,1,99,6,7,2,2,2,.75,1,1,6
13035302057080001,13,3,53,2,5708,1,1,1,,1,55,4,2,1,2,2,65,1,8,3
13035302057080002,13,3,53,2,5708,2,2,,4,1,66,4,1,1,2,1,200,1,10,4
13035302057089999,13,3,53,2,5708,9999,1,1,,1,99,6,7,2,2,2,.5,1,1,6
13035302060250001,13,3,53,2,6025,1,2,,2,2,83,3,7,1,2,2,2,1,3,5
13035302060250002,13,3,53,2,6025,2,1,1,,1,63,3,1,1,2,2,27.5,1,7,4
13035302060250003,13,3,53,2,6025,3,1,1,,1,73,3,1,1,2,2,100,1,9,4
