Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,ec19_actafec,ec19_dadinsu,ec19_dconmob,ec19_dtraterre,ec19_dofretrab,ec19_pveprfalt,ec19_pveprausc,ec19_accecred,ec19_recayamag,ec19_recayusgr,ec19_recayugc,ec19_recayugadm,ec19_recayugadp,ec19_recayuong,ec19_recayuotro,ec19_recayudesc,tratamiento_compra_insumos,tratamiento_ventas_transporte,tratamiento_ventas_demanda,eu_superficie_ha,eu_k1301,eu_k1302,eu_k1303,eu_k1304,eu_k1305,eu_k1306,eu_k1307,eu_k1308,eu_k1309,eu_k1310,eu_k1311,eu_k1312,eu_trs,eu_trc,eu_tro,eu_tn,fact_exp_fin_principales,cg_vive_predio_pr,cg_terredensm,cg_dista_pre_viv,cg_k100,cg_k101,cg_se_define,cg_k102,cg_segsoccam,cg_accesocomp,cg_accesointer,cg_superficie,cg_unidadmedida,grupo1,edad_rango,cp_numt,cp_numl,rc_clacul,cp_k404,cp_k405,cp_k406,cp_distancia_1,cp_distancia_2,cp_k408,cp_k409,cp_k409ha,cp_k410,cp_k410ha,cp_k411,cp_k411ha,cp_k412,cp_k416,cp_k417,cp_k418,cp_k420,cp_afecta_prod,cp_k422,cp_k423,cp_k424,cp_k426,cp_venmernac,cp_venmerint,cp_rdproven1,cp_rdproven2,cp_rdproven3,cp_rdproven4,cp_rdproven5,cp_rdproven6,cp_fconvf,cp_fconvs,cp_seg_agri,cp_kits_agri,cp_riego,cp_superf_regada,cp_superf_regada_ha,cp_porc_surc,cp_porc_aspe,cp_porc_micr,cp_porc_gote,cp_porc_nebu,cp_porc_otro,cp_aferti,cp_forg,cp_cant1_fo,cp_umed1_fo,cp_cant2_fo,cp_umed2_fo,cp_cant3_fo,cp_umed3_fo,cp_fqui,cp_cantidad_npk_fq,cp_umed_npk_fq,cp_cantidad_nit_fq,cp_umed_nit_fq,cp_cantidad_fq,cp_umed_fq,cp_cantidad_pot_fq,cp_umed_pot_fq,cp_afito,cp_porg,cp_cantidad_po,cp_umed_po,cp_pqui,cp_cantidad_her_pq,cp_umed_her_pq,cp_color_her_pq,cp_cantidad_ins_pq,cp_umed_ins_pq,cp_color_ins_pq,cp_cantidad_fun_pq,cp_umed_fun_pq,cp_color_fun_pq,cp_cantidad_pq,cp_umed_pq,cp_color_pq,cp_trabocacont,cp_trabfami,cp_obsotroscp,cp_nclavr,cp_trs,cp_trc,cp_tro,cp_tn,cp_prod,ventas,cp_superdida,superdida,cp_sequia,cp_helada,cp_plagas,cp_enfermedades,cp_inundacion,cp_otra,cp_edad,edad1,edad2,edad3,cp_vcomún,cp_vmejorada,cp_vhibrinacio,cp_vhibrinterna,cp_sriego,cp_sufertilizantes,cp_sufitosanitario,nuevacondicion,fact_exp_fin_cultivo
7095454000994068,7,9,54,54,99,4068,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,3.0,2,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,2.0,,4,1.0,0,,10.0,1,54,4,1,0,1,1,3.0,1,4,3,1,1,483,1,,40.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,,120.0,29.0,20.0,6.0,2.0,120.0,29.0,20.0,6.0,,100.0,,,,,,,,,0,0,0,,,,,,,,,1,1,3.0,3.0,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,1.0,1.0,,411,,2.0,,4,1.09090909090909,1.09090909090909,0.0,,,,,,,,40,,,3.0,3.0,,,,,3.0,,1,1.0
7095454000994073,7,9,54,54,99,4073,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.0,4,3.0,1.0,2.0,1.0,1.0,,,,2.0,2.0,,,2.0,,4,1.0,1,1.0,,1,31,4,2,0,1,1,7.0,1,5,2,1,1,483,1,,40.0,3.5,3.5,1.0,3.5,3.5,3.5,3.5,3.5,3.5,,12.0,35.0,100.0,6.0,6.0,12.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,2.0,1.0,,411,,2.0,,4,0.545454545454545,0.545454545454545,0.0,,,,,,,,40,,,3.5,3.5,,,,,,,1,1.0
7095454000994094,7,9,54,54,99,4094,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.25,1,,1.0,1.0,,1.0,,,,,,,,2.0,,4,1.0,0,,12.0,0,48,4,2,0,1,1,3.25,1,4,3,1,1,483,1,,60.0,3.5,3.5,1.0,3.25,3.25,3.25,3.25,3.25,3.25,,10.0,29.0,40.0,6.0,5.0,,,,,,,,,,,,10.0,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.18181818181818202,,0.0,,,,,,,,60,,,3.25,3.25,,,,,,,1,1.0
7095454000994104,7,9,54,54,99,4104,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,5.62,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,1.0,0,,50.0,1,57,4,3,1,1,1,5.62,1,5,3,2,2,483,1,,40.0,3.5,3.5,1.0,2.5,2.5,2.5,2.5,2.5,2.5,,30.0,13.0,40.0,6.0,1.0,30.0,13.0,40.0,6.0,100.0,,,,,,,,,,0,0,1,2.5,2.5,100.0,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.545454545454545,0.545454545454545,0.0,,,,,,,,40,,,2.5,2.5,,,,2.5,,,1,1.0
7095464000992113,7,9,54,64,99,2113,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,8.0,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,1.0,1,1.0,,1,39,4,2,0,1,1,8.0,1,5,2,1,1,483,1,,20.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,2.5,38.0,50.0,6.0,5.0,2.5,38.0,50.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.0568181818181818,0.0568181818181818,1.0,1.0,,,,,,1.0,20,,,2.0,2.0,,,,,,,1,1.0
9015058000990143,9,1,50,58,99,143,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1985.0,549,379.0,170.0,1.0,1.0,,48.0,28.0,20.0,500.0,350.0,150.0,,2.0,,4,1.0,0,,90.0,1,99,4,3,0,1,1,1985.0,1,10,6,6,5,483,1,,2.0,4.0,1.8,2.0,20.0,20.0,20.0,20.0,20.0,20.0,,100.0,35.0,100.0,6.0,7.0,100.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,20.0,20.0,,,100.0,,,,1,0,,,,,,,1,4000.0,2.0,,,,,,,1,0.0,,,1.0,8.0,5.0,2.0,4.0,5.0,2.0,,,,,,,,,,411,,2.0,,4,4.5454545454545485,4.5454545454545485,0.0,,,,,,,,2,20.0,,,,20.0,,,20.0,20.0,20.0,1,1.0
9015063000993484,9,1,50,63,99,3484,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,50.0,8,8.0,,1.0,1.0,,3.0,3.0,,4.0,4.0,,,2.0,,4,1.0,0,,120.0,1,46,4,2,0,0,0,50.0,1,8,3,1,1,483,1,,10.0,4.0,4.0,1.0,20.0,20.0,20.0,20.0,20.0,20.0,,160.0,35.0,100.0,6.0,1.0,160.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,20.0,20.0,,100.0,,,,,1,0,,,,,,,1,200.0,2.0,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,4.0,,,411,,2.0,,4,7.27272727272727,7.27272727272727,0.0,,,,,,,,10,,20.0,,20.0,,,,20.0,20.0,,1,1.0
9015861000993260,9,1,58,61,99,3260,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,150.0,7,7.0,,1.0,1.0,,6.0,6.0,,,,,,2.0,,4,1.0,0,,99.0,1,58,4,1,0,1,1,150.0,1,9,3,3,2,483,1,,60.0,3.0,3.0,1.0,30.0,30.0,30.0,30.0,30.0,30.0,,100.0,35.0,100.0,6.0,6.0,100.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,5000.0,2.0,,,,,,,1,0.0,,,1.0,30.0,5.0,3.0,,,,,,,,,,,,,411,,2.0,,4,4.5454545454545485,4.5454545454545485,0.0,,,,,,,,60,,,30.0,30.0,,,,,30.0,30.0,1,1.0
9035061000992860,9,3,50,61,99,2860,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,270.88,34,19.0,15.0,1.0,1.0,,33.0,18.0,15.0,,,,,2.0,,4,1.0,0,,99.0,1,75,4,2,0,1,1,270.88,1,10,4,2,2,483,1,,50.0,3.0,3.0,1.0,43.0,43.0,43.0,43.0,43.0,43.0,,198.0,35.0,100.0,6.0,6.0,198.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,9.0,9.0,0.0,,,,,,,,50,,,43.0,43.0,,,,,,,1,1.0
9045061000992478,9,4,50,61,99,2478,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,355.0,4,4.0,,1.0,1.0,,3.0,3.0,,,,,,2.0,,4,1.0,0,,99.0,0,90,4,1,0,0,0,355.0,1,10,5,2,2,483,1,,10.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,7.0,35.0,100.0,6.0,2.0,7.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.31818181818181795,0.31818181818181795,0.0,,,,,,,,10,,1.0,,,1.0,,,,,,1,1.0
9045061000992500,9,4,50,61,99,2500,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,491.0,7,7.0,,1.0,1.0,,2.0,2.0,,4.0,4.0,,,2.0,,4,1.0,1,1.0,,1,60,5,3,0,1,1,491.0,1,10,3,7,4,483,1,,15.0,3.0,3.0,1.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,,,,,,,,,,,15,,8.0,,8.0,,,,,,,1,1.0
9045061000992821,9,4,50,61,99,2821,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,250.0,6,6.0,,1.0,1.0,,5.0,5.0,,,,,,2.0,,4,1.0,1,1.0,,1,65,4,2,0,1,1,250.0,1,10,4,3,2,483,1,,30.0,3.0,3.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,,4.0,35.0,100.0,6.0,2.0,4.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,3.0,3.0,,,,,,,1,0.0,,,1.0,2.0,5.0,3.0,,,,,,,,,,,,,411,,2.0,,4,0.18181818181818202,0.18181818181818202,0.0,,,,,,,,30,,,0.5,0.5,,,,,0.5,0.5,1,1.0
9045061000993088,9,4,50,61,99,3088,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,98.0,3,2.0,1.0,1.0,,1.0,2.0,2.0,,,,,,2.0,,4,1.0,1,1.0,,0,78,4,2,1,0,0,98.0,1,8,4,2,2,483,1,,20.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,35.0,100.0,6.0,2.0,4.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.18181818181818202,0.18181818181818202,0.0,,,,,,,,20,,,1.0,1.0,,,,,,,1,1.0
9045061000993154,9,4,50,61,99,3154,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,1985.0,502,502.0,,1.0,1.0,,351.0,351.0,,150.0,150.0,,,2.0,,4,1.0,1,1.0,,1,70,4,3,0,1,1,1985.0,1,10,4,8,8,483,1,,2.0,4.0,1.5,1.0,25.0,25.0,25.0,25.0,25.0,25.0,,50.0,35.0,100.0,6.0,2.0,50.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,25.0,25.0,,,100.0,,,,1,0,,,,,,,1,50.0,3.0,,,,,,,1,0.0,,,1.0,12.0,5.0,3.0,,,,,,,,,,,,,411,,2.0,,4,2.2727272727272703,2.2727272727272703,0.0,,,,,,,,2,25.0,,,25.0,,,,25.0,25.0,25.0,1,1.0
9085164000991028,9,8,51,64,99,1028,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,23.29,9,9.0,,3.0,3.0,,6.0,6.0,,,,,,2.0,,4,1.0,0,,1.5,0,47,4,2,0,1,1,23.29,1,7,3,4,2,483,1,,10.0,5.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,,20.0,35.0,100.0,6.0,2.0,20.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.9090909090909092,0.9090909090909092,0.0,,,,,,,,10,,3.0,,,3.0,,,,,,1,1.0
9115054000992205,9,11,50,54,99,2205,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,435.6,36,30.0,6.0,1.0,1.0,,20.0,18.0,2.0,15.0,11.0,4.0,,2.0,,4,1.0,0,,99.0,1,26,4,4,0,1,1,435.6,1,10,2,5,2,483,1,,50.0,4.0,4.0,1.0,2.5,2.5,2.5,2.5,,,6.0,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,,,2.5,2.5,,,,,,2.5,50,,,2.5,2.5,,,,,,,1,1.0
9115054000992210,9,11,50,54,99,2210,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,1000.0,36,31.0,5.0,1.0,1.0,,35.0,30.0,5.0,,,,,2.0,,4,1.0,0,,99.0,1,55,4,3,0,1,1,1000.0,1,10,3,1,1,483,1,,60.0,4.0,4.0,1.0,650.0,650.0,650.0,650.0,650.0,650.0,,8650.0,35.0,100.0,6.0,6.0,8650.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,650.0,650.0,100.0,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,393.181818181818,393.181818181818,0.0,,,,,,,,60,,,650.0,650.0,,,,650.0,,,1,1.0
9115054000994078,9,11,50,54,99,4078,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.5,3,1.0,2.0,2.0,1.0,1.0,1.0,,1.0,,,,,2.0,,4,1.0,0,,99.0,0,84,4,2,0,0,0,2.5,1,3,5,1,1,483,1,,70.0,4.0,4.0,2.0,2.5,2.5,2.5,2.5,2.5,2.5,,5.0,35.0,100.0,6.0,6.0,5.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,2.5,2.5,100.0,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.22727272727272704,0.22727272727272704,0.0,,,,,,,,70,,,2.5,,2.5,,,2.5,,,1,1.0
9115061000992487,9,11,50,61,99,2487,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,1300.0,22,22.0,,1.0,1.0,,21.0,21.0,,,,,,2.0,,4,1.0,0,,99.0,1,55,4,3,1,1,1,1300.0,1,10,3,1,1,483,1,,60.0,3.0,3.0,1.0,310.0,310.0,310.0,310.0,310.0,310.0,,1860.0,35.0,100.0,6.0,6.0,1860.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,310.0,310.0,100.0,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,84.5454545454545,84.5454545454545,0.0,,,,,,,,60,,,310.0,310.0,,,,310.0,,,1,1.0
9115154000994054,9,11,51,54,99,4054,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,13.0,3,2.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,,,2.0,,4,1.0,0,,2.0,0,54,4,2,0,1,1,13.0,1,6,3,1,1,483,1,,50.0,3.0,3.0,1.0,6.5,6.5,6.5,6.5,6.5,6.5,,16.0,35.0,100.0,6.0,6.0,16.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.7272727272727271,0.7272727272727271,0.0,,,,,,,,50,,,6.5,6.5,,,,,,,1,1.0
9115154000994054,9,11,51,54,99,4054,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,13.0,3,2.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,,,2.0,,4,1.0,0,,2.0,0,54,4,2,0,1,1,13.0,1,6,3,2,3,483,2,1.0,3.0,2.8,2.85,1.0,6.5,6.5,6.5,6.5,6.5,6.5,,39.0,35.0,100.0,6.0,5.0,39.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,6.5,6.5,100.0,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,1.77272727272727,1.77272727272727,0.0,,,,,,,,3,6.5,,,6.5,,,,6.5,,,0,1.0
9115254000994074,9,11,52,54,99,4074,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,33.0,6,2.0,4.0,5.0,1.0,4.0,1.0,1.0,,,,,,2.0,,4,1.0,1,1.0,,0,48,4,2,0,1,1,33.0,1,7,3,1,1,483,2,1.0,50.0,5.0,5.0,2.0,32.0,32.0,32.0,32.0,32.0,32.0,,120.0,35.0,100.0,6.0,6.0,120.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,5.454545454545452,5.454545454545452,0.0,,,,,,,,50,,,32.0,,32.0,,,,,,0,1.0
9115254000994109,9,11,52,54,99,4109,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,17.0,16,16.0,,1.0,1.0,,15.0,15.0,,,,,,2.0,,4,1.0,1,1.0,,0,79,4,3,1,0,0,17.0,1,6,4,1,1,483,2,1.0,60.0,6.0,3.0,1.0,16.9,16.9,16.9,16.9,16.9,16.9,,80.0,35.0,100.0,6.0,2.0,80.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,16.9,16.9,,,100.0,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,3.6363636363636402,3.6363636363636402,0.0,,,,,,,,60,,,16.9,16.9,,,,16.9,,,0,1.0
9205351000993372,9,20,53,51,99,3372,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,11.0,2,2.0,,2.0,2.0,,,,,,,,,2.0,,4,1.0,1,1.0,,1,58,4,2,0,1,1,11.0,1,6,3,2,1,483,1,,10.0,3.0,3.0,1.0,0.99,0.99,0.99,0.99,0.99,0.99,,10.0,35.0,100.0,6.0,2.0,10.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,,,150.0,2.0,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.45454545454545503,0.45454545454545503,0.0,,,,,,,,10,,0.99,,0.99,,,,,0.99,,1,1.0
9205551000993397,9,20,55,51,99,3397,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,30.0,9,8.0,1.0,5.0,4.0,1.0,,,,4.0,4.0,,,2.0,,4,1.0,1,1.0,,0,83,3,1,1,0,0,30.0,1,7,5,1,1,483,1,,99.0,3.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,,30.0,35.0,100.0,6.0,1.0,30.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,,,1150.0,2.0,,,,,1,0.0,,,1.0,,,,2.5,5.0,3.0,,,,,,,,,,411,,2.0,,4,1.3636363636363602,1.3636363636363602,0.0,,,,,,,,1,5.0,,,5.0,,,,,5.0,5.0,1,1.0
9205556000993482,9,20,55,56,99,3482,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,200.02,8,7.0,1.0,1.0,,1.0,7.0,7.0,,,,,,2.0,,4,1.0,0,,99.0,0,38,4,3,0,1,1,200.02,1,10,2,3,3,483,1,,10.0,2.8,2.8,1.0,4.0,4.0,4.0,4.0,4.0,4.0,,48.0,35.0,100.0,6.0,2.0,48.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,4.0,4.0,,100.0,,,,,1,0,,,,,,,1,920.0,2.0,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,2.18181818181818,2.18181818181818,0.0,,,,,,,,10,,4.0,,4.0,,,,4.0,4.0,,1,1.0
12015064000991049,12,1,50,64,99,1049,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,225.0,3,3.0,,1.0,1.0,,2.0,2.0,,,,,,2.0,,4,1.0,1,1.0,,1,64,4,3,0,0,0,225.0,1,10,4,4,3,483,1,,20.0,4.0,4.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,,2.0,35.0,100.0,6.0,7.0,,,,,,,2.0,,,,,,,,0,0,1,0.25,0.25,,100.0,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.0909090909090909,,0.0,,,,,,,,20,,,0.25,0.25,,,,0.25,,,1,1.0
12025164000991045,12,2,51,64,99,1045,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,6.0,5,3.0,2.0,5.0,3.0,2.0,,,,,,,,2.0,,4,1.0,1,1.0,,1,52,4,2,0,1,1,6.0,1,5,3,2,1,483,2,1.0,25.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,,24.0,35.0,100.0,6.0,6.0,24.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,1.09090909090909,1.09090909090909,0.0,,,,,,,,25,,,3.0,3.0,,,,,,,0,1.0
12055061000993200,12,5,50,61,99,3200,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,75.0,5,4.0,1.0,1.0,,1.0,4.0,4.0,,,,,,2.0,,4,1.0,1,1.0,,0,52,4,2,0,0,0,75.0,1,8,3,1,1,483,1,,40.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,,13.0,35.0,100.0,6.0,6.0,13.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,1,10.0,3.0,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.590909090909091,0.590909090909091,0.0,,,,,,,,40,,,4.0,4.0,,,,,4.0,,1,1.0
12105059000990580,12,10,50,59,99,580,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,55.0,3,2.0,1.0,1.0,,1.0,2.0,2.0,,,,,,2.0,,4,1.0,0,,10.0,0,55,4,1,0,0,1,55.0,1,8,3,2,3,483,1,,20.0,4.0,4.0,1.0,2.5,2.5,2.5,2.5,2.5,2.5,,10.0,35.0,100.0,6.0,6.0,10.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.45454545454545503,0.45454545454545503,0.0,,,,,,,,20,,,2.5,2.5,,,,,,,1,1.0
12115059000990591,12,11,50,59,99,591,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,16.5,14,14.0,,2.0,2.0,,,,,12.0,12.0,,,2.0,,4,1.0,1,1.0,,1,46,4,2,0,0,1,16.5,1,6,3,4,3,483,1,,60.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,,11.0,35.0,100.0,6.0,6.0,11.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.5,0.5,0.0,,,,,,,,60,,,5.0,5.0,,,,,,,1,1.0
13035064000990848,13,3,50,64,99,848,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.0,4,3.0,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,2.0,,4,1.0,1,1.0,,0,58,4,3,0,0,0,7.0,1,5,3,3,2,483,1,,50.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,10.0,35.0,100.0,6.0,7.0,10.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.45454545454545503,0.45454545454545503,0.0,,,,,,,,50,,,1.0,1.0,,,,,,,1,1.0
13035064000990850,13,3,50,64,99,850,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,40.0,6,3.0,3.0,4.0,1.0,3.0,2.0,2.0,,,,,,2.0,,4,1.0,1,1.0,,1,83,4,1,0,1,1,40.0,1,7,5,5,4,483,1,,60.0,4.0,4.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,,25.0,35.0,100.0,6.0,7.0,25.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,1.1363636363636398,1.1363636363636398,0.0,,,,,,,,60,,,10.0,10.0,,,,,,,1,1.0
13035064000990858,13,3,50,64,99,858,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,5.0,2,2.0,,1.0,1.0,,1.0,1.0,,,,,,2.0,,4,1.0,1,1.0,,1,40,4,2,0,0,0,5.0,1,5,2,2,1,483,1,,60.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,,32.0,35.0,100.0,6.0,7.0,32.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,1.45454545454545,1.45454545454545,0.0,,,,,,,,60,,,3.0,3.0,,,,,,,1,1.0
