Identificador;ual_prov;ual_cant;ual_parr;ual_estr;ual_segm;al_ncues;eu_superficie_ha;eu_k1301;eu_k1302;eu_k1303;eu_k1304;eu_k1305;eu_k1306;eu_k1307;eu_k1308;eu_k1309;eu_k1310;eu_k1311;eu_k1312;eu_trs;eu_trc;eu_tro;eu_tn;fact_exp_fin
23015301090490004;23;01;53;01;09049;0004;1;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;61,0023672296662
23015301090490005;23;01;53;01;09049;0005;1;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;54,0238591389937
23015301094130001;23;01;53;01;09413;0001;7,5;3;3; ;1;1; ; ; ; ;2;2; ;1; ; ;4;30,8703328110652
23015301094130002;23;01;53;01;09413;0002;7;2;1;1;1; ;1; ; ; ;1;1; ;1; ; ;4;15,7272277266807
23015301094130003;23;01;53;01;09413;0003;7;2;2; ;1;1; ; ; ; ;1;1; ;1; ; ;4;31,1167971090541
23015301094130004;23;01;53;01;09413;0004;2;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;15,0990565042871
23015301098770001;23;01;53;01;09877;0001;7,5;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;15,6913566279495
23015301098770002;23;01;53;01;09877;0002;5;2;2; ;1;1; ;1;1; ; ; ; ;1; ; ;4;32,3725064576685
23015301098770003;23;01;53;01;09877;0003;8;3;3; ;3;3; ; ; ; ; ; ; ;1; ; ;4;37,0869242551396
23015301100920001;23;01;53;01;10092;0001;180;5;5; ;5;5; ; ; ; ; ; ; ;1; ; ;4;3,26699799403785
23015301101740001;23;01;53;01;10174;0001;16,5;3;3; ;1;1; ;1;1; ;1;1; ;1; ; ;4;18,1682372260014
23015301101740002;23;01;53;01;10174;0002;2;2;1;1;1; ;1;1;1; ; ; ; ;1; ; ;4;23,838145833817
23015301101740003;23;01;53;01;10174;0003;3;5;5; ;3;3; ; ; ; ;2;2; ;1; ; ;4;45,0108531859581
23015301120340001;23;01;53;01;12034;0001;4000;70;66;4;6;6; ;64;60;4; ; ; ;1; ; ;4;,149516016774425
23015301120620001;23;01;53;01;12062;0001;4000;70;66;4;6;6; ;64;60;4; ; ; ;1; ; ;4;,149516016774292
23015302013400001;23;01;53;02;01340;0001;55;5;5; ;1;1; ;1;1; ;3;3; ;1; ; ;4;30,0106202224213
23015302013430001;23;01;53;02;01343;0001;272;36;36; ;1;1; ;35;35; ; ; ; ;1; ; ;4;6,06832394204504
23015302013510002;23;01;53;02;01351;0002;272;36;36; ;1;1; ;35;35; ; ; ; ;1; ; ;4;1,45375550450616
23015302013510003;23;01;53;02;01351;0003;28,01;4;4; ;4;4; ; ; ; ; ; ; ;1; ; ;4;27,1213133403425
23015302013910001;23;01;53;02;01391;0001;200;10;10; ;1;1; ;9;9; ; ; ; ;1; ; ;4;1,54825536240884
23015302013910002;23;01;53;02;01391;0002;55;3;3; ;1;1; ; ; ; ;2;2; ;1; ; ;4;10,1004171137876
23015302013910003;23;01;53;02;01391;0003;30;4;4; ;4;4; ; ; ; ; ; ; ;1; ; ;4;12,8820266913543
23015302013910004;23;01;53;02;01391;0004;5;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;51,2436616615509
23015302013910006;23;01;53;02;01391;0006;88;4;4; ;1;1; ; ; ; ;3;3; ;1; ; ;4;,909786723192863
23015302014610001;23;01;53;02;01461;0001;8;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;29,2379146365088
23015302014610002;23;01;53;02;01461;0002;3;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;39,9817620291158
23015302014610003;23;01;53;02;01461;0003;6;5;5; ;5;5; ; ; ; ; ; ; ;1; ; ;4;36,151213064047
23015302014760001;23;01;53;02;01476;0001;290;5;5; ;1;1; ;4;4; ; ; ; ;1; ; ;4;5,63224856725012
23015302015190001;23;01;53;02;01519;0001;40,05;3;3; ;2;2; ; ; ; ;1;1; ;1; ; ;4;7,33086203640575
23015302015190003;23;01;53;02;01519;0003;400;1;1; ; ; ; ;1;1; ; ; ; ;1; ; ;4;1,1091738678806
23015302015240001;23;01;53;02;01524;0001;290;5;5; ;1;1; ;4;4; ; ; ; ;1; ; ;4;5,28090149032252
23015302016110001;23;01;53;02;01611;0001;4;2;2; ;1;1; ; ; ; ;1;1; ;1; ; ;4;14,1202410625601
23015302016110002;23;01;53;02;01611;0002;2,5;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;40,9159430687886
23015302016110003;23;01;53;02;01611;0003;12;3;2;1;3;2;1; ; ; ; ; ; ;1; ; ;4;30,0489246104149
23015302016110004;23;01;53;02;01611;0004;5;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;29,0289812232856
23015302016110005;23;01;53;02;01611;0005;7;9;8;1;6;5;1; ; ; ;3;3; ;1; ; ;4;41,2452444838703
23015302016110006;23;01;53;02;01611;0006;9,5;8;8; ;5;5; ; ; ; ;3;3; ;1; ; ;4;49,7458955463256
23015302016110007;23;01;53;02;01611;0007;5;4;2;2;4;2;2; ; ; ; ; ; ;1; ; ;4;31,2637338426383
23015302016110008;23;01;53;02;01611;0008;3;1; ;1;1; ;1; ; ; ; ; ; ;1; ; ;4;20,396201642954
23015302016830001;23;01;53;02;01683;0001;4000;70;66;4;6;6; ;64;60;4; ; ; ;1; ; ;4;,41082820414595
23015360000990023;23;01;53;60;00099;0023;272,4;14;13;1;1; ;1;3;3; ;10;10; ;1; ; ;4;1
23015362000990322;23;01;53;62;00099;0322;15;5;5; ;1;1; ;1;1; ;3;3; ;1; ; ;4;1
23015362000990503;23;01;53;62;00099;0503;10;5;5; ;1;1; ;2;2; ;2;2; ;1; ; ;4;1
23015364000990615;23;01;53;64;00099;0615;39;49;49; ;1;1; ;48;48; ; ; ; ;1; ; ;4;1
23015364000991323;23;01;53;64;00099;1323;1;3;3; ;1;1; ;2;2; ; ; ; ;1; ; ;4;1
23015364000991456;23;01;53;64;00099;1456;5;2;1;1;1; ;1;1;1; ; ; ; ;1; ; ;4;1
23015401030780001;23;01;54;01;03078;0001;10;3;2;1;2;1;1; ; ; ;1;1; ;1; ; ;4;53,7053754790811
23015401030780002;23;01;54;01;03078;0002;4;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;12,4948537925492
23015401035510001;23;01;54;01;03551;0001;60;4;3;1;2;1;1; ; ; ;2;2; ;1; ; ;4;3,51739869248848
23015401035510002;23;01;54;01;03551;0002;3;3;3; ;3;3; ; ; ; ; ; ; ;1; ; ;4;54,2675401588157
23015401035510003;23;01;54;01;03551;0003;10,25;2;2; ;2;2; ; ; ; ; ; ; ;1; ; ;4;18,9021225403523
23015401042210001;23;01;54;01;04221;0001;24;3;3; ;1;1; ;2;2; ; ; ; ;1; ; ;4;17,8862416297309
23015401042210002;23;01;54;01;04221;0002;22;4;4; ;2;2; ; ; ; ;2;2; ;1; ; ;4;7,15290550243955
23015401042260001;23;01;54;01;04226;0001;22;4;4; ;2;2; ; ; ; ;2;2; ;1; ; ;4;2,06824221985883
23015401042260002;23;01;54;01;04226;0002;8,47;2;2; ;2;2; ; ; ; ; ; ; ;1; ; ;4;56,5806036421009
23015401042260003;23;01;54;01;04226;0003;3,25;2;2; ;2;2; ; ; ; ; ; ; ;1; ; ;4;19,4475964633048
23015401050060001;23;01;54;01;05006;0001;3,5;2;2; ;2;2; ; ; ; ; ; ; ;1; ; ;4;29,5842474403514
23015401050060002;23;01;54;01;05006;0002;17;4;3;1;3;2;1; ; ; ;1;1; ;1; ; ;4;4,66454302840884
23015401050060003;23;01;54;01;05006;0003;220;67;67; ;1;1; ;1;1; ;65;65; ;1; ; ;4;1,77485053749623
23015402006710001;23;01;54;02;00671;0001;2,01;2;2; ;2;2; ; ; ; ; ; ; ;1; ; ;4;48,0518141684718
23015402006710002;23;01;54;02;00671;0002;2;3;2;1;3;2;1; ; ; ; ; ; ;1; ; ;4;45,9173362995182
23015402006710003;23;01;54;02;00671;0003;3,02;2;2; ;2;2; ; ; ; ; ; ; ;1; ; ;4;39,3211466343943
23015402006710004;23;01;54;02;00671;0004;6;4;3;1;4;3;1; ; ; ; ; ; ;1; ; ;4;20,3011619017061
23015402006710005;23;01;54;02;00671;0005;30;6;5;1;1; ;1;1;1; ;4;4; ;1; ; ;4;3,90532520129514
23015402006710006;23;01;54;02;00671;0006;44;6;5;1;2;1;1; ; ; ;4;4; ;1; ; ;4;10,9917265569557
23015402006710007;23;01;54;02;00671;0007;4,05;3;3; ;3;3; ; ; ; ; ; ; ;1; ; ;4;62,5967193054005
23015402006710008;23;01;54;02;00671;0008;9;4;2;2;3;1;2; ; ; ;1;1; ;1; ; ;4;40,8106690197153
23015402007980001;23;01;54;02;00798;0001;3,25;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;31,4486752529998
23015402007980002;23;01;54;02;00798;0002;1,25;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;54,7021690046403
23015402007980003;23;01;54;02;00798;0003;6,01;5;3;2;3;1;2; ; ; ;2;2; ;1; ; ;4;56,6110807485357
23015402007980004;23;01;54;02;00798;0004;1,25;2;1;1;1; ;1;1;1; ; ; ; ;1; ; ;4;55,3832410777144
23015402007980005;23;01;54;02;00798;0005;1,26;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;54,8220823828918
23015402007980006;23;01;54;02;00798;0006;1,51;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;43,5189424954162
23015402007980007;23;01;54;02;00798;0007;1,25;3;2;1;2;1;1; ; ; ;1;1; ;1; ; ;4;47,7998435631052
23015402007980008;23;01;54;02;00798;0008;22;4;2;2;4;2;2; ; ; ; ; ; ;1; ; ;4;39,8180603788454
23015402008110001;23;01;54;02;00811;0001;16;6;6; ;2;2; ; ; ; ;4;4; ;1; ; ;4;13,3748506767862
23015402008110002;23;01;54;02;00811;0002;11;3;3; ;1;1; ; ; ; ;2;2; ;1; ; ;4;8,28564360441633
23015402008110003;23;01;54;02;00811;0003;8,26;2;2; ;1;1; ; ; ; ;1;1; ;1; ; ;4;36,7800546708081
23015402008110004;23;01;54;02;00811;0004;20;3;2;1;1;1; ; ; ; ;2;1;1;1; ; ;4;22,8174802624459
23015402008110005;23;01;54;02;00811;0005;2;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;39,3578228246419
23015402008110006;23;01;54;02;00811;0006;,75;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;35,233005815457
23015402008110007;23;01;54;02;00811;0007;2;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;34,9183650653861
23015402008110008;23;01;54;02;00811;0008;7;2;2; ;2;2; ; ; ; ; ; ; ;1; ; ;4;3,70419072150689
23015402008110009;23;01;54;02;00811;0009;8,51;2;1;1;1; ;1; ; ; ;1;1; ;1; ; ;4;31,5110038120673
23015402008110010;23;01;54;02;00811;0010;24;7;7; ;3;3; ;1;1; ;3;3; ;1; ; ;4;3,88599695236582
23015402008900001;23;01;54;02;00890;0001;3;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;53,6294504704503
23015402008900002;23;01;54;02;00890;0002;14;2;2; ;1;1; ; ; ; ;1;1; ;1; ; ;4;16,8487998260642
23015402008900003;23;01;54;02;00890;0003;3,15;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;48,276175907454
23015402008900004;23;01;54;02;00890;0004;3;2;2; ;2;2; ; ; ; ; ; ; ;1; ; ;4;45,2278439939659
23015402008900005;23;01;54;02;00890;0005;18,65;8;7;1;4;3;1; ; ; ;4;4; ;1; ; ;4;49,9376629846634
23015402009640001;23;01;54;02;00964;0001;50;3;3; ;3;3; ; ; ; ; ; ; ;1; ; ;4;3,19639761636964
23015402009640002;23;01;54;02;00964;0002;1;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;48,6469515767057
23015402009640003;23;01;54;02;00964;0003;3,5;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;13,4062115750293
23015402009640004;23;01;54;02;00964;0004;2;3;2;1;3;2;1; ; ; ; ; ; ;1; ; ;4;16,997495800963
23015402009640005;23;01;54;02;00964;0005;2;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;55,278241790634
23015402009640006;23;01;54;02;00964;0006;1,75;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;53,1764137881474
23015402009640007;23;01;54;02;00964;0007;2;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;38,3430216597203
23015402009640008;23;01;54;02;00964;0008;1,75;2;2; ;2;2; ; ; ; ; ; ; ;1; ; ;4;39,6732295497223
23015402009640009;23;01;54;02;00964;0009;2;2;2; ;2;2; ; ; ; ; ; ; ;1; ; ;4;35,9840840385356
23015402009640010;23;01;54;02;00964;0010;2;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;10,9301516553312
23015402009640011;23;01;54;02;00964;0011;7;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;41,2213242972488
23015402009640012;23;01;54;02;00964;0012;31,98;4;4; ;1;1; ;1;1; ;2;2; ;1; ; ;4;17,412783300665
23015402009640013;23;01;54;02;00964;0013;5;4;4; ;1;1; ; ; ; ;3;3; ;1; ; ;4;11,1664482173928
23015402009760001;23;01;54;02;00976;0001;6;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;25,5697152381539
23015402010150001;23;01;54;02;01015;0001;60;5;5; ;1;1; ;1;1; ;3;3; ;1; ; ;4;20,1624313750058
23015402010150002;23;01;54;02;01015;0002;1,6;2;2; ;1;1; ;1;1; ; ; ; ;1; ; ;4;29,1860613293257
23015402010150003;23;01;54;02;01015;0003;2,5;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;43,0854656559761
23015402010150004;23;01;54;02;01015;0004;44;5;5; ;1;1; ;2;2; ;2;2; ;1; ; ;4;5,2384574487152
23015403000360001;23;01;54;03;00036;0001;38;3;3; ;1;1; ; ; ; ;2;2; ;1; ; ;4;1,76621035742498
23015403000360002;23;01;54;03;00036;0002;3,52;2;1;1;1; ;1; ; ; ;1;1; ;1; ; ;4;11,6468181950423
23015403000360003;23;01;54;03;00036;0003;10;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;13,1559615215321
23015403000360004;23;01;54;03;00036;0004;7;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;25,2453567258792
23015403000360005;23;01;54;03;00036;0005;5,02;2;2; ;2;2; ; ; ; ; ; ; ;1; ; ;4;25,2037470481921
23015403000360006;23;01;54;03;00036;0006;4;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;7,46738427677112
23015403000360007;23;01;54;03;00036;0007;3,5;1; ;1;1; ;1; ; ; ; ; ; ;1; ; ;4;10,637097104036
23015403000360009;23;01;54;03;00036;0009;3,5;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;28,9984840928595
23015403000360010;23;01;54;03;00036;0010;10;3;2;1;1;1; ; ; ; ;2;1;1;1; ; ;4;20,2785642493314
23015403000360011;23;01;54;03;00036;0011;3;2;2; ;1;1; ; ; ; ;1;1; ;1; ; ;4;22,5534539175644
23015403000360012;23;01;54;03;00036;0012;3,5;4;4; ;1;1; ;1;1; ;2;2; ;1; ; ;4;3,85554531792444
23015403000360014;23;01;54;03;00036;0014;,75;2;2; ;1;1; ; ; ; ;1;1; ;1; ; ;4;19,6584860624553
23015403000360015;23;01;54;03;00036;0015;1;3;1;2;3;1;2; ; ; ; ; ; ;1; ; ;4;17,4137883163204
23015403000360016;23;01;54;03;00036;0016;3;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;21,7596276024484
23015403000360017;23;01;54;03;00036;0017;7;3;3; ;3;3; ; ; ; ; ; ; ;1; ; ;4;10,4699508149618
23015403000360022;23;01;54;03;00036;0022;13;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;19,8074930649044
23015403000360023;23;01;54;03;00036;0023;11;4;3;1;2;1;1; ; ; ;2;2; ;1; ; ;4;12,2580098595144
23015403000360025;23;01;54;03;00036;0025;3;2;2; ;2;2; ; ; ; ; ; ; ;1; ; ;4;16,3775276379798
23015403000360026;23;01;54;03;00036;0026;2,5;4;3;1;4;3;1; ; ; ; ; ; ;1; ; ;4;16,8763373572083
23015403000360027;23;01;54;03;00036;0027;4;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;3,75211729414206
23015403000360028;23;01;54;03;00036;0028;,5;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;25,040225726588
23015403000360029;23;01;54;03;00036;0029;,75;2;1;1;1; ;1; ; ; ;1;1; ;1; ; ;4;26,0403373052313
23015403000360030;23;01;54;03;00036;0030;,75;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;10,3986671529832
23015403000360031;23;01;54;03;00036;0031;4,77;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;18,6386950779959
23015403000360032;23;01;54;03;00036;0032;,75;2;2; ;1;1; ; ; ; ;1;1; ;1; ; ;4;26,520301908629
23015403000360033;23;01;54;03;00036;0033;,5;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;24,5267832102124
23015403000360034;23;01;54;03;00036;0034;,75;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;29,8195722101415
23015403000360035;23;01;54;03;00036;0035;1,5;2;2; ;1;1; ;1;1; ; ; ; ;1; ; ;4;18,1022016845923
23015403000360036;23;01;54;03;00036;0036;1;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;14,7351488685066
23015403000360037;23;01;54;03;00036;0037;,5;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;30,0950525161564
23015403000360038;23;01;54;03;00036;0038;15;2;2; ;1;1; ; ; ; ;1;1; ;1; ; ;4;17,1160245052827
23015403000360039;23;01;54;03;00036;0039;49;4;3;1;4;3;1; ; ; ; ; ; ;1; ; ;4;23,8915570166883
23015403000360040;23;01;54;03;00036;0040;49;3;3; ;3;3; ; ; ; ; ; ; ;1; ; ;4;13,4901104614613
23015403000360041;23;01;54;03;00036;0041;3;2;2; ;1;1; ; ; ; ;1;1; ;1; ; ;4;22,5925486892125
23015403000380001;23;01;54;03;00038;0001;2;2;2; ;2;2; ; ; ; ; ; ; ;1; ; ;4;48,4704230599266
23015403000380002;23;01;54;03;00038;0002;,5;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;50,8145813098149
23015403000380003;23;01;54;03;00038;0003;4;4;4; ;2;2; ;1;1; ;1;1; ;1; ; ;4;28,4428721238811
23015403000380004;23;01;54;03;00038;0004;,03;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;45,4655319315332
23015403000380005;23;01;54;03;00038;0005;2;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;22,7899201642729
23015403000380006;23;01;54;03;00038;0006;,02;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;98,2548822226301
23015403000380007;23;01;54;03;00038;0007;2;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;37,6201767055494
23015403000380008;23;01;54;03;00038;0008;4,9;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;17,5163937686296
23015403000380010;23;01;54;03;00038;0010;,05;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;31,914184631975
23015403000380011;23;01;54;03;00038;0011;3,5;3;2;1;2;1;1; ; ; ;1;1; ;1; ; ;4;36,5949840506661
23015403000380012;23;01;54;03;00038;0012;14,5;6;4;2;1;1; ; ; ; ;5;3;2;1; ; ;4;19,7562169323999
23015403000380013;23;01;54;03;00038;0013;3;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;46,522500456736
23015403000380014;23;01;54;03;00038;0014;24;5;4;1;2;1;1; ; ; ;3;3; ;1; ; ;4;13,4118328719703
23015403000380015;23;01;54;03;00038;0015;5,5;4;3;1;4;3;1; ; ; ; ; ; ;1; ; ;4;52,8846373292572
23015403000380016;23;01;54;03;00038;0016;,01;1; ;1;1; ;1; ; ; ; ; ; ;1; ; ;4;194,286734212067
23015403000380018;23;01;54;03;00038;0018;7;4;4; ;2;2; ; ; ; ;2;2; ;1; ; ;4;22,3046154672117
23015403000380022;23;01;54;03;00038;0022;40;8;8; ;1;1; ;2;2; ;5;5; ;1; ; ;4;17,9109003636363
23015460000990097;23;01;54;60;00099;0097;100;4;4; ;1;1; ;3;3; ; ; ; ;1; ; ;4;1
23015461000992552;23;01;54;61;00099;2552;200;9;9; ;1;1; ;5;5; ;3;3; ;1; ; ;4;1
23015461000992691;23;01;54;61;00099;2691;302,5;13;13; ;1;1; ;12;12; ; ; ; ;1; ; ;4;1
23015461000992754;23;01;54;61;00099;2754;88;3;3; ;1;1; ;2;2; ; ; ; ;1; ; ;4;1
23015461000992771;23;01;54;61;00099;2771;82;4;3;1;1; ;1;1;1; ;2;2; ;1; ; ;4;1
23015461000992912;23;01;54;61;00099;2912;119;22;22; ;1;1; ; ; ; ;21;21; ;1; ; ;4;1
23015461000992942;23;01;54;61;00099;2942;155;7;7; ;3;3; ;1;1; ;3;3; ;1; ; ;4;1
23015461000993072;23;01;54;61;00099;3072;80;6;6; ;1;1; ;5;5; ; ; ; ;1; ; ;4;1
23015461000993117;23;01;54;61;00099;3117;142;2;2; ;1;1; ;1;1; ; ; ; ;1; ; ;4;1
23015461000993143;23;01;54;61;00099;3143;132,35;3;3; ;1;1; ;1;1; ;1;1; ;1; ; ;4;1
23015464000991480;23;01;54;64;00099;1480;33;5;5; ;1;1; ;4;4; ; ; ; ;1; ; ;4;1
23015501001360001;23;01;55;01;00136;0001;8;5;3;2;2;1;1;2;1;1;1;1; ;1; ; ;4;1,25562393968505
23015501001360002;23;01;55;01;00136;0002;8,25;3;3; ;1;1; ; ; ; ;2;2; ;1; ; ;4;24,2593986016335
23015501001360003;23;01;55;01;00136;0003;11;2;2; ;1;1; ;1;1; ; ; ; ;1; ; ;4;18,0300014876137
23015501001360004;23;01;55;01;00136;0004;4;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;41,9788449594876
23015501001510001;23;01;55;01;00151;0001;7;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;31,5823084794681
23015501001510002;23;01;55;01;00151;0002;6;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;27,1621648311594
23015501001510003;23;01;55;01;00151;0003;2,75;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;1,53828506115079
23015501001510004;23;01;55;01;00151;0004;5,75;4;4; ;3;3; ; ; ; ;1;1; ;1; ; ;4;34,515115029776
23015501002010001;23;01;55;01;00201;0001;2;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;24,9870085396722
23015501002010002;23;01;55;01;00201;0002;2;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;57,8989298130701
23015501002010003;23;01;55;01;00201;0003;4;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;31,2063858638366
23015501002010004;23;01;55;01;00201;0004;1,5;3;2;1;3;2;1; ; ; ; ; ; ;1; ; ;4;38,2275582935339
23015501002010005;23;01;55;01;00201;0005;9;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;6,52911223156116
23015501002010006;23;01;55;01;00201;0006;10;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;11,2325665745025
23015501003030001;23;01;55;01;00303;0001;3;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;21,1397354802292
23015501003030002;23;01;55;01;00303;0002;9;4;4; ;1;1; ;1;1; ;2;2; ;1; ; ;4;19,8173595124103
23015501003030003;23;01;55;01;00303;0003;20;4;4; ;1;1; ; ; ; ;3;3; ;1; ; ;4;8,92879404812395
23015501003030004;23;01;55;01;00303;0004;2;2;1;1;1; ;1; ; ; ;1;1; ;1; ; ;4;21,6852850342517
23015501003030005;23;01;55;01;00303;0005;20;2;2; ;1;1; ; ; ; ;1;1; ;1; ; ;4;6,41546598337545
23015501003070001;23;01;55;01;00307;0001;2;2;2; ;1;1; ; ; ; ;1;1; ;1; ; ;4;102,078894857428
23015501003070002;23;01;55;01;00307;0002;11,5;3;3; ;1;1; ; ; ; ;2;2; ;1; ; ;4;4,27469616959137
23015501003070003;23;01;55;01;00307;0003;4;2;2; ;1;1; ; ; ; ;1;1; ;1; ; ;4;3,48633941996665
23015501003070004;23;01;55;01;00307;0004;6;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;14,2341148469463
23015501003070005;23;01;55;01;00307;0005;4;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;30,300963315823
23015501003070006;23;01;55;01;00307;0006;4;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;28,8395519364353
23015501003070007;23;01;55;01;00307;0007;11;2;2; ;1;1; ; ; ; ;1;1; ;1; ; ;4;,968453415871138
23015501004750001;23;01;55;01;00475;0001;6;2;2; ;2;2; ; ; ; ; ; ; ;1; ; ;4;8,78835963290502
23015501004750002;23;01;55;01;00475;0002;2;2;1;1;1; ;1;1;1; ; ; ; ;1; ; ;4;14,3249994326795
23015501004750003;23;01;55;01;00475;0003;11;7;7; ;1;1; ;1;1; ;5;5; ;1; ; ;4;19,0226657898549
23015501004750004;23;01;55;01;00475;0004;13;6;6; ;1;1; ; ; ; ;5;5; ;1; ; ;4;23,015070745384
23015501005370001;23;01;55;01;00537;0001;243;8;8; ;1;1; ;2;2; ;5;5; ;1; ; ;4;2,30955023813609
23015501006110001;23;01;55;01;00611;0001;1;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;67,4047661700284
23015501006110002;23;01;55;01;00611;0002;5,5;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;6,78221695740391
23015501006110003;23;01;55;01;00611;0003;11,25;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;41,7485019698811
23015501006300001;23;01;55;01;00630;0001;8,5;3;2;1;1;1; ;2;1;1; ; ; ;1; ; ;4;4,19442211300584
23015501006300002;23;01;55;01;00630;0002;1,5;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;21,6255515573278
23015501006300003;23;01;55;01;00630;0003;9,5;3;2;1;1; ;1; ; ; ;2;2; ;1; ; ;4;11,6822224134977
23015501006300004;23;01;55;01;00630;0004;2,2;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;52,6142090852358
23015501006300005;23;01;55;01;00630;0005;2;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;43,3688532868315
23015501006300006;23;01;55;01;00630;0006;2;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;29,8215684801257
23015501006300007;23;01;55;01;00630;0007;4;4;3;1;2;1;1; ; ; ;2;2; ;1; ; ;4;39,6694398159086
23015501006570001;23;01;55;01;00657;0001;230;2;2; ;1;1; ;1;1; ; ; ; ;1; ; ;4;0
23015501007980001;23;01;55;01;00798;0001;1,5;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;31,9534922312613
23015501007980002;23;01;55;01;00798;0002;3,5;2;2; ;1;1; ; ; ; ;1;1; ;1; ; ;4;13,963605166201
23015501007980003;23;01;55;01;00798;0003;25;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;13,9555788736057
23015501007980004;23;01;55;01;00798;0004;5,5;4;3;1;2;1;1; ; ; ;2;2; ;1; ; ;4;28,0344659528814
23015501008210001;23;01;55;01;00821;0001;540;41;38;3;2;1;1;29;27;2;10;10; ;1; ; ;4;1,09865723026912
23015501008230001;23;01;55;01;00823;0001;501,01;41;38;3;2;1;1;29;27;2;10;10; ;1; ; ;4;1,19734514482687
23015501008350001;23;01;55;01;00835;0001;7;3;2;1;1; ;1; ; ; ;2;2; ;1; ; ;4;16,7010869470999
