Identificador;ual_prov;ual_cant;ual_parr;ual_estr;ual_segm;al_ncues;cg_vive_predio_pr;cg_terredensm;cg_dista_pre_viv;cg_k100;cg_k101;cg_se_define;cg_k102;cg_segsoccam;cg_accesocomp;cg_accesointer;cg_superficie;cg_unidadmedida;grupo1;edad_rango
07145103006538888;07;14;51;03;00653;8888;1;1; ;1;99;6;7;2;2;2;97,05;1;8;6
07145103006539999;07;14;51;03;00653;9999;1;1; ;1;99;6;7;2;2;2;,35;1;1;6
07145155000994010;07;14;51;55;00099;4010;1;1; ;1;78;4;1;2;2;2;22,15;1;7;4
07145201121700001;07;14;52;01;12170;0001;2; ;99;1;50;4;2;2;2;2;60;1;8;3
07145201121709999;07;14;52;01;12170;9999;1;1; ;1;99;6;7;2;2;2;,08;1;1;6
07145262000990486;07;14;52;62;00099;0486;1;1; ;1;99;4;2;2;2;1;,25;1;1;6
08015002019550001;08;01;50;02;01955;0001;2; ;343;1;38;4;3;2;1;1;378;1;10;2
08015002019559999;08;01;50;02;01955;9999;1;1; ;1;99;6;7;2;2;2;,15;1;1;6
08015002022410001;08;01;50;02;02241;0001;2; ;343;1;38;4;3;2;1;1;378;1;10;2
08015002023840001;08;01;50;02;02384;0001;2; ;343;1;38;4;3;2;1;1;170;1;9;2
08015002023849999;08;01;50;02;02384;9999;1;1; ;1;99;6;7;2;2;2;,5;1;1;6
08015061000992644;08;01;50;61;00099;2644;2; ;15;1;82;4;3;2;1;1;250;1;10;5
08015061000992941;08;01;50;61;00099;2941;1;1; ;1;70;4;3;2;1;1;120;1;9;4
08015202017800001;08;01;52;02;01780;0001;2; ;8;1;60;4;3;1;1;1;70;1;8;3
08015202017910001;08;01;52;02;01791;0001;2; ;8;2;53;2;2;2;1;1;50;1;8;3
08015202022230001;08;01;52;02;02223;0001;1;1; ;1;99;6;7;2;2;2;2,5;1;3;6
08015202022230002;08;01;52;02;02223;0002;2; ;3;1;40;2;1;2;2;2;1,5;1;2;2
08015202022230003;08;01;52;02;02223;0003;1;1; ;1;55;4;1;2;2;2;8,1;1;5;3
08015202022230004;08;01;52;02;02223;0004;2; ;99;2;43;4;3;2;1;1;30;1;7;3
08015202022230005;08;01;52;02;02223;0005;1;2;,01;1;55;4;1;1;1;2;15;1;6;3
08015202022230006;08;01;52;02;02223;0006;2; ;2;1;62;2;1;2;2;2;30;1;7;4
08015202022230007;08;01;52;02;02223;0007;1;1; ;2;62;4;2;2;2;2;50;1;8;4
08015202022239999;08;01;52;02;02223;9999;1;1; ;1;99;6;7;2;2;2;1;1;2;6
08015254000994108;08;01;52;54;00099;4108;1;1; ;1;82;2;1;1;2;2;5;1;5;5
08015261000992674;08;01;52;61;00099;2674;1;1; ;2;49;4;2;2;1;2;367;1;10;3
08015302080550001;08;01;53;02;08055;0001;2; ;10;1;49;4;2;2;1;1;119000,17;1;10;3
08015302080559999;08;01;53;02;08055;9999;1;1; ;1;99;6;7;2;2;2;,21;1;1;6
08015302083980001;08;01;53;02;08398;0001;2; ;8;1;58;4;2;2;2;2;6;1;5;3
08015302083980002;08;01;53;02;08398;0002;2; ;2;1;82;4;2;2;2;2;17;1;6;5
08015302083980003;08;01;53;02;08398;0003;2; ;1;1;56;4;7;1;2;1;36,1;1;7;3
08015302083980004;08;01;53;02;08398;0004;2; ;6;2;88;4;7;2;2;2;36;1;7;5
08015302083980005;08;01;53;02;08398;0005;1;1; ;1;51;4;1;2;2;2;9,03;1;5;3
08015302083989999;08;01;53;02;08398;9999;1;1; ;1;99;6;7;2;2;2;3,75;1;4;6
08015302091300001;08;01;53;02;09130;0001;2; ;53;1;52;4;1;2;1;1;160;1;9;3
08015302092430001;08;01;53;02;09243;0001;2; ;145;1;72;4;2;2;1;1;160;1;9;4
08015302092430002;08;01;53;02;09243;0002;2; ;,1;1;50;4;1;2;2;2;15;1;6;3
08015302092430003;08;01;53;02;09243;0003;1;1; ;1;57;4;1;2;2;2;15;1;6;3
08015302092430004;08;01;53;02;09243;0004;2; ;4;1;64;4;1;2;2;2;30;1;7;4
08015402043570001;08;01;54;02;04357;0001;2; ;,01;1;42;4;1;2;2;2;105,99;1;9;3
08015402046770001;08;01;54;02;04677;0001;2; ;,01;1;42;4;1;2;2;2;106;1;9;3
08015402050220001;08;01;54;02;05022;0001;2; ;4;1;50;3;1;2;2;2;20;1;7;3
08015402050220002;08;01;54;02;05022;0002;1;1; ;1;35;3;1;2;2;2;20;1;7;2
08015402050220003;08;01;54;02;05022;0003;1;2;,5;1;56;3;1;2;2;2;30;1;7;3
08015402050220004;08;01;54;02;05022;0004;2; ;99;2;36;4;2;2;1;1;12;1;6;2
08015402050220005;08;01;54;02;05022;0005;2; ;1;1;35;4;1;2;2;2;10,5;1;6;2
08015402050229999;08;01;54;02;05022;9999;1;1; ;1;99;6;7;2;2;2;,26;1;1;6
08015402057190001;08;01;54;02;05719;0001;2; ;30;1;24;4;3;2;1;1;1164;1;10;2
08015402057210001;08;01;54;02;05721;0001;2; ;30;1;24;4;3;2;1;1;1164;1;10;2
08015402057210002;08;01;54;02;05721;0002;2; ;40;1;78;2;3;2;1;1;20;1;7;4
08015402060400001;08;01;54;02;06040;0001;2; ;30;1;24;4;3;2;1;1;1164;1;10;2
08015402061560001;08;01;54;02;06156;0001;1;2;1;2;48;2;1;2;2;2;70;1;8;3
08015402061560002;08;01;54;02;06156;0002;2; ;20;1;45;3;1;2;2;2;9;1;5;3
08015402061560003;08;01;54;02;06156;0003;1;2;,5;1;80;2;2;2;2;2;35;1;7;4
08015402061560004;08;01;54;02;06156;0004;1;2;,5;1;53;3;1;2;2;2;52;1;8;3
08015402063400001;08;01;54;02;06340;0001;2; ;30;1;24;4;3;2;1;1;564;1;10;2
08015402063409999;08;01;54;02;06340;9999;1;1; ;1;99;6;7;2;2;2;1,7;1;2;6
08015402063410001;08;01;54;02;06341;0001;2; ;30;1;24;4;3;2;1;1;564,5;1;10;2
08015402063419999;08;01;54;02;06341;9999;1;1; ;1;99;6;7;2;2;2;7,5;1;5;6
08015402064400001;08;01;54;02;06440;0001;2; ;160;1;75;3;2;2;2;2;300;1;10;4
08015402064409999;08;01;54;02;06440;9999;1;1; ;1;99;6;7;2;2;2;,66;1;1;6
08015402067420001;08;01;54;02;06742;0001;2; ;56;1;48;4;3;2;1;1;116;1;9;3
08015402067420002;08;01;54;02;06742;0002;2; ;1;1;74;4;1;2;2;2;28;1;7;4
08015402070470001;08;01;54;02;07047;0001;2; ;3;1;49;4;1;2;2;2;210,1;1;10;3
08015402070470002;08;01;54;02;07047;0002;2; ;20;1;62;4;1;2;2;2;18;1;6;4
08015402070470003;08;01;54;02;07047;0003;2; ;1;1;74;4;1;2;2;2;40;1;7;4
08015402070479999;08;01;54;02;07047;9999;1;1; ;1;99;6;7;2;2;2;,45;1;1;6
08015402073310001;08;01;54;02;07331;0001;1;2;,02;1;56;3;1;1;2;2;55;1;8;3
08015402073310002;08;01;54;02;07331;0002;1;2;2;1;54;3;1;2;2;2;64;1;8;3
08015402073319999;08;01;54;02;07331;9999;1;1; ;1;99;6;7;2;2;2;,12;1;1;6
08015402080330001;08;01;54;02;08033;0001;2; ;50;1;95;4;7;2;2;2;55;1;8;5
08015402080330002;08;01;54;02;08033;0002;2; ;50;1;30;4;3;2;1;1;2;1;3;2
08015402080339999;08;01;54;02;08033;9999;1;1; ;1;99;6;7;2;2;2;1,69;1;2;6
08015461000992511;08;01;54;61;00099;2511;1;1; ;1;33;4;3;2;1;1;50;1;8;2
08015462000990382;08;01;54;62;00099;0382;2; ;60;1;50;4;3;2;1;1;3;1;4;3
08015902073560001;08;01;59;02;07356;0001;2; ;,1;1;67;4;3;1;1;1;62;1;8;4
08015902073560002;08;01;59;02;07356;0002;2; ;,1;1;40;4;5;2;2;2;30,65;1;7;2
08015902073560003;08;01;59;02;07356;0003;1;1; ;1;33;4;2;2;2;2;55;1;8;2
08015902073569999;08;01;59;02;07356;9999;1;1; ;1;99;6;7;2;2;2;1,5;1;2;6
08015902077600001;08;01;59;02;07760;0001;2; ;,5;1;79;4;7;1;2;2;7,5;1;5;4
08015902077600002;08;01;59;02;07760;0002;1;1; ;1;30;3;1;2;2;2;70,6;1;8;2
08015902077600003;08;01;59;02;07760;0003;2; ;,5;1;69;4;1;2;2;2;35;1;7;4
08015902077609999;08;01;59;02;07760;9999;1;1; ;1;99;6;7;2;2;2;1,6;1;2;6
08015902078810001;08;01;59;02;07881;0001;1;2;,1;1;58;4;1;2;1;1;,25;1;1;3
08015902078810002;08;01;59;02;07881;0002;1;1; ;1;66;3;2;2;2;2;7,32;1;5;4
08015902078810003;08;01;59;02;07881;0003;2; ;,1;2;70;4;3;2;1;1;2,75;1;3;4
08015902078810004;08;01;59;02;07881;0004;2; ;50;1;75;4;1;2;1;1;49,54;1;7;4
08015902078810005;08;01;59;02;07881;0005;2; ;40;2;50;4;3;1;1;1;1,85;1;2;3
08015902078810006;08;01;59;02;07881;0006;2; ;40;1;66;4;7;2;1;1;38,55;1;7;4
08015902078810007;08;01;59;02;07881;0007;2; ;200;1;27;5;3;2;1;1;2,02;1;3;2
08015902078810008;08;01;59;02;07881;0008;2; ;5;1;45;4;1;2;1;1;1,5;1;2;3
08015902078810009;08;01;59;02;07881;0009;1;2;,1;2;42;4;2;2;1;1;2;1;3;3
08015902078810010;08;01;59;02;07881;0010;2; ;20;1;48;4;3;2;1;1;1,25;1;2;3
08015902078819999;08;01;59;02;07881;9999;1;1; ;1;99;6;7;2;2;2;,75;1;1;6
08015902087020001;08;01;59;02;08702;0001;1;1; ;1;45;4;2;2;2;2;30;1;7;3
08015902087020002;08;01;59;02;08702;0002;1;1; ;1;28;4;1;2;2;2;44,9;1;7;2
08015902087020003;08;01;59;02;08702;0003;1;2;,1;1;40;4;1;2;2;2;4;1;4;2
08015902087020004;08;01;59;02;08702;0004;1;2;,1;2;60;4;7;2;2;2;4;1;4;3
08015902087980001;08;01;59;02;08798;0001;2; ;,3;1;28;4;2;2;2;2;67,8;1;8;2
08015902087980002;08;01;59;02;08798;0002;2; ;,5;2;47;4;1;2;2;2;19,95;1;6;3
08015902087980003;08;01;59;02;08798;0003;2; ;2;1;68;4;1;1;2;2;42;1;7;4
08015902087980004;08;01;59;02;08798;0004;2; ;,5;1;35;4;1;2;2;2;9,5;1;5;2
08015961000993174;08;01;59;61;00099;3174;1;1; ;1;67;3;3;2;2;2;72,5;1;8;4
08016302033000001;08;01;63;02;03300;0001;1;1; ;1;59;3;2;2;1;1;12;1;6;3
08016302033000002;08;01;63;02;03300;0002;2; ;,5;1;66;3;1;2;2;2;56,05;1;8;4
08016302033000003;08;01;63;02;03300;0003;1;1; ;2;32;3;2;2;1;1;1;1;2;2
08016302033000004;08;01;63;02;03300;0004;2; ;1;1;48;4;3;2;1;1;13,5;1;6;3
08016302033000005;08;01;63;02;03300;0005;1;1; ;2;59;1;7;2;2;2;3;1;4;3
08016302033000006;08;01;63;02;03300;0006;2; ;15;1;65;4;3;2;1;1;13;1;6;4
08016302033009999;08;01;63;02;03300;9999;1;1; ;1;99;6;7;2;2;2;2,5;1;3;6
08016302037990001;08;01;63;02;03799;0001;2; ;4;1;47;4;3;2;1;1;146;1;9;3
08016302037990002;08;01;63;02;03799;0002;2; ;,5;1;33;4;2;2;2;2;30;1;7;2
08016302037990003;08;01;63;02;03799;0003;1;1; ;1;41;3;2;1;2;2;10;1;6;3
08016302037990004;08;01;63;02;03799;0004;1;1; ;1;44;5;1;2;2;2;28,6;1;7;3
08016302037999999;08;01;63;02;03799;9999;1;1; ;1;99;6;7;2;2;2;1,18;1;2;6
08016302041750001;08;01;63;02;04175;0001;2; ;,5;1;62;3;1;1;2;2;85;1;8;4
08016302041750002;08;01;63;02;04175;0002;2; ;30;2;46;2;3;2;1;1;16,5;1;6;3
08016302041759999;08;01;63;02;04175;9999;1;1; ;1;99;6;7;2;2;2;,36;1;1;6
08016302050430001;08;01;63;02;05043;0001;2; ;1;1;50;4;1;1;2;2;38;1;7;3
08016302050430002;08;01;63;02;05043;0002;2; ;7;1;46;4;1;2;2;2;7;1;5;3
08016302050430003;08;01;63;02;05043;0003;2; ;6;2;42;4;1;2;2;2;7;1;5;3
08016302050430004;08;01;63;02;05043;0004;2; ;1;1;65;4;1;2;2;1;27;1;7;4
08016302053890001;08;01;63;02;05389;0001;2; ;30;1;41;3;3;2;1;1;37;1;7;3
08016302053890002;08;01;63;02;05389;0002;1;2;25;1;62;3;3;2;1;1;24;1;7;4
08016302053890003;08;01;63;02;05389;0003;2; ;,2;1;77;3;3;2;1;1;33,04;1;7;4
08016302055310001;08;01;63;02;05531;0001;2; ;30;1;41;3;3;2;1;1;40;1;7;3
08016302055310002;08;01;63;02;05531;0002;2; ;,25;1;65;4;2;2;2;2;50;1;8;4
08016302055310003;08;01;63;02;05531;0003;2; ;30;1;30;4;3;2;1;1;50;1;8;2
08016302060620001;08;01;63;02;06062;0001;2; ;,5;1;72;3;1;1;2;2;13;1;6;4
08016302060620002;08;01;63;02;06062;0002;2; ;,5;1;65;2;7;2;2;2;113;1;9;4
08016302060620003;08;01;63;02;06062;0003;2; ;2;1;52;4;1;1;2;2;91;1;8;3
08016302060629999;08;01;63;02;06062;9999;1;1; ;1;99;6;7;2;2;2;2,5;1;3;6
08016354000992200;08;01;63;54;00099;2200;2; ;35;1;49;2;1;2;1;1;340;1;10;3
08016361000992371;08;01;63;61;00099;2371;2; ;10;1;71;4;3;2;1;1;1400;1;10;4
08016361000993178;08;01;63;61;00099;3178;2; ;15;1;54;4;3;2;1;1;300;1;10;3
08016362000990512;08;01;63;62;00099;0512;2; ;30;2;42;4;2;2;1;1;3;1;4;3
08016502041580001;08;01;65;02;04158;0001;1;2;1;1;48;4;1;2;2;2;23;1;7;3
08016502041580002;08;01;65;02;04158;0002;2; ;5;1;52;4;1;2;2;2;12,75;1;6;3
08016502041580003;08;01;65;02;04158;0003;2; ;2;1;59;4;1;2;2;2;7,5;1;5;3
08016502041580004;08;01;65;02;04158;0004;2; ;2;1;55;4;1;2;2;2;1,5;1;2;3
08016502041580005;08;01;65;02;04158;0005;2; ;1;1;72;4;2;2;1;1;27,5;1;7;4
08016502044750001;08;01;65;02;04475;0001;2; ;50;1;76;4;1;2;1;1;367;1;10;4
08016503008740001;08;01;65;03;00874;0001;1;1; ;1;81;2;7;1;1;2;15;1;6;5
08016503008740002;08;01;65;03;00874;0002;2; ;220;2;70;4;1;2;2;2;17,5;1;6;4
08016503008740003;08;01;65;03;00874;0003;2; ;2;1;39;2;1;2;2;2;14;1;6;2
08016503008740004;08;01;65;03;00874;0004;1;1; ;1;58;3;1;2;2;2;49,02;1;7;3
08016503008740005;08;01;65;03;00874;0005;2; ;7;1;50;2;1;2;2;2;14,5;1;6;3
08016503008740006;08;01;65;03;00874;0006;1;1; ;1;79;3;1;2;2;2;7;1;5;4
08016503008740007;08;01;65;03;00874;0007;2; ;2;2;71;6;1;1;2;2;23;1;7;4
08016503008740008;08;01;65;03;00874;0008;2; ;3;1;54;4;1;2;1;1;100;1;9;3
08016503008740009;08;01;65;03;00874;0009;2; ;20;1;70;4;1;2;1;1;31;1;7;4
08016503008749999;08;01;65;03;00874;9999;1;1; ;1;99;6;7;2;2;2;6,8;1;5;6
08016503009300001;08;01;65;03;00930;0001;2; ;3;1;39;4;3;2;1;1;8991,1;1;10;2
08016561000992474;08;01;65;61;00099;2474;1;2;30;1;31;4;3;2;1;1;98;1;8;2
08016561000992529;08;01;65;61;00099;2529;1;1; ;1;59;4;3;2;1;1;200;1;10;3
08016561000992961;08;01;65;61;00099;2961;1;2;10;1;72;5;2;2;1;1;200;1;10;4
08016561000992987;08;01;65;61;00099;2987;2; ;15;1;74;4;2;2;2;2;200;1;10;4
08016561000993255;08;01;65;61;00099;3255;2; ;99;1;57;2;7;2;2;2;225;1;10;3
08016561000993950;08;01;65;61;00099;3950;2; ;120;2;65;5;3;2;1;1;400;1;10;4
08016602017710001;08;01;66;02;01771;0001;2; ;3;1;65;2;1;2;2;1;48;1;7;4
08016603007330001;08;01;66;03;00733;0001;2; ;316;1;30;4;3;2;1;1;1200;1;10;2
08016603007330002;08;01;66;03;00733;0002;2; ;10;1;62;2;1;1;2;1;20;1;7;4
08016603007330003;08;01;66;03;00733;0003;1;2;,2;1;63;2;1;1;2;2;12;1;6;4
08016603007330004;08;01;66;03;00733;0004;1;1; ;1;80;3;2;1;2;2;50;1;8;4
08016603007339999;08;01;66;03;00733;9999;1;1; ;1;99;6;7;2;2;2;,25;1;1;6
08016802028590001;08;01;68;02;02859;0001;1;1; ;1;66;4;3;2;1;1;550;1;10;4
08016802030860001;08;01;68;02;03086;0001;2; ;3;2;88;4;2;2;1;1;140;1;9;5
08016802030869999;08;01;68;02;03086;9999;1;1; ;1;99;6;7;2;2;2;,5;1;1;6
08016862000990474;08;01;68;62;00099;0474;2; ;167;1;77;5;3;2;2;2;960;1;10;4
08016864000991686;08;01;68;64;00099;1686;2; ;23;1;88;4;3;2;2;2;2;1;3;5
08016864000991687;08;01;68;64;00099;1687;2; ;150;1;55;5;3;2;1;1;4;1;4;3
08025061000992384;08;02;50;61;00099;2384;2; ;70;1;43;4;2;2;1;1;430;1;10;3
08025061000992982;08;02;50;61;00099;2982;1;1; ;1;99;6;7;2;2;2;269;1;10;6
08025102024600001;08;02;51;02;02460;0001;1;1; ;1;49;2;1;2;2;2;106;1;9;3
08025103004690001;08;02;51;03;00469;0001;1;1; ;1;63;5;1;1;2;2;31;1;7;4
08025103004690002;08;02;51;03;00469;0002;1;1; ;1;27;4;1;2;2;2;147;1;9;2
08025103004690003;08;02;51;03;00469;0003;2; ;300;2;50;3;1;2;2;2;2;1;3;3
08025103004690004;08;02;51;03;00469;0004;1;1; ;1;70;3;1;2;2;2;5;1;5;4
08025103004690005;08;02;51;03;00469;0005;1;1; ;1;58;3;1;2;2;2;10,5;1;6;3
08025103004690006;08;02;51;03;00469;0006;1;1; ;1;53;4;2;2;2;2;7;1;5;3
08025103004690007;08;02;51;03;00469;0007;1;1; ;1;39;4;1;2;2;2;6;1;5;2
08025103004690008;08;02;51;03;00469;0008;1;1; ;1;47;4;2;2;2;2;10;1;6;3
08025103004690009;08;02;51;03;00469;0009;2; ;280;2;45;4;1;2;2;2;10;1;6;3
08025103004690010;08;02;51;03;00469;0010;2; ;4;1;55;4;1;2;2;2;12;1;6;3
08025103004690011;08;02;51;03;00469;0011;2; ;20;1;48;4;1;2;2;2;20;1;7;3
08025103004699999;08;02;51;03;00469;9999;1;1; ;1;99;6;7;2;2;2;,44;1;1;6
08025104001250001;08;02;51;04;00125;0001;1;1; ;1;56;4;7;2;2;1;200;1;10;3
08025104001250002;08;02;51;04;00125;0002;1;1; ;1;68;4;1;1;2;2;10;1;6;4
08025104001250003;08;02;51;04;00125;0003;1;1; ;1;57;4;1;1;2;2;73;1;8;3
08025104001250004;08;02;51;04;00125;0004;1;1; ;1;55;4;1;1;2;2;17;1;6;3
08025104001250005;08;02;51;04;00125;0005;1;1; ;1;48;4;1;2;2;1;100;1;9;3
08025104001250006;08;02;51;04;00125;0006;1;1; ;2;50;2;1;2;2;2;5;1;5;3
08025104001250007;08;02;51;04;00125;0007;1;1; ;1;38;4;1;2;2;1;5;1;5;2
08025104001250008;08;02;51;04;00125;0008;1;1; ;1;63;2;1;1;2;2;5;1;5;4
08025104001250009;08;02;51;04;00125;0009;1;1; ;2;40;2;1;2;2;2;16,75;1;6;2
08025104001250010;08;02;51;04;00125;0010;1;1; ;1;56;2;1;2;2;2;8;1;5;3
08025104001250011;08;02;51;04;00125;0011;2; ;4;1;35;2;1;2;2;2;4,5;1;4;2
08025104001250012;08;02;51;04;00125;0012;2; ;7;1;46;2;1;1;2;2;18;1;6;3
08025104001250013;08;02;51;04;00125;0013;1;1; ;1;55;4;1;2;2;2;4;1;4;3
08025104001250014;08;02;51;04;00125;0014;1;1; ;2;58;4;1;2;2;2;4,25;1;4;3
08025104001250015;08;02;51;04;00125;0015;1;1; ;1;22;4;1;2;2;2;4,01;1;4;2
08025104001250016;08;02;51;04;00125;0016;1;1; ;1;40;4;1;2;2;2;14;1;6;2
08025104001250017;08;02;51;04;00125;0017;1;1; ;2;49;4;1;2;2;2;15;1;6;3
08025104001250018;08;02;51;04;00125;0018;1;1; ;2;47;4;1;2;2;2;15;1;6;3
08025104001250019;08;02;51;04;00125;0019;1;1; ;1;42;4;1;2;2;2;36;1;7;3
08025104001250020;08;02;51;04;00125;0020;2; ;10;1;45;4;2;2;1;1;23;1;7;3
08025104001250021;08;02;51;04;00125;0021;2; ;,1;1;58;4;2;2;2;2;3;1;4;3
08025104001259999;08;02;51;04;00125;9999;1;1; ;1;99;6;7;2;2;2;5;1;5;6
08025203008260001;08;02;52;03;00826;0001;1;2;,1;1;43;4;1;2;2;2;8499,6;1;10;3
08025204001890001;08;02;52;04;00189;0001;2; ;120;1;52;2;3;2;1;1;260961,46;1;10;3
08025204001899999;08;02;52;04;00189;9999;1;1; ;1;99;6;7;2;2;2;6;1;5;6
08025302023230001;08;02;53;02;02323;0001;1;1; ;1;42;2;2;2;1;1;1000;1;10;3
08025361000992296;08;02;53;61;00099;2296;2; ;270;1;77;4;3;2;1;1;1700;1;10;4
08025361000992496;08;02;53;61;00099;2496;2; ;85;1;55;4;1;2;1;1;250;1;10;3
08025361000992938;08;02;53;61;00099;2938;1;1; ;1;99;6;7;2;2;2;223;1;10;6
08025361000993082;08;02;53;61;00099;3082;2; ;8;1;48;3;1;2;2;2;22;1;7;3
08025361000993083;08;02;53;61;00099;3083;2; ;300;1;56;4;2;2;1;1;304;1;10;3
08025361000993281;08;02;53;61;00099;3281;1;1; ;1;99;6;7;2;2;2;233;1;10;6
08025402007590001;08;02;54;02;00759;0001;2; ;1;1;51;4;3;2;1;1;959;1;10;3
08025461000992297;08;02;54;61;00099;2297;1;1; ;1;82;4;1;2;2;2;550;1;10;5
08025461000992364;08;02;54;61;00099;2364;1;1; ;1;71;4;1;2;1;1;680;1;10;4
08025461000992402;08;02;54;61;00099;2402;2; ;900;1;54;4;3;2;1;1;934;1;10;3
08025461000992593;08;02;54;61;00099;2593;1;1; ;2;75;4;1;2;2;2;412;1;10;4
08025461000992988;08;02;54;61;00099;2988;2; ;360;1;70;2;3;1;2;2;200;1;10;4
08025462000990498;08;02;54;62;00099;0498;1;2;200;1;80;5;1;2;2;2;6;1;5;4
08025704000160001;08;02;57;04;00016;0001;2; ;1;1;41;2;4;2;2;2;56420;1;10;3
08025704000169999;08;02;57;04;00016;9999;1;1; ;1;99;6;7;2;2;2;17,5;1;6;6
08025802027850001;08;02;58;02;02785;0001;2; ;50;1;64;2;4;2;1;1;150;1;9;4
08025802036870001;08;02;58;02;03687;0001;2; ;130;1;60;4;3;2;1;1;1000;1;10;3
08025802037280001;08;02;58;02;03728;0001;2; ;10;1;81;3;1;2;2;2;80;1;8;5
08025802039750001;08;02;58;02;03975;0001;1;1; ;1;73;2;7;1;2;2;30;1;7;4
08025802039750002;08;02;58;02;03975;0002;1;1; ;1;55;2;1;2;2;2;4;1;4;3
08025802039750003;08;02;58;02;03975;0003;2; ;10;2;68;2;1;2;2;2;3;1;4;4
08025802039750004;08;02;58;02;03975;0004;1;1; ;1;40;2;1;1;2;2;8;1;5;2
08025802039750005;08;02;58;02;03975;0005;1;1; ;1;45;2;1;2;2;2;1,5;1;2;3
08025802039750006;08;02;58;02;03975;0006;1;1; ;1;41;4;1;2;2;1;6;1;5;3
08025802039750007;08;02;58;02;03975;0007;1;1; ;1;74;2;1;1;2;1;15;1;6;4
08025802039750008;08;02;58;02;03975;0008;2; ;100;2;68;2;1;2;2;2;6;1;5;4
08025802039750009;08;02;58;02;03975;0009;1;1; ;1;60;2;1;2;2;2;14;1;6;3
08025802039750010;08;02;58;02;03975;0010;1;1; ;1;50;2;1;2;2;2;3;1;4;3
08025802039750011;08;02;58;02;03975;0011;1;1; ;1;52;2;1;2;2;2;2;1;3;3
08025802039759999;08;02;58;02;03975;9999;1;1; ;1;99;6;7;2;2;2;4;1;4;6
08025802040060001;08;02;58;02;04006;0001;2; ;150;1;60;4;3;2;1;1;1000;1;10;3
08025802040060002;08;02;58;02;04006;0002;2; ;1,5;1;63;4;1;2;2;2;34;1;7;4
08025802052740001;08;02;58;02;05274;0001;1;2;140;1;60;4;3;2;1;1;1000;1;10;3
08025802052749999;08;02;58;02;05274;9999;1;1; ;1;99;6;7;2;2;2;,7;1;1;6
08025861000993282;08;02;58;61;00099;3282;2; ;120;1;64;2;3;2;1;1;130,5;1;9;4
08025901004740001;08;02;59;01;00474;0001;1;1; ;1;33;1;4;2;1;1;3123,2;1;10;2
08025901005510001;08;02;59;01;00551;0001;1;1; ;1;40;4;1;2;2;2;10;1;6;2
08025901005510002;08;02;59;01;00551;0002;1;1; ;1;48;4;1;2;2;2;8;1;5;3
08025902065100001;08;02;59;02;06510;0001;2; ;300;1;68;4;3;2;2;2;20000;1;10;4
08025902067990001;08;02;59;02;06799;0001;2; ;1;1;57;3;2;1;2;2;159;1;9;3
08025902067999999;08;02;59;02;06799;9999;1;1; ;1;99;6;7;2;2;2;,06;1;1;6
08025902068270001;08;02;59;02;06827;0001;2; ;2;1;45;2;1;2;2;2;10218;1;10;3
08025902071080001;08;02;59;02;07108;0001;1;2;100;1;42;2;2;2;2;2;10500;1;10;3
08025902071170001;08;02;59;02;07117;0001;2; ;5;1;42;2;1;2;2;2;10500;1;10;3
08025902071280001;08;02;59;02;07128;0001;2; ;5;1;45;2;1;2;2;2;10218;1;10;3
08025902074640001;08;02;59;02;07464;0001;2; ;300;1;68;4;3;2;1;1;1000;1;10;4
08025902074649999;08;02;59;02;07464;9999;1;1; ;1;99;6;7;2;2;2;,32;1;1;6
08025902076570001;08;02;59;02;07657;0001;1;2;10;1;42;2;2;2;2;2;10500;1;10;3
08025902076650001;08;02;59;02;07665;0001;1;2;10;1;42;2;2;2;2;2;10500;1;10;3
08025902077300001;08;02;59;02;07730;0001;2; ;180;1;99;4;3;2;1;1;1000;1;10;6
08025902082220001;08;02;59;02;08222;0001;2; ;300;1;68;4;3;2;2;2;20000;1;10;4
08025902084790001;08;02;59;02;08479;0001;2; ;300;1;68;4;3;2;2;2;20000;1;10;4
08025902084880001;08;02;59;02;08488;0001;1;2;10;1;38;2;2;2;2;2;790;1;10;2
08025902089790001;08;02;59;02;08979;0001;2; ;30;1;33;2;2;2;2;2;3200;1;10;2
08025902091900001;08;02;59;02;09190;0001;2; ;40;1;33;4;3;2;2;2;3123;1;10;2
08025902091909999;08;02;59;02;09190;9999;1;1; ;1;99;6;7;2;2;2;2,5;1;3;6
08025902095760001;08;02;59;02;09576;0001;1;1; ;1;51;1;1;2;2;1;3927;1;10;3
08025902095880001;08;02;59;02;09588;0001;1;2;4;1;51;1;2;2;2;2;3927;1;10;3
08025902095940001;08;02;59;02;09594;0001;2; ;8;1;45;1;1;2;2;1;101;1;9;3
08025902095949999;08;02;59;02;09594;9999;1;1; ;1;99;6;7;2;2;2;,15;1;1;6
08025902098920001;08;02;59;02;09892;0001;2; ;8;1;45;1;1;2;2;2;101;1;9;3
08025902098929999;08;02;59;02;09892;9999;1;1; ;1;99;6;7;2;2;2;,1;1;1;6
08025902099050001;08;02;59;02;09905;0001;2; ;20;1;65;1;1;1;2;2;100,04;1;9;4
08025902099059999;08;02;59;02;09905;9999;1;1; ;1;99;6;7;2;2;2;,25;1;1;6
08025902100390001;08;02;59;02;10039;0001;2; ;2;2;57;1;1;2;2;2;68;1;8;3
08025902100440001;08;02;59;02;10044;0001;2; ;8;1;45;1;1;2;2;2;101;1;9;3
08025902100449999;08;02;59;02;10044;9999;1;1; ;1;99;6;7;2;2;2;,02;1;1;6
