Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,ec19_actafec,ec19_dadinsu,ec19_dconmob,ec19_dtraterre,ec19_dofretrab,ec19_pveprfalt,ec19_pveprausc,ec19_accecred,ec19_recayamag,ec19_recayusgr,ec19_recayugc,ec19_recayugadm,ec19_recayugadp,ec19_recayuong,ec19_recayuotro,ec19_recayudesc,tratamiento_compra_insumos,tratamiento_ventas_transporte,tratamiento_ventas_demanda,eu_superficie_ha,eu_k1301,eu_k1302,eu_k1303,eu_k1304,eu_k1305,eu_k1306,eu_k1307,eu_k1308,eu_k1309,eu_k1310,eu_k1311,eu_k1312,eu_trs,eu_trc,eu_tro,eu_tn,fact_exp_fin_principales,cg_vive_predio_pr,cg_terredensm,cg_dista_pre_viv,cg_k100,cg_k101,cg_se_define,cg_k102,cg_segsoccam,cg_accesocomp,cg_accesointer,cg_superficie,cg_unidadmedida,grupo1,edad_rango,pa_arealm,pa_areempa,eq_earado,eq_semman,eq_emotoguadana,eq_ebmanual,eq_ebestaciona,eq_ecosgranfigr,cp_numt,cp_numl,rc_clacul,cp_k404,cp_k405,cp_k406,cp_distancia_1,cp_distancia_2,cp_k408,cp_k409,cp_k409ha,cp_k410,cp_k410ha,cp_k411,cp_k411ha,cp_k412,cp_k416,cp_k417,cp_k418,cp_k420,cp_afecta_prod,cp_k422,cp_k423,cp_k424,cp_k426,cp_venmernac,cp_venmerint,cp_rdproven1,cp_rdproven2,cp_rdproven3,cp_rdproven4,cp_rdproven5,cp_rdproven6,cp_fconvf,cp_fconvs,cp_seg_agri,cp_kits_agri,cp_riego,cp_superf_regada,cp_superf_regada_ha,cp_porc_surc,cp_porc_aspe,cp_porc_micr,cp_porc_gote,cp_porc_nebu,cp_porc_otro,cp_aferti,cp_forg,cp_cant1_fo,cp_umed1_fo,cp_cant2_fo,cp_umed2_fo,cp_cant3_fo,cp_umed3_fo,cp_fqui,cp_cantidad_npk_fq,cp_umed_npk_fq,cp_cantidad_nit_fq,cp_umed_nit_fq,cp_cantidad_fq,cp_umed_fq,cp_cantidad_pot_fq,cp_umed_pot_fq,cp_afito,cp_porg,cp_cantidad_po,cp_umed_po,cp_pqui,cp_cantidad_her_pq,cp_umed_her_pq,cp_color_her_pq,cp_cantidad_ins_pq,cp_umed_ins_pq,cp_color_ins_pq,cp_cantidad_fun_pq,cp_umed_fun_pq,cp_color_fun_pq,cp_cantidad_pq,cp_umed_pq,cp_color_pq,cp_trabocacont,cp_trabfami,cp_obsotroscp,cp_nclavr,cp_trs,cp_trc,cp_tro,cp_tn,cp_prod,ventas,cp_superdida,superdida,cp_sequia,cp_helada,cp_plagas,cp_enfermedades,cp_inundacion,cp_otra,cp_edad,edad1,edad2,edad3,cp_vcomún,cp_vmejorada,cp_vhibrinacio,cp_vhibrinterna,cp_sriego,cp_sufertilizantes,cp_sufitosanitario,nuevacondicion,fact_exp_fin_cultivo
9235002097750005,9,23,50,2,9775,5,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.5,5,5.0,,1.0,1.0,,,,,4.0,4.0,,,2.0,,4,51.7958920526261,1,1.0,,1,63,4,1,1,0,0,5.5,1,5,4,0.0,0.0,,,0.0,1.0,0.0,,1,1,411,1,,10.0,3.0,3.0,2.0,2.49,2.49,2.49,2.49,2.49,2.49,,75.0,35.0,100.0,6.0,2.0,75.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,113.0,2.0,,,,,,,1,0.0,,,1.0,2.5,5.0,4.0,,,,,,,,,,4.0,,,411,,2.0,,4,3.40909090909091,3.40909090909091,0.0,,,,,,,,10,,2.49,,,2.49,,,,2.49,2.49,1,55.3054800852612
12065101018860001,12,6,51,1,1886,1,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.6193,3,3.0,,2.0,2.0,,,,,1.0,1.0,,,2.0,,4,51.850053101946706,0,,3.0,1,59,4,1,1,1,1,15.05,2,6,3,0.0,0.0,,,0.0,0.0,0.0,,1,1,411,1,,8.0,3.0,3.0,2.0,12.0,8.4672,12.0,8.4672,12.0,8.4672,,28.0,35.0,100.0,6.0,5.0,28.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,1.27272727272727,1.27272727272727,0.0,,,,,,,,8,8.4672,,,,8.4672,,,,,,1,62.7095919023472
2065001094960004,2,6,50,1,9496,4,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,12.0,2,2.0,,1.0,1.0,,1.0,1.0,,,,,1.0,,,4,51.8706018772245,0,,30.0,1,60,4,1,1,0,0,12.0,1,6,3,0.0,0.0,,,0.0,0.0,0.0,,4,4,411,1,,30.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,,25.0,35.0,100.0,6.0,7.0,25.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,500.0,2.0,,,,,,,1,0.0,,,1.0,5.0,5.0,2.0,,,,,,,,,,,,,411,1.0,,,4,1.1363636363636398,1.1363636363636398,0.0,,,,,,,,30,,,5.0,,5.0,,,,5.0,5.0,1,74.6676862391665
2075003000760013,2,7,50,3,76,13,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.5,2,1.0,1.0,2.0,1.0,1.0,,,,,,,1.0,,,4,51.9485767376886,1,1.0,,0,56,4,1,0,0,0,3.5,1,4,3,0.0,0.0,,,1.0,0.0,0.0,,2,1,411,1,,4.0,3.0,3.0,2.0,3.49,3.49,3.49,3.49,3.49,3.49,,50.0,35.0,100.0,6.0,7.0,50.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,150.0,2.0,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,2.2727272727272703,2.2727272727272703,0.0,,,,,,,,4,3.49,,,,3.49,,,,3.49,,1,51.617689712701996
2075003000760015,2,7,50,3,76,15,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,14.112,3,2.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,,1.0,,,4,51.9640931476132,1,1.0,,1,68,1,1,0,0,0,20.0,2,6,4,1.0,0.0,,,1.0,1.0,0.0,,1,1,411,1,,3.0,4.0,4.0,2.0,10.0,2.1168,3.0,2.1168,3.0,2.1168,,90.0,35.0,100.0,6.0,7.0,90.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,500.0,2.0,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,4.09090909090909,13.63636363636364,0.0,,,,,,,,3,2.1168,,,,2.1168,,,,2.1168,,1,52.7123361445671
13045002061590004,13,4,50,2,6159,4,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,10.0,3,3.0,,3.0,3.0,,,,,,,,,2.0,,4,51.983856737112205,1,1.0,,1,82,3,1,1,0,1,10.0,1,6,5,0.0,0.0,,,0.0,1.0,0.0,,2,1,411,1,,40.0,4.0,4.0,2.0,0.49,0.49,0.49,0.49,0.0,,6.0,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,,,0.49,0.49,,,,,,0.49,40,,,0.49,,0.49,,,,,,1,78.4619705343225
23015201086690005,23,1,52,1,8669,5,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.5,3,,3.0,3.0,,3.0,,,,,,,1.0,,,4,52.0318941371791,1,1.0,,0,56,4,1,1,0,1,1.5,1,2,3,0.0,0.0,,,0.0,0.0,0.0,,1,1,411,2,1.0,12.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,12.0,35.0,100.0,6.0,7.0,12.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,0.545454545454545,0.545454545454545,0.0,,,,,,,,12,,1.0,,,1.0,,,,,,0,52.7926894925392
12085002068770006,12,8,50,2,6877,6,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,2.1168,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,4,52.036497578479995,0,,0.5,0,39,3,1,0,0,0,3.0,2,3,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,411,1,,3.0,3.0,3.0,2.0,1.5,1.0584,1.5,1.0584,1.5,1.0584,,5.0,35.0,100.0,6.0,7.0,5.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,100.0,1.0,,,,,,,1,0.0,,,1.0,3.0,5.0,5.0,,,,,,,,,,,,,411,,2.0,,4,0.22727272727272704,0.22727272727272704,0.0,,,,,,,,3,1.0584,,,,1.0584,,,,1.0584,1.0584,1,46.6560636979082
9235002097920004,9,23,50,2,9792,4,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.75,3,3.0,,3.0,3.0,,,,,,,,,2.0,,4,52.1010022650109,1,1.0,,1,43,4,1,0,0,0,0.75,1,1,3,0.0,0.0,,,0.0,0.0,0.0,,1,1,411,1,,10.0,3.0,3.0,2.0,0.75,0.75,0.75,0.75,0.75,0.75,,16.0,35.0,100.0,6.0,2.0,16.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,0.75,0.75,100.0,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,2.0,,411,,2.0,,4,0.7272727272727271,0.7272727272727271,0.0,,,,,,,,10,,0.75,,,0.75,,,0.75,,,1,52.1010022650108
12115002012250002,12,11,50,2,1225,2,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,10.25,3,2.0,1.0,3.0,2.0,1.0,,,,,,,,2.0,,4,52.11701629887649,1,1.0,,1,70,4,1,0,0,0,10.25,1,6,4,0.0,0.0,,,0.0,1.0,0.0,,2,2,411,1,,15.0,3.0,3.0,1.0,5.23,2.99,2.99,2.99,2.99,2.99,,32.0,35.0,100.0,6.0,7.0,32.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,600.0,2.0,,,,,,,1,0.0,,,1.0,3.0,5.0,3.0,,,,,,,,,,2.0,,,411,,2.0,,4,1.45454545454545,2.8181818181818103,0.0,,,,,,,,15,,2.99,,2.99,,,,,2.99,2.99,1,68.7379825910557
13045302154530010,13,4,53,2,15453,10,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,7.0,5,4.0,1.0,1.0,,1.0,,,,4.0,4.0,,,2.0,,4,52.2114595461199,0,,0.5,0,65,3,1,1,0,0,7.0,1,5,4,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1,1,411,1,,11.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,16.0,35.0,100.0,6.0,2.0,16.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,3.0,5.0,4.0,,,,,,,,,,2.0,,,411,,2.0,,4,0.7272727272727271,0.7272727272727271,0.0,,,,,,,,11,,1.0,,,1.0,,,,,1.0,1,60.60512611875861
12085002079070002,12,8,50,2,7907,2,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,,2.8224,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,52.248136145235385,0,,30.0,1,55,3,7,0,1,1,4.0,2,3,3,0.0,0.0,,,0.0,1.0,0.0,,1,1,411,1,,5.0,3.0,3.0,2.0,4.0,2.8224,4.0,2.8224,4.0,2.8224,,75.0,35.0,100.0,6.0,2.0,75.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,4.0,2.8224,,100.0,,,,,1,0,,,,,,,1,300.0,2.0,,,,,,,1,0.0,,,1.0,2.0,5.0,4.0,,,,,,,,,,,,,411,,2.0,,4,3.40909090909091,3.40909090909091,0.0,,,,,,,,5,2.8224,,,,2.8224,,,2.8224,2.8224,2.8224,1,52.248136145235385
12045002089430001,12,4,50,2,8943,1,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.2312,5,5.0,,5.0,5.0,,,,,,,,,2.0,,4,52.356952135128004,0,,0.02,1,64,3,1,0,0,0,14.5,2,6,4,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2,1,411,1,,4.0,3.0,3.0,1.0,3.5,2.4696,3.5,2.4696,3.5,2.4696,,118.0,35.0,100.0,6.0,7.0,118.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,3.5,2.4696,,100.0,,,,,1,0,,,,,,,1,,,,,2.0,5.0,,,1,0.0,,,1.0,,,,2.0,5.0,2.0,,,,,,,,,,411,,2.0,,4,5.36363636363636,5.36363636363636,0.0,,,,,,,,4,2.4696,,,2.4696,,,,2.4696,2.4696,2.4696,1,45.7206720106357
2075003000760017,2,7,50,3,76,17,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,4.9392,1,1.0,,1.0,1.0,,,,,,,,1.0,,,4,52.4595986128256,0,,4.0,1,45,4,3,0,1,1,7.0,2,4,3,0.0,0.0,,,1.0,1.0,0.0,,1,1,411,2,1.0,10.0,3.0,3.0,2.0,7.0,4.9392,7.0,4.9392,7.0,4.9392,,75.0,35.0,100.0,6.0,7.0,75.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,125.0,2.0,,,,,,,1,0.0,,,1.0,2.0,5.0,2.0,,,,,,,,,,,,,411,1.0,,,4,3.40909090909091,3.40909090909091,0.0,,,,,,,,10,,4.9392,,,4.9392,,,,4.9392,4.9392,0,52.4595986128256
9085002013700007,9,8,50,2,1370,7,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,6.1,2,2.0,,2.0,2.0,,,,,,,,,2.0,,4,52.4819581452284,1,1.0,,1,78,4,1,1,0,0,6.1,1,5,4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1,1,411,1,,8.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,108.0,40.0,44.0,6.0,7.0,108.0,40.0,44.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,2.16,2.16,0.0,,,,,,,,8,1.0,,,,1.0,,,,,,1,63.5123791728579
12135002052260005,12,13,50,2,5226,5,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,6.0,5,5.0,,1.0,1.0,,,,,4.0,4.0,,,2.0,,4,52.51237688891979,0,,50.0,1,70,4,1,1,1,1,6.0,1,5,4,0.0,0.0,,,0.0,1.0,0.0,,1,1,411,1,,6.0,3.0,3.0,1.0,6.0,5.5,5.5,5.5,5.5,5.5,,260.0,35.0,100.0,6.0,2.0,260.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,450.0,2.0,200.0,2.0,,,,,1,0.0,,,1.0,5.0,5.0,2.0,1.0,5.0,2.0,,,,,,,4.0,,,411,,2.0,,4,11.8181818181818,12.272727272727256,0.0,,,,,,,,6,5.5,,,5.5,,,,,5.5,5.5,1,52.871123070352795
9045002015190005,9,4,50,2,1519,5,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.0,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,52.557253523224496,0,,99.0,1,46,4,2,0,0,0,8.0,1,5,3,0.0,0.0,,,0.0,0.0,0.0,,1,1,411,1,,8.0,3.0,3.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,,300.0,35.0,100.0,6.0,7.0,300.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,8.0,8.0,,,100.0,,,,1,0,,,,,,,1,,,18.0,2.0,,,,,1,0.0,,,1.0,4.0,5.0,5.0,,,,,,,,,,,,,411,,2.0,,4,13.6363636363636,13.6363636363636,0.0,,,,,,,,8,8.0,,,,8.0,,,8.0,8.0,8.0,1,52.557253523224404
13105102254030009,13,10,51,2,25403,9,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,11.0,4,4.0,,1.0,1.0,,,,,3.0,3.0,,,2.0,,4,52.5700256934674,0,,2.0,1,73,3,1,1,0,0,11.0,1,6,4,0.0,0.0,,,0.0,0.0,0.0,,3,2,411,1,,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,12.0,35.0,100.0,6.0,3.0,12.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,2.0,2.0,,100.0,,,,,1,0,,,,,,,1,,,14.0,3.0,,,,,0,0.0,,,0.0,,,,,,,,,,,,,3.0,,,411,,2.0,,4,0.545454545454545,0.545454545454545,1.0,1.0,,,1.0,,,,4,2.0,,,,2.0,,,2.0,2.0,,1,87.2315197932514
8045302119920003,8,4,53,2,11992,3,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.0,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,4,52.643948107748095,1,1.0,,1,60,2,1,1,0,0,7.0,1,5,3,0.0,0.0,,,0.0,1.0,0.0,,3,3,411,1,,5.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,35.0,100.0,6.0,2.0,4.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,1.0,,411,,2.0,,4,0.18181818181818202,0.18181818181818202,0.0,,,,,,,,5,1.0,,,,,1.0,,,,,1,81.65042147174829
13115202212620006,13,11,52,2,21262,6,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,9.8784,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,4,52.6546707657985,1,1.0,,0,44,3,1,0,0,0,14.0,2,5,3,0.0,0.0,,,0.0,0.0,0.0,,1,1,411,1,,10.0,3.0,3.0,2.0,9.25,6.5268,9.25,6.5268,9.25,6.5268,,85.0,35.0,100.0,6.0,7.0,85.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,2.0,,,411,,2.0,,4,3.8636363636363598,3.8636363636363598,0.0,,,,,,,,10,,6.5268,,,6.5268,,,,,,1,43.91152819671579
9235002097920005,9,23,50,2,9792,5,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.75,1,,1.0,1.0,,1.0,,,,,,,,2.0,,4,52.6891670089499,0,,99.0,0,30,4,1,0,0,0,0.75,1,1,2,0.0,0.0,,,0.0,0.0,0.0,,1,1,411,1,,6.0,4.0,4.0,1.0,0.74,0.74,0.74,0.74,0.1,0.1,6.0,3.0,35.0,100.0,6.0,2.0,3.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,0.74,0.74,100.0,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.136363636363636,0.136363636363636,0.64,0.64,,,,,,0.64,6,0.74,,,0.74,,,,0.74,,,1,52.2671472005025
13035702137960011,13,3,57,2,13796,11,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,8.0,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,52.71142600513221,0,,1.0,1,30,3,2,0,1,1,8.0,1,5,2,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,4,3,411,1,,7.0,3.0,3.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,,12.0,35.0,100.0,6.0,1.0,7.0,35.0,100.0,6.0,100.0,,5.0,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,2.0,3.0,4.0,3.0,,,,,1,0.0,,,1.0,1.0,5.0,3.0,,,,,,,,,,,,,411,,2.0,,4,0.545454545454545,0.31818181818181795,0.0,,,,,,,,7,0.25,,,0.25,,,,,0.25,0.25,1,94.55028749603252
8045302119770016,8,4,53,2,11977,16,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,52.772784622848796,0,,1.0,1,21,1,2,0,0,0,1.0,1,2,2,0.0,0.0,,,0.0,0.0,0.0,,1,1,411,1,,8.0,3.0,3.0,2.0,1.0,0.5,0.5,0.5,0.5,0.5,,7.5,35.0,100.0,6.0,2.0,7.5,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,0.0,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.340909090909091,0.681818181818182,0.0,,,,,,,,8,0.5,,,,0.5,,,,,,1,9.871674952798447
12075202056410002,12,7,52,2,5641,2,1,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,,0.7056,3,2.0,1.0,1.0,,1.0,,,,2.0,2.0,,,2.0,,4,52.8608179802528,1,1.0,,0,46,4,1,1,0,1,1.0,2,1,3,0.0,0.0,,,0.0,1.0,0.0,,1,1,411,1,,4.0,3.0,3.0,2.0,1.0,0.7056,1.0,0.7056,1.0,0.7056,,3.0,35.0,100.0,6.0,2.0,3.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,1.0,0.7056,,,,,,100.0,1,1,150.0,2.0,,,,,0,,,,,,,,,1,0.0,,,1.0,,,,0.5,5.0,4.0,1.0,5.0,2.0,,,,2.0,,,411,,2.0,,4,0.136363636363636,0.136363636363636,0.0,,,,,,,,4,0.7056,,,,0.7056,,,0.7056,0.7056,0.7056,1,52.8608179802528
23015403000380015,23,1,54,3,38,15,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,5.5,4,3.0,1.0,4.0,3.0,1.0,,,,,,,1.0,,,4,52.8846373292572,1,1.0,,1,74,4,1,1,0,0,5.5,1,5,4,0.0,0.0,,,0.0,1.0,0.0,,1,1,411,1,,15.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,,15.0,35.0,100.0,6.0,2.0,15.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,0.681818181818182,0.681818181818182,0.0,,,,,,,,15,,4.0,,,4.0,,,,,,1,43.866723402069795
13035002151440005,13,3,50,2,15144,5,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,23.0,7,3.0,4.0,7.0,3.0,4.0,,,,,,,,2.0,,4,52.932870795871,1,1.0,,1,74,3,1,0,0,0,23.0,1,7,4,0.0,0.0,,,0.0,0.0,0.0,,2,2,411,1,,45.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,,40.0,35.0,100.0,6.0,7.0,40.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,1.8181818181818201,1.8181818181818201,0.0,,,,,,,,45,,,4.0,4.0,,,,,,,1,55.8081118125609
21015302002420002,21,1,53,2,242,2,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,9.26,3,3.0,,2.0,2.0,,1.0,1.0,,,,,,,3.0,4,53.055877498860504,0,,275.0,1,50,4,1,1,1,1,9.26,1,5,3,0.0,0.0,,,1.0,1.0,0.0,,3,2,411,1,,18.0,4.0,4.0,1.0,0.75,0.75,0.75,0.75,0.75,0.75,,2.0,35.0,100.0,6.0,2.0,2.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,0.25,5.0,3.0,,,,,,,,,,,,,411,,,3.0,4,0.0909090909090909,0.0909090909090909,0.0,,,,,,,,18,,0.75,,0.75,,,,,,0.75,1,63.3317109091362
2016003000450016,2,1,60,3,45,16,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,3.528,1,1.0,,1.0,1.0,,,,,,,,1.0,,,4,53.254527434149196,0,,2.0,1,40,4,2,1,0,0,5.0,2,4,2,0.0,0.0,,,1.0,0.0,0.0,,1,1,411,1,,8.0,4.0,4.0,2.0,5.0,3.528,5.0,3.528,5.0,3.528,,42.0,35.0,100.0,6.0,5.0,42.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,1.90909090909091,1.90909090909091,0.0,,,,,,,,8,3.528,,,,3.528,,,,,,1,53.254527434149196
15015103009380003,15,1,51,3,938,3,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,56.8,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,,3.0,4,53.2741641415312,1,1.0,,1,36,1,1,0,0,0,56.8,1,8,2,0.0,0.0,,,0.0,0.0,0.0,,3,2,411,1,,5.0,4.0,4.0,1.0,1.25,1.25,1.25,1.25,1.25,1.25,,2.0,35.0,100.0,6.0,2.0,2.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,,3.0,4,0.0909090909090909,0.0909090909090909,0.0,,,,,,,,5,1.25,,,1.25,,,,,,,1,77.3729203773785
12105003000410004,12,10,50,3,41,4,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,21.0,5,5.0,,5.0,5.0,,,,,,,,,2.0,,4,53.2836316371626,1,1.0,,1,75,3,7,0,0,0,21.0,1,7,4,0.0,0.0,,,0.0,1.0,0.0,,1,1,411,1,,7.0,3.0,3.0,2.0,15.0,15.0,15.0,15.0,15.0,15.0,,700.0,35.0,100.0,6.0,7.0,700.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,150.0,2.0,,,,,,,1,0.0,,,1.0,5.0,5.0,2.0,1.0,5.0,3.0,,,,,,,0.0,4.0,,411,,2.0,,4,31.818181818181802,31.818181818181802,0.0,,,,,,,,7,15.0,,,,15.0,,,,15.0,15.0,1,45.6315173717914
